Key,Source,Context,Changes,English,Russian,Spanish
gunBowT0PrimitiveBowRareNinja,items,Gun,,[FAFF63]Rare[-] Primitive Bow [DECEA3]- Ninja[-],[FAFF63]Редкий[-] Простейший лук [DECEA3]- Ниндзя[-],[FAFF63]Raro[-] Arco primitivo [DECEA3]- Ninja[-]
gunBowT0PrimitiveBowRareNinjaDesc,items,Gun,,"Good for hunting and killing zombies. Uses arrows for ammunition.\n\nHas a rare property [FAFF63]Ninja[-]\nSneak attacks deal 100% more damage.\nHold reload to use alternate ammo.\n\nRepair with Wood.\nScrap to Wood.","Хорош для охоты или отстрела зомби. В качестве боеприпасов использует стрелы.\n\nИмеет редкое свойство [FAFF63]Ниндзя[-]\nСкрытые атаки наносят на 100% больше урона.\nУдерживайте клавишу перезарядки, чтобы сменить тип боеприпаса.\n\nРемонтируется с помощью дерева.\nРазбирается на дерево.","Ideal para cazar y matar zombis. Utiliza flechas como munición.\n\nTiene la rara propiedad [FAFF63]Ninja[-].\nLos ataques furtivos infligen un 100% más de daño.\nMantén presionado recargar para usar munición alternativa.\n\nSe repara con madera.\nDesguázalo para obtener madera."
gunBowT0PrimitiveBowRareVampire,items,Gun,,[FAFF63]Rare[-] Primitive Bow [DECEA3]- Vampire[-],[FAFF63]Редкий[-] Простейший лук [DECEA3]- Вампир[-],[FAFF63]Raro[-] Arco primitivo [DECEA3]- Vampiro[-]
gunBowT0PrimitiveBowRareVampireDesc,items,Gun,,"Good for hunting and killing zombies. Uses arrows for ammunition.\n\nWhen you kill an enemy, you restore 2 health.\nHold reload to use alternate ammo.\n\nRepair with Wood.\nScrap to Wood.","Хорош для охоты или отстрела зомби. В качестве боеприпасов использует стрелы.\n\nИмеет редкое свойство [FAFF63]Вампир[-]\nПри убийстве противника вы восполняете 2 здоровья.\nУдерживайте клавишу перезарядки, чтобы сменить тип боеприпаса.\n\nРемонтируется с помощью дерева.\nРазбирается на дерево.","Ideal para cazar y matar zombis. Utiliza flechas como munición.\n\nTiene la rara propiedad [FAFF63]Vampiro[-].\nCuando matas a un enemigo, recuperas 2 de salud.\nMantén presionado recargar para usar munición alternativa.\n\nSe repara con madera.\nDesguázalo para obtener madera."

gunBowT1WoodenBowRareRobinhood,items,Gun,,[FAFF63]Rare[-] Wooden Bow [DECEA3]- Robinhood[-],[FAFF63]Редкий[-] Деревянный лук [DECEA3]- Робингуд[-],[FAFF63]Raro[-] Arco de madera [DECEA3]- Robinhood[-]
gunBowT1WoodenBowRareRobinhoodDesc,items,Gun,,"Good for hunting and killing zombies. Uses arrows for ammunition.\n\nHas a rare property [FAFF63]Robinhood[-]\nWhen hitting an enemy in the head, damage is increased by 50% and reload speed by 100% for 3 seconds.\nHold reload to use alternate ammo.\n\nRepair with a Repair Kit.\nScrap to Bow / Crossbow Parts.","Хорош для охоты или отстрела зомби. В качестве боеприпасов использует стрелы.\n\nИмеет редкое свойство [FAFF63]Робингуд[-]\nПри попадании противнику в голову на 3 сек. увеличен урон на 50% и скорость перезарядки на 100%.\nУдерживайте клавишу перезарядки, чтобы сменить тип боеприпаса.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается части лука/ арбалета.","Ideal para cazar y matar zombis. Utiliza flechas como munición.\n\nTiene la rara propiedad [FAFF63]Robinhood[-].\nAl golpear a un enemigo en la cabeza, el daño aumenta un 50% y la velocidad de recarga un 100% durante 3 segundos.\nMantén presionado recargar para usar munición alternativa.\n\nSe repara con kit de reparación.\nDesguázalo para obtener partes de arco/ballesta."
gunBowT1WoodenBowRareNinja,items,Gun,,[FAFF63]Rare[-] Wooden Bow [DECEA3]- Ninja[-],[FAFF63]Редкий[-] Деревянный лук [DECEA3]- Ниндзя[-],[FAFF63]Raro[-] Arco de madera [DECEA3]- Ninja[-]
gunBowT1WoodenBowRareNinjaDesc,items,Gun,,"Good for hunting and killing zombies. Uses arrows for ammunition.\n\nHas a rare property [FAFF63]Ninja[-]\nSneak attacks deal 200% more damage.\nHold reload to use alternate ammo.\n\nRepair with a Repair Kit.\nScrap to Bow / Crossbow Parts.","Хорош для охоты или отстрела зомби. В качестве боеприпасов использует стрелы.\n\nИмеет редкое свойство [FAFF63]Ниндзя[-]\nСкрытые атаки наносят на 200% больше урона.\nУдерживайте клавишу перезарядки, чтобы сменить тип боеприпаса.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается части лука/ арбалета.","Ideal para cazar y matar zombis. Utiliza flechas como munición.\n\nTiene la rara propiedad [FAFF63]Ninja[-].\nLos ataques furtivos infligen un 200% más de daño.\nMantén presionado recargar para usar munición alternativa.\n\nSe repara con kit de reparación.\nDesguázalo para obtener partes de arco/ballesta."
gunBowT1WoodenBowRareVampire,items,Gun,,[FAFF63]Rare[-] Wooden Bow [DECEA3]- Vampire[-],[FAFF63]Редкий[-] Деревянный лук [DECEA3]- Вампир[-],[FAFF63]Raro[-] Arco de madera [DECEA3]- Vampiro[-]
gunBowT1WoodenBowRareVampireDesc,items,Gun,,"Good for hunting and killing zombies. Uses arrows for ammunition.\n\nHas a rare property [FAFF63]Ninja[-]\nWhen you kill an enemy, you restore 4 health.\nHold reload to use alternate ammo.\n\nRepair with a Repair Kit.\nScrap to Bow / Crossbow Parts.","Хорош для охоты или отстрела зомби. В качестве боеприпасов использует стрелы.\n\nИмеет редкое свойство [FAFF63]Вампир[-]\nПри убийстве противника вы восполняете 4 здоровья.\nУдерживайте клавишу перезарядки, чтобы сменить тип боеприпаса.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается части лука/ арбалета.","Ideal para cazar y matar zombis. Utiliza flechas como munición.\n\nTiene la rara propiedad [FAFF63]Vampiro[-].\nLos ataques furtivos infligen un 200% más de daño.\nCuando matas a un enemigo, recuperas 4 de salud.\n\nSe repara con kit de reparación.\nDesguázalo para obtener partes de arco/ballesta."

gunBowT1IronCrossbowRareRobinhood,items,Gun,,[FAFF63]Rare[-] Iron Crossbow [DECEA3]- Robinhood[-],[FAFF63]Редкий[-] Железный арбалет [DECEA3]- Робингуд[-],[FAFF63]Raro[-] Ballesta de hierro [DECEA3]- Robinhood[-]
gunBowT1IronCrossbowRareRobinhoodDesc,items,Gun,,"A crossbow is slow to reload but does more damage than a bow.\n\nHas a rare property [FAFF63]Robinhood[-]\nWhen hitting an enemy in the head, damage is increased by 50% and reload speed by 100% for 3 seconds.\nHold reload to use alternate ammo.\n\nRepair with a Repair Kit.\nScrap to Bow / Crossbow Parts.","Арбалет медленнее перезаряжается, но наносит больше урона, чем лук.\n\nИмеет редкое свойство [FAFF63]Робингуд[-]\nПри попадании противнику в голову на 3 сек. увеличен урон на 50% и скорость перезарядки на 100%.\nУдерживайте клавишу перезарядки, чтобы сменить тип боеприпаса.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается части лука/ арбалета.","Una ballesta recarga más despacio, pero inflige más daño que un arco.\n\nTiene la rara propiedad [FAFF63]Robinhood[-].\nAl golpear a un enemigo en la cabeza, el daño aumenta un 50% y la velocidad de recarga un 100% durante 3 segundos.\nMantén presionado recargar para usar munición alternativa.\n\nSe repara con kit de reparación.\nDesguázalo para obtener partes de arco/ballesta."
gunBowT1IronCrossbowRareNinja,items,Gun,,[FAFF63]Rare[-] Iron Crossbow [DECEA3]- Ninja[-],[FAFF63]Редкий[-] Железный арбалет [DECEA3]- Ниндзя[-],[FAFF63]Raro[-] Ballesta de hierro [DECEA3]- Ninja[-]
gunBowT1IronCrossbowRareNinjaDesc,items,Gun,,"A crossbow is slow to reload but does more damage than a bow.\n\nHas a rare property [FAFF63]Ninja[-]\nSneak attacks deal 200% more damage.\nHold reload to use alternate ammo.\n\nRepair with a Repair Kit.\nScrap to Bow / Crossbow Parts.","Арбалет медленнее перезаряжается, но наносит больше урона, чем лук.\n\nИмеет редкое свойство [FAFF63]Ниндзя[-]\nСкрытые атаки наносят на 200% больше урона.\nУдерживайте клавишу перезарядки, чтобы сменить тип боеприпаса.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается части лука/ арбалета.","Una ballesta recarga más despacio, pero inflige más daño que un arco.\n\nTiene la rara propiedad [FAFF63]Ninja[-].\nLos ataques furtivos infligen un 200% más de daño.\nMantén presionado recargar para usar munición alternativa.\n\nSe repara con kit de reparación.\nDesguázalo para obtener partes de arco/ballesta."
gunBowT1IronCrossbowRareVampire,items,Gun,,[FAFF63]Rare[-] Iron Crossbow [DECEA3]- Vampire[-],[FAFF63]Редкий[-] Железный арбалет [DECEA3]- Вампир[-],[FAFF63]Raro[-] Ballesta de hierro [DECEA3]- Vampiro[-]
gunBowT1IronCrossbowRareVampireDesc,items,Gun,,"A crossbow is slow to reload but does more damage than a bow.\n\nHas a rare property [FAFF63]Ninja[-]\nWhen you kill an enemy, you restore 4 health.\nHold reload to use alternate ammo.\n\nRepair with a Repair Kit.\nScrap to Bow / Crossbow Parts.","Арбалет медленнее перезаряжается, но наносит больше урона, чем лук.\n\nИмеет редкое свойство [FAFF63]Вампир[-]\nПри убийстве противника вы восполняете 4 здоровья.\nУдерживайте клавишу перезарядки, чтобы сменить тип боеприпаса.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается части лука/ арбалета.","Una ballesta recarga más despacio, pero inflige más daño que un arco.\n\nTiene la rara propiedad [FAFF63]Vampiro[-].\nLos ataques furtivos infligen un 200% más de daño.\nCuando matas a un enemigo, recuperas 4 de salud.\n\nSe repara con kit de reparación.\nDesguázalo para obtener partes de arco/ballesta."

gunBowT3CompoundBowRareRobinhood,items,Gun,,[FAFF63]Rare[-] Compound Bow [DECEA3]- Robinhood[-],[FAFF63]Редкий[-] Композитный лук [DECEA3]- Робингуд[-],[FAFF63]Raro[-] Arco compuesto [DECEA3]- Robinhood[-]
gunBowT3CompoundBowRareRobinhoodDesc,items,Gun,,"A compound bow does more damage and arrows fly straighter which makes it easier to aim.\n\nHas a rare property [FAFF63]Robinhood[-]\nWhen hitting an enemy in the head, damage is increased by 100% and reload speed by 200% for 3 seconds.\nHold reload to use alternate ammo.\n\nRepair with a Repair Kit.\nScrap to Bow / Crossbow Parts.","Композитный лук наносит больший урон, стрелы летят ровнее, что упрощает прицеливание.\n\nИмеет редкое свойство [FAFF63]Робингуд[-]\nПри попадании противнику в голову на 3 сек. увеличен урон на 100% и скорость перезарядки на 200%.\nУдерживайте клавишу перезарядки, чтобы сменить тип боеприпаса.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается части лука/ арбалета.","Un arco compuesto que inflige más daño y las flechas vuelan más rectas, por lo que es más fácil apuntar.\n\nTiene la rara propiedad [FAFF63]Robinhood[-].\nAl golpear a un enemigo en la cabeza, el daño aumenta un 100% y la velocidad de recarga un 200% durante 3 segundos.\n\nSe repara con kit de reparación.\nDesguázalo para obtener partes de arco/ballesta."
gunBowT3CompoundBowRareNinja,items,Gun,,[FAFF63]Rare[-] Compound Bow [DECEA3]- Ninja[-],[FAFF63]Редкий[-] Композитный лук [DECEA3]- Ниндзя[-],[FAFF63]Raro[-] Arco compuesto [DECEA3]- Ninja[-]
gunBowT3CompoundBowRareNinjaDesc,items,Gun,,"A compound bow does more damage and arrows fly straighter which makes it easier to aim.\n\nHas a rare property [FAFF63]Ninja[-]\nSneak attacks deal 300% more damage.\nHold reload to use alternate ammo.\n\nRepair with a Repair Kit.\nScrap to Bow / Crossbow Parts.","Композитный лук наносит больший урон, стрелы летят ровнее, что упрощает прицеливание.\n\nИмеет редкое свойство [FAFF63]Ниндзя[-]\nСкрытые атаки наносят на 300% больше урона.\nУдерживайте клавишу перезарядки, чтобы сменить тип боеприпаса.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается части лука/ арбалета.","Un arco compuesto que inflige más daño y las flechas vuelan más rectas, por lo que es más fácil apuntar.\n\nTiene la rara propiedad [FAFF63]Ninja[-].\nLos ataques furtivos infligen un 300% más de daño.\n\nSe repara con kit de reparación.\nDesguázalo para obtener partes de arco/ballesta."
gunBowT3CompoundBowRareVampire,items,Gun,,[FAFF63]Rare[-] Compound Bow [DECEA3]- Vampire[-],[FAFF63]Редкий[-] Композитный лук [DECEA3]- Вампир[-],[FAFF63]Raro[-] Arco compuesto [DECEA3]- Vampiro[-]
gunBowT3CompoundBowRareVampireDesc,items,Gun,,"A compound bow does more damage and arrows fly straighter which makes it easier to aim.\n\nHas a rare property [FAFF63]Ninja[-]\nWhen you kill an enemy, you restore 8 health.\nHold reload to use alternate ammo.\n\nRepair with a Repair Kit.\nScrap to Bow / Crossbow Parts.","Композитный лук наносит больший урон, стрелы летят ровнее, что упрощает прицеливание.\n\nИмеет редкое свойство [FAFF63]Вампир[-]\nПри убийстве противника вы восполняете 8 здоровья.\nУдерживайте клавишу перезарядки, чтобы сменить тип боеприпаса.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается части лука/ арбалета.","Un arco compuesto que inflige más daño y las flechas vuelan más rectas, por lo que es más fácil apuntar.\n\nTiene la rara propiedad [FAFF63]Vampiro[-].\nLos ataques furtivos infligen un 200% más de daño.\n\nSe repara con kit de reparación.\nDesguázalo para obtener partes de arco/ballesta."

gunBowT3CompoundCrossbowRareRobinhood,items,Gun,,[FAFF63]Rare[-] Compound Crossbow [DECEA3]- Robinhood[-],[FAFF63]Редкий[-] Композитный арбалет [DECEA3]- Робингуд[-],[FAFF63]Raro[-] Ballesta compuesto [DECEA3]- Robinhood[-]
gunBowT3CompoundCrossbowRareRobinhoodDesc,items,Gun,,"A crossbow is slow to reload but does more damage than a bow.\n\nHas a rare property [FAFF63]Robinhood[-]\nWhen hitting an enemy in the head, damage is increased by 100% and reload speed by 200% for 3 seconds.\nHold reload to use alternate ammo.\n\nRepair with a Repair Kit.\nScrap to Bow / Crossbow Parts.","Арбалет медленнее перезаряжается, но наносит больше урона, чем лук.\n\nИмеет редкое свойство [FAFF63]Робингуд[-]\nПри попадании противнику в голову на 3 сек. увеличен урон на 100% и скорость перезарядки на 200%.\nУдерживайте клавишу перезарядки, чтобы сменить тип боеприпаса.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается части лука/ арбалета.","Una ballesta recarga más despacio, pero inflige más daño que un arco.\n\nTiene la rara propiedad [FAFF63]Robinhood[-].\nAl golpear a un enemigo en la cabeza, el daño aumenta un 100% y la velocidad de recarga un 200% durante 3 segundos.\n\nSe repara con kit de reparación.\nDesguázalo para obtener partes de arco/ballesta."
gunBowT3CompoundCrossbowRareNinja,items,Gun,,[FAFF63]Rare[-] Compound Crossbow [DECEA3]- Ninja[-],[FAFF63]Редкий[-] Композитный арбалет [DECEA3]- Ниндзя[-],[FAFF63]Raro[-] Ballesta compuesto [DECEA3]- Ninja[-]
gunBowT3CompoundCrossbowRareNinjaDesc,items,Gun,,"A crossbow is slow to reload but does more damage than a bow.\n\nHas a rare property [FAFF63]Ninja[-]\nSneak attacks deal 300% more damage.\nHold reload to use alternate ammo.\n\nRepair with a Repair Kit.\nScrap to Bow / Crossbow Parts.","Арбалет медленнее перезаряжается, но наносит больше урона, чем лук.\n\nИмеет редкое свойство [FAFF63]Ниндзя[-]\nСкрытые атаки наносят на 300% больше урона.\nУдерживайте клавишу перезарядки, чтобы сменить тип боеприпаса.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается части лука/ арбалета.","Una ballesta recarga más despacio, pero inflige más daño que un arco.\n\nTiene la rara propiedad [FAFF63]Ninja[-].\nLos ataques furtivos infligen un 300% más de daño.\n\nSe repara con kit de reparación.\nDesguázalo para obtener partes de arco/ballesta."
gunBowT3CompoundCrossbowRareVampire,items,Gun,,[FAFF63]Rare[-] Compound Crossbow [DECEA3]- Vampire[-],[FAFF63]Редкий[-] Композитный арбалет [DECEA3]- Вампир[-],[FAFF63]Raro[-] Ballesta compuesto [DECEA3]- Vampiro[-]
gunBowT3CompoundCrossbowRareVampireDesc,items,Gun,,"A crossbow is slow to reload but does more damage than a bow.\n\nHas a rare property [FAFF63]Ninja[-]\nWhen you kill an enemy, you restore 8 health.\nHold reload to use alternate ammo.\n\nRepair with a Repair Kit.\nScrap to Bow / Crossbow Parts.","Арбалет медленнее перезаряжается, но наносит больше урона, чем лук.\n\nИмеет редкое свойство [FAFF63]Вампир[-]\nПри убийстве противника вы восполняете 8 здоровья.\nУдерживайте клавишу перезарядки, чтобы сменить тип боеприпаса.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается части лука/ арбалета.","Una ballesta recarga más despacio, pero inflige más daño que un arco.\n\nTiene la rara propiedad [FAFF63]Vampiro[-].\nLos ataques furtivos infligen un 200% más de daño.\n\nSe repara con kit de reparación.\nDesguázalo para obtener partes de arco/ballesta."

gunHandgunT0PipePistolRareExperienced,items,Gun,,[FAFF63]Rare[-] Pipe Pistol [DECEA3]- Experienced[-],[FAFF63]Редкий[-] Пистолет из трубы [DECEA3]- Опытный[-],[FAFF63]Raro[-] Revólver de tubería [DECEA3]- Experimentado[-]
gunHandgunT0PipePistolRareExperiencedDesc,items,Gun,,"A home-made pistol firing 9mm ammo.\n\nHas a rare property [FAFF63]Experienced[-]\nExperience gained from kills with this weapon has been increased by 15%.\n\nRepair with Short Iron Pipe.\nScrap to Iron.","Самодельный пистолет под патроны 9 мм.\n\nИмеет редкое свойство [FAFF63]Опытный[-]\nПолучаемый опыт при убийстве этим оружием увеличен на 15%.\n\nРемонтируется с помощью короткой железной трубы.\nРазбирается на железо.","Un revólver casero que dispara municiones de 9 mm.\n\nTiene la rara propiedad [FAFF63]Experimentado[-].\nLa experiencia obtenida al matar con esta arma se ha incrementado en un 15%.\n\nSe repara con una tubería de hierro corta.\nDesguázala para obtener hierro."
gunHandgunT0PipePistolRareApple,items,Gun,,[FAFF63]Rare[-] Pipe Pistol [DECEA3]- Apple[-],[FAFF63]Редкий[-] Пистолет из трубы [DECEA3]- Яблочко[-],[FAFF63]Raro[-] Revólver de tubería [DECEA3]- Manzana[-]
gunHandgunT0PipePistolRareAppleDesc,items,Gun,,"A home-made pistol firing 9mm ammo.\n\nHas a rare property [FAFF63]Apple[-]\nHeadshot damage increased by 100%.\n\nRepair with Short Iron Pipe.\nScrap to Iron.","Самодельный пистолет под патроны 9 мм.\n\nИмеет редкое свойство [FAFF63]Яблочко[-]\nУрон при попадании в голову увеличен на 100%.\n\nРемонтируется с помощью короткой железной трубы.\nРазбирается на железо.","Un revólver casero que dispara municiones de 9 mm.\n\nTiene la rara propiedad [FAFF63]Manzana[-].\nEl daño de disparo a la cabeza aumenta en un 100%.\n\nSe repara con una tubería de hierro corta.\nDesguázala para obtener hierro."
gunHandgunT0PipePistolRareFasthands,items,Gun,,[FAFF63]Rare[-] Pipe Pistol [DECEA3]- Fast hands[-],[FAFF63]Редкий[-] Пистолет из трубы [DECEA3]- Быстрые руки[-],[FAFF63]Raro[-] Revólver de tubería [DECEA3]- Manos rápidas[-]
gunHandgunT0PipePistolRareFasthandsDesc,items,Gun,,"A home-made pistol firing 9mm ammo.\n\nHas a rare property [FAFF63]Fast hands[-]\nReload speed increased by 2 times.\n\nRepair with Short Iron Pipe.\nScrap to Iron.","Самодельный пистолет под патроны 9 мм.\n\nИмеет редкое свойство [FAFF63]Быстрые руки[-]\nСкорость перезарядки увеличена в 2 раза.\n\nРемонтируется с помощью короткой железной трубы.\nРазбирается на железо.","Un revólver casero que dispara municiones de 9 mm.\n\nTiene la rara propiedad [FAFF63]Manos rápidas[-].\nLa velocidad de recarga aumentó 2 veces.\n\nSe repara con una tubería de hierro corta.\nDesguázala para obtener hierro."

gunHandgunT1PistolRareCrusher,items,Gun,,[FAFF63]Rare[-] Pistol [DECEA3]- Crusher[-],[FAFF63]Редкий[-] Пистолет [DECEA3]- Крушитель[-],[FAFF63]Raro[-] PIstola [DECEA3]- Trituradora[-]
gunHandgunT1PistolRareCrusherDesc,items,Gun,,"A basic pistol that uses 9mm ammo.\n\nHas a rare property [FAFF63]Crusher[-]\nWeapon damage increased.\n\nRepair with a Repair Kit.\nScrap to Handgun Parts.","Стандартный пистолет, использующий патроны калибра 9 мм.\n\nИмеет редкое свойство [FAFF63]Крушитель[-]\nУрон оружия увеличен.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на части пистолета.","Una pistola básica que utiliza munición de 9 mm.\n\nTiene la rara propiedad [FAFF63]Trituradora[-].\nSe aumentó el daño del arma.\n\nSe repara con un kit de reparación.\nDesguázala para obtener partes de pistola."
gunHandgunT1PistolRareUnkillable,items,Gun,,[FAFF63]Rare[-] Pistol [DECEA3]- Unkillable[-],[FAFF63]Редкий[-] Пистолет [DECEA3]- Неубиваемый[-],[FAFF63]Raro[-] PIstola [DECEA3]- Unkillable[-]
gunHandgunT1PistolRareUnkillableDesc,items,Gun,,"A basic pistol that uses 9mm ammo.\n\nHas a rare property [FAFF63]Unkillable[-]\nThis weapon is almost indestructible when used.\n\nRepair with a Repair Kit.\nScrap to Handgun Parts.","Стандартный пистолет, использующий патроны калибра 9 мм.\n\nИмеет редкое свойство [FAFF63]Неубиваемый[-]\nЭто оружие почти не ломается при использовании.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на части пистолета.","Una pistola básica que utiliza munición de 9 mm.\n\nTiene la rara propiedad [FAFF63]Unkillable[-].\nEsta arma es casi indestructible una vez utilizada.\n\nSe repara con un kit de reparación.\nDesguázala para obtener partes de pistola."
gunHandgunT1PistolRareUniversal,items,Gun,,[FAFF63]Rare[-] Pistol [DECEA3]- Universal[-],[FAFF63]Редкий[-] Пистолет [DECEA3]- Универсальный[-],[FAFF63]Raro[-] PIstola [DECEA3]- Universal[-]
gunHandgunT1PistolRareUniversalDesc,items,Gun,,"A basic pistol that uses 9mm ammo.\n\nHas a rare property [FAFF63]Universal[-]\nThe number of installed modifications and the rate of fire have been increased.\n\nRepair with a Repair Kit.\nScrap to Handgun Parts.","Стандартный пистолет, использующий патроны калибра 9 мм.\n\nИмеет редкое свойство [FAFF63]Универсальный[-]\nУвеличено количество устанавливаемых модификаций и скорострельность.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на части пистолета.","Una pistola básica que utiliza munición de 9 mm.\n\nTiene la rara propiedad [FAFF63]Universal[-].\nSe ha aumentado el número de modificaciones instaladas y la velocidad de disparo.\n\nSe repara con un kit de reparación.\nDesguázala para obtener partes de pistola."

gunHandgunT2Magnum44RareFasthands,items,Gun,,[FAFF63]Rare[-] .44 Magnum [DECEA3]- Fast hands[-],[FAFF63]Редкий[-] Револьвер .44 Magnum [DECEA3]- Быстрые руки[-],[FAFF63]Raro[-] Magnum 44 [DECEA3]- Manos rápidas[-]
gunHandgunT2Magnum44RareFasthandsDesc,items,Gun,,"The .44 Magnum is the king of handguns. It's the most powerful but makes the most noise. Wield this bad boy and make Clint proud.\n\nHas a rare property [FAFF63]Fast hands[-]\nReload speed increased by 2 times.\n\nRepair with a Repair Kit.\nScrap to Handgun Parts.","Револьвер .44 Magnum – король в своем классе. Он самый убойный, но и самый шумный. Заполучи этого красавца, пусть Клинт гордится тобой.\n\nИмеет редкое свойство [FAFF63]Быстрые руки[-]\nСкорость перезарядки увеличена в 2 раза.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на части пистолета.","La Magnum 44 es la reina de las pistolas. Es la más poderosa, pero también la más ruidosa. Blande esta pistola y haz que Clint se sienta orgulloso.\n\nTiene la rara propiedad [FAFF63]Manos rápidas[-].\nLa velocidad de recarga aumentó 2 veces.\n\nSe repara con un kit de reparación.\nDesguázala para obtener partes de pistola."
gunHandgunT2Magnum44RareSweeper,items,Gun,,[FAFF63]Rare[-] .44 Magnum [DECEA3]- Sweeper[-],[FAFF63]Редкий[-] Револьвер .44 Magnum [DECEA3]- Уборщик[-],[FAFF63]Raro[-] Magnum 44 [DECEA3]- Barrendero[-]
gunHandgunT2Magnum44RareSweeperDesc,items,Gun,,"The .44 Magnum is the king of handguns. It's the most powerful but makes the most noise. Wield this bad boy and make Clint proud.\n\nHas a rare property [FAFF63]Sweeper[-]\n25% chance to deal devastating damage and knockback on enemy headshots.\n\nRepair with a Repair Kit.\nScrap to Handgun Parts.","Револьвер .44 Magnum – король в своем классе. Он самый убойный, но и самый шумный. Заполучи этого красавца, пусть Клинт гордится тобой.\n\nИмеет редкое свойство [FAFF63]Уборщик[-]\nШанс 25% по попадании в голову противника нанести сокрушительный урон и откинуть его.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на части пистолета.","La Magnum 44 es la reina de las pistolas. Es la más poderosa, pero también la más ruidosa. Blande esta pistola y haz que Clint se sienta orgulloso.\n\nTiene la rara propiedad [FAFF63]Barrendero[-].\n25% de probabilidad de causar daño devastador y retroceso en disparos a la cabeza del enemigo.\n\nSe repara con un kit de reparación.\nDesguázala para obtener partes de pistola."
gunHandgunT2Magnum44RareRespect,items,Gun,,[FAFF63]Rare[-] .44 Magnum [DECEA3]- Respect[-],[FAFF63]Редкий[-] Револьвер .44 Magnum [DECEA3]- Уважение[-],[FAFF63]Raro[-] Magnum 44 [DECEA3]- Respeto[-]
gunHandgunT2Magnum44RareRespectDesc,items,Gun,,"The .44 Magnum is the king of handguns. It's the most powerful but makes the most noise. Wield this bad boy and make Clint proud.\n\nHas a rare property [FAFF63]Respect[-]\n10% bonus on item sales.\n\nRepair with a Repair Kit.\nScrap to Handgun Parts.","Револьвер .44 Magnum – король в своем классе. Он самый убойный, но и самый шумный. Заполучи этого красавца, пусть Клинт гордится тобой.\n\nИмеет редкое свойство [FAFF63]Уважение[-]\nБонус 10% к продаже предметов.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на части пистолета.","La Magnum 44 es la reina de las pistolas. Es la más poderosa, pero también la más ruidosa. Blande esta pistola y haz que Clint se sienta orgulloso.\n\nTiene la rara propiedad [FAFF63]Respeto[-].\nBono del 10% en la venta de artículos.\n\nSe repara con un kit de reparación.\nDesguázala para obtener partes de pistola."

gunHandgunT3SMG5RareSnowstorm,items,Gun,,[FAFF63]Rare[-] SMG-5 [DECEA3]- Snowstorm[-],[FAFF63]Редкий[-] ПП-5 [DECEA3]- Буран[-],[FAFF63]Raro[-] SMG-5 [DECEA3]- Nevada[-]
gunHandgunT3SMG5RareSnowstormDesc,items,Gun,,"This submachine gun uses 9mm ammo.\n\nHas a rare property [FAFF63]Snowstorm[-]\nWhen hitting enemies, significantly reduces their mobility. The effect weakens over time.\n\nRepair with a Repair Kit.\nScrap to Handgun Parts.","Этот пистолет-пулемет использует патроны калибра 9 мм.\n\nИмеет редкое свойство [FAFF63]Буран[-]\nПри попадании по противникам значительно снижает их мобильность. Эффект со временем ослабевает.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на части пистолета.","Esta metralleta utiliza munición de 9 mm.\n\nTiene la rara propiedad [FAFF63]Nevada[-].\nAl golpear a los enemigos, reduce significativamente su movilidad. El efecto se debilita con el tiempo.\n\nSe repara con un kit de reparación.\nDesguázala para obtener partes de pistola."
gunHandgunT3SMG5RareUnkillable,items,Gun,,[FAFF63]Rare[-] SMG-5 [DECEA3]- Unkillable[-],[FAFF63]Редкий[-] ПП-5 [DECEA3]- Неубиваемый[-],[FAFF63]Raro[-] SMG-5 [DECEA3]- Unkillable[-]
gunHandgunT3SMG5RareUnkillableDesc,items,Gun,,"This submachine gun uses 9mm ammo.\n\nHas a rare property [FAFF63]Unkillable[-]\nThis weapon is almost indestructible when used.\n\nRepair with a Repair Kit.\nScrap to Handgun Parts.","Этот пистолет-пулемет использует патроны калибра 9 мм.\n\nИмеет редкое свойство [FAFF63]Неубиваемый[-]\nЭто оружие почти не ломается при использовании.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на части пистолета.","Esta metralleta utiliza munición de 9 mm.\n\nTiene la rara propiedad [FAFF63]Unkillable[-].\nEsta arma es casi indestructible una vez utilizada.\n\nSe repara con un kit de reparación.\nDesguázala para obtener partes de pistola."
