Key,Source,Context,Changes,English,Russian,Spanish
modIrradiationResistImpDesc,item_modifiers,mod,,"If you're exposed to radiation, you need to know how to cleanse your gear to avoid dying. This kit contains everything you need for cleansing and restoration. When equipped, your radiation recovery speed increases by [DECEA3]50%[-] if you've received less than [DECEA3]25%[-] radiation, by [DECEA3]100%[-] if less than [DECEA3]50%[-], by [DECEA3]150%[-] if less than [DECEA3]75%[-], and by [DECEA3]200%[-] at a critical training level. This restoration only works if you're not actively exposed to radiation.\n\nInstalled in body armor.","При радиационном облучении важно знать, как очистить снаряжение, чтобы выжить. Набор содержит всё необходимое для очистки и восстановления.\nПри ношении с собой скорость восстановления от облучения увеличивается:\nНа [DECEA3]50%[-] если вы получили менее [DECEA3]25%[-] облучения.\nНа [DECEA3]100%[-] если менее [DECEA3]50%[-].\nНа [DECEA3]150%[-] если менее [DECEA3]75%[-] и на [DECEA3]200%[-] при критическом уровне облучения. Восстановление действует только если вы не под действием активного облучения.\n\n[DECEA3]Устанавливается в броню тела.[-]","Si estás expuesto a la radiación, necesitas saber cómo purificar tu equipo para evitar morir. Este kit contiene todo lo necesario para la limpieza y la restauración. Al equiparlo, tu velocidad de recuperación de radiación aumenta un [DECEA3]50%[-] si has recibido menos del 25% de radiación, un [DECEA3]100%[-] si has recibido menos del 50%, un [DECEA3]150%[-] si has recibido menos del 75% y un [DECEA3]200%[-] en un nivel de entrenamiento crítico. Esta restauración solo funciona si no estás expuesto activamente a la radiación.\n\nSe instala en la armadura corporal."

modIrradiationResistUnique,item_modifiers,mod,,[FFB800]Unique[-] Deep Cleaning Kit 2.0 Mod,[FFB800]«Уникальный»[-] Мод «Набор глубокой очистки 2.0»,Kit de limpieza profunda 2.0 Mod [FFB800]Único[-]
modIrradiationResistUniqueDesc,item_modifiers,mod,,"The secret of why scientists can spend so long in the most dangerous zones has been revealed. They know how to properly recover from radiation. This kit contains everything necessary for cleansing and recovery. When carried, your radiation recovery speed increases by [DECEA3]200%[-] if you have received less than [DECEA3]25%[-] of radiation, by [DECEA3]300%[-] if less than [DECEA3]50%[-], by [DECEA3]400%[-] if less than [DECEA3]75%[-], and by [DECEA3]500%[-] at a critical training level. Recovery only works if you are not under active radiation.\n\nInstalled in body armor.","Секрет почему ученые так долго могут проводить в самых опасных зонах раскрыт. Они знают как правильно восстанавливаться от облучения. Набор содержит всё необходимое для очистки и восстановления.\nПри ношении с собой скорость восстановления от облучения увеличивается на [DECEA3]200%[-] если вы получили менее [DECEA3]25%[-] облучения.\nНа [DECEA3]300%[-] если менее [DECEA3]50%[-].\nНа [DECEA3]400%[-] если менее [DECEA3]75%[-] и на [DECEA3]500%[-] при критическом уровне облучения. Восстановление действует только если вы не под действием активного облучения.\n\n[DECEA3]Устанавливается в броню тела.[-]","Se ha revelado el secreto de por qué los científicos pueden pasar tanto tiempo en las zonas más peligrosas. Saben cómo recuperarse adecuadamente de la radiación. Este kit contiene todo lo necesario para la limpieza y la recuperación. Al llevarlo, tu velocidad de recuperación de la radiación aumenta en un [DECEA3]200%[-] si has recibido menos del 25%, en un [DECEA3]300%[-] si has recibido menos del 50%, en un [DECEA3]400%[-] si has recibido menos del 75% y en un [DECEA3]500%[-] en un nivel de entrenamiento crítico. La recuperación solo funciona si no estás bajo radiación activa.\n\nInstalado en el chaleco antibalas."

modRadar,item_modifiers,mod,,[FFB800]Unique[-] Radar Mod,[FFB800]«Уникальный»[-] Мод «Радар»,Mod de radar [FFB800]Único[-]
modRadarDesc,item_modifiers,mod,,"This headgear modifier identifies and marks targets within a radius of [DECEA3]80[-] meters. At a distance of [DECEA3]40[-] meters, you will be able to recognize the type of target. If the target is identified, it receives [DECEA3]5%[-] more damage.\n\nAn extremely rare modification that can be found in the open world or created from legendary parts.","Этот модификатор головного убора определяет и отмечает цели в радиусе [DECEA3]80[-] метров. На расстоянии [DECEA3]40[-] метров вы сможете распознать тип цели. Если цель идентифицирована, она получает на [DECEA3]5%[-] больше урона.\n\n[DECEA3]Крайне редкая модификация, которую можно найти в открытом мире или создать из легендарных частей.[-]","Este modificador de casco identifica y marca objetivos dentro de un radio de 80 metros. A una distancia de 40 metros, podrás reconocer el tipo de objetivo. Si el objetivo es identificado, recibe un 5% más de daño.\n\nUna modificación extremadamente rara que se puede encontrar en el mundo abierto o crear a partir de partes legendarias."

modStabilityBooster,item_modifiers,mod,,[FFB800]Unique[-] Stabilizer of stability Mod,[FFB800]«Уникальный»[-] Мод «Стабилизатор устойчивости»,Mod de estabilizador de estabilidad [FFB800]Único[-]
modStabilityBoosterDesc,item_modifiers,mod,,"This modifier grants immunity to knockdown. It's as if your feet are rooted to the ground.","Этот модификатор даёт иммунитет к опрокидыванию. Ваши ноги словно вросли в землю.","Este modificador otorga inmunidad al derribo. Es como si tus pies estuvieran arraigados al suelo."

modTerrainResist,item_modifiers,mod,,Universal Shoes Mod ,Мод «Универсальная обувь»,Mod de zapatos universales
modTerrainResistDesc,item_modifiers,mod,,"Increases protection when moving on any type of difficult soil","Увеличивает защиту при передвижении по любым типам сложных грунтов.","Aumenta la protección al moverse sobre cualquier tipo de suelo difícil."

modTerrainResistUnique,item_modifiers,mod,,[FFB800]Unique[-] Best Shoes Mod,[FFB800]«Уникальный»[-] Мод «Лучшая обувь»,Mod de mejores zapatos [FFB800]Único[-]
modTerrainResistUniqueDesc,item_modifiers,mod,,"Grants immunity to any slowing effects when moving on difficult terrain.","Даёт невосприимчивость к любым эффектам замедления при передвижении по сложной местности","Otorga inmunidad a cualquier efecto de ralentización al moverse en terrenos difíciles."

modReliableWinding,item_modifiers,mod,,[FFB800]Unique[-] Reliable Winding Mod,[FFB800]«Уникальный»[-] Мод «Надежная обмотка»,Mod de bobinado confiable [FFB800]Único[-]
modReliableWindingDesc,item_modifiers,mod,,"This modifier grants immunity to weapon knockout. Now, only hands can be used to take your weapon.","Этот модификатор даёт невосприимчивость к выбиванию оружия. Теперь отобрать у вас оружие можно только с руками.","Este modificador otorga inmunidad al derribo de armas. Ahora, solo se pueden usar las manos para quitarte el arma."

modLightningRod,item_modifiers,mod,,[FFB800]Unique[-] Lightning Rod Mod,[FFB800]«Уникальный»[-] Мод «Громоотвод»,Mod Pararrayos [FFB800]Único[-]
modLightningRodDesc,item_modifiers,mod,,"This modifier grants immunity to the electroshock effect. You now ignore all electric shocks.\n\n[DECEA3]Installed into head armor.\nCannot be installed into the Maus armor helmet[-]","Этот модификатор даёт невосприимчивость к эффекту электрошока. Теперь любые удары током вы игнорируете.\n\n[DECEA3]Устанавливается в броню головы.\nНевозможно установить в шлем брони Маус[-]","Este modificador otorga inmunidad al efecto de electrochoque. Ahora ignoras todas las descargas eléctricas.\n\n[DECEA3]Instalado en la armadura de la cabeza.\nNo se puede instalar en el casco de armadura Maus[-]"

modMotorBooster,item_modifiers,mod,,[DECEA3]Improved[-] Motor tool booster Mod,[DECEA3]«Улучшенный»[-] Мод «Бустер моторных инструментов»,Mod de refuerzo de herramienta de motor [DECEA3]Mejorado[-]
modMotorBoosterDesc,item_modifiers,mod,,"When installed in a motor tool, it will allow you to activate the boost mode:\n[DECEA3][Press F][-]\nActive mode increases the [DECEA3]work speed by 2 times[-].\nAt the same time, the tool breakage rate is increased by [DECEA3]200%[-]. Also, the amount of resources mined is reduced by [DECEA3]50%[-]","При установке в моторный инструмент позволит активировать буст-режим:\n[DECEA3][Нажать F][-]\nАктивный режим увеличивает [DECEA3]скорость работы в 2 раза[-].\nПри этом скорость поломки инструмента увеличена на [DECEA3]200%[-]. Также количество добываемых ресурсов уменьшено на [DECEA3]50%[-]", "Cuando se instala en una herramienta de motor, te permitirá activar el modo de refuerzo.\nEl modo activo aumenta la [DECEA3]velocidad de trabajo en 2 veces[-].\nAl mismo tiempo, la tasa de rotura de la herramienta se incrementa en un [DECEA3]200%[-]. Además, la cantidad de recursos extraídos se reduce en un [DECEA3]50%[-]"

modLuckyMining,item_modifiers,mod,,[DECEA3]Improved[-] Lucky Mining Mod,[DECEA3]«Улучшенный»[-] Мод «Удачная добыча»,Mod de minería afortunada [DECEA3]Mejorado[-]
modLuckyMiningDesc,item_modifiers,mod,,"When installed in a motor tool, increases the amount of precious resources mined by [DECEA3]2 times[-]","При установке в моторный инструмент увеличивает количество добываемых драгоценных ресурсов в [DECEA3]2 раза.[-]","Cuando se instala en una herramienta de motor, aumenta la cantidad de recursos preciosos extraídos en [DECEA3]2 veces[-]"

modLuckyMiningUnique,item_modifiers,mod,,[FFB800]Unique[-] Lucky Mining Mod,[FFB800]«Уникальный»[-] Мод «Удачная добыча»,Mod de minería afortunada [FFB800]Único[-]
modLuckyMiningUniqueDesc,item_modifiers,mod,,"When installed in a motor tool, increases the amount of precious resources mined by [DECEA3]3 times[-]","При установке в моторный инструмент увеличивает количество добываемых драгоценных ресурсов в [DECEA3]3 раза.[-]","Cuando se instala en una herramienta de motor, aumenta la cantidad de recursos preciosos extraídos en [DECEA3]3 veces[-]"

modReactorBooster,item_modifiers,mod,,[FF6666]Experimental[-] Reactor tool booster Mod,[FF6666]«Экспериментальный»[-] Мод «Бустер реакторных инструментов»,Mod de refuerzo de herramienta de reactor [DECEA3]Mejorado[-]
modReactorBoosterDesc,item_modifiers,mod,,"When installed in a reactor tool, it will activate the boost mode:\n[DECEA3][Press F][-]\nActive mode increases [DECEA3]work speed by 2 times[-].\nAt the same time, the tool breakage rate is increased by [DECEA3]200%[-]. Also, the amount of resources mined is reduced by [DECEA3]50%[-]","При установке в реакторный инструмент позволит активировать буст-режим:\n[DECEA3][Нажать F][-]\nАктивный режим увеличивает [DECEA3]скорость работы в 2 раза[-].\nПри этом скорость поломки инструмента увеличена на [DECEA3]200%[-]. Также количество добываемых ресурсов уменьшено на [DECEA3]50%[-]", "Cuando se instala en una herramienta de reactor, activará el modo de refuerzo.\nEl modo activo aumenta la [DECEA3]velocidad de trabajo en 2 veces[-].\nAl mismo tiempo, la tasa de rotura de la herramienta se incrementa en un [DECEA3]200%[-]. Además, la cantidad de recursos extraídos se reduce en un [DECEA3]50%[-]"

modElongatedCore,item_modifiers,mod,,[DECEA3]Improved[-] Elongated Core Mod,[DECEA3]«Улучшенный»[-] Мод «Удлиненная сердцевина»,Mod de núcleo alargado [DECEA3]Mejorado[-]
modElongatedCoreDesc,item_modifiers,mod,,"Increases mining radius by [DECEA3]0,5[-] and resource yield by [DECEA3]25%[-].\n\n[DECEA3]Installed in a auger or chainsaw[-]","Увеличивает радиус добычи на [DECEA3]0.5[-] и количество ресурсов на [DECEA3]25%[-].\n\n[DECEA3]Устанавливается в бур или бензопилу.[-]","Aumenta el radio de minería en [DECEA3]0,5[-] y el rendimiento de recursos en un [DECEA3]25%[-].\n\n[DECEA3]Se instala en un taladro o motosierra[-]"

modElongatedCoreUnique,item_modifiers,mod,,[FFB800]Unique[-] Elongated Core Mod,[FFB800]«Уникальный»[-] Мод «Удлиненная сердцевина»,Mod de núcleo alargado [FFB800]Único[-]
modElongatedCoreUniqueDesc,item_modifiers,mod,,"Increases mining radius by [DECEA3]1[-] and resource yield by [DECEA3]50%[-].\n\n[DECEA3]Installed in a auger or chainsaw[-]","Увеличивает радиус добычи на [DECEA3]1[-] и количество ресурсов на [DECEA3]50%[-].\n\n[DECEA3]Устанавливается в бур или бензопилу.[-]","Aumenta el radio de minería en [DECEA3]1[-] y el rendimiento de recursos en un [DECEA3]50%[-].\n\n[DECEA3]Se instala en un taladro o motosierra[-]"

modReinforcedParts,item_modifiers,mod,,[DECEA3]Improved[-] Reinforced parts Mod,[DECEA3]«Улучшенный»[-] Мод «Усиленные части»,Mod de piezas reforzadas [DECEA3]Mejorado[-]
modReinforcedPartsDesc,item_modifiers,mod,,"Increases damage to all types of surfaces by [DECEA3]15%[-].\n\n[DECEA3]Installs in a drill or chainsaw[-]","Увеличивает урон по всем видам поверхностей на [DECEA3]15%[-].\n\n[DECEA3]Устанавливается в бур или бензопилу.[-]","Aumenta el daño a todo tipo de superficies en un [DECEA3]15%[-].\n\n[DECEA3]Se instala en un taladro o motosierra[-]"

modReinforcedPartsUnique,item_modifiers,mod,,[FFB800]Unique[-] Reinforced parts Mod,[FFB800]«Уникальный»[-] Мод «Усиленные части»,Mod de piezas reforzadas [FFB800]Único[-]
modReinforcedPartsUniqueDesc,item_modifiers,mod,,"Increases damage to all types of surfaces by [DECEA3]30%[-].\n\n[DECEA3]Installs in a drill or chainsaw[-]","Увеличивает урон по всем видам поверхностей на [DECEA3]30%[-].\n\n[DECEA3]Устанавливается в бур или бензопилу.[-]","Aumenta el daño a todo tipo de superficies en un [DECEA3]30%[-].\n\n[DECEA3]Se instala en un taladro o motosierra[-]"

modIncreasedBattery,item_modifiers,mod,,[DECEA3]Improved[-] Increased Battery Mod,[DECEA3]«Улучшенный»[-] Мод «Увеличенная батарея»,Mod de batería aumentada [DECEA3]Mejorado[-]
modIncreasedBatteryDesc,item_modifiers,mod,,"Battery charge size increased by [DECEA3]100%[-]","Размер заряда батареи увеличен на [DECEA3]100%[-]", "Tamaño de la carga de la batería aumentado en un [DECEA3]100%[-]"

modIncreasedBatteryUnique,item_modifiers,mod,,[FFB800]Unique[-] Increased Battery Mod,[FFB800]«Уникальный»[-] Мод «Увеличенная батарея»,Mod de batería aumentada [FFB800]Único[-]
modIncreasedBatteryUniqueDesc,item_modifiers,mod,,"Battery charge size increased by [DECEA3]200%[-]","Размер заряда батареи увеличен на [DECEA3]200%[-]", "Tamaño de la carga de la batería aumentado en un [DECEA3]200%[-]"

modReactorElectric,item_modifiers,mod,,[DECEA3]Improved[-] Advanced Electronics Mod,[DECEA3]«Улучшенный»[-] Мод «Продвинутая электроника»,Mod de electrónica avanzada [DECEA3]Mejorado[-]
modReactorElectricDesc,item_modifiers,mod,,"Charge drain rate reduced by [DECEA3]15%[-]","Скорость расхода заряда уменьшена на [DECEA3]15%[-]", "Tasa de consumo de carga reducida en un [DECEA3]15%[-]"

modReactorElectricUnique,item_modifiers,mod,,[FFB800]Unique[-] Advanced Electronics Mod,[FFB800]«Уникальный»[-] Мод «Продвинутая электроника»,Mod de electrónica avanzada [FFB800]Único[-]
modReactorElectricUniqueDesc,item_modifiers,mod,,"Charge drain rate reduced by [DECEA3]30%[-]","Скорость расхода заряда уменьшена на [DECEA3]30%[-]", "Tasa de consumo de carga reducida en un [DECEA3]30%[-]"

modEnhancedMechanisms,item_modifiers,mod,,[DECEA3]Improved[-] Enhanced Mechanisms Mod,[DECEA3]«Улучшенный»[-] Мод «Улучшенные механизмы»,Mod de mecanismos mejorados [DECEA3]Mejorado[-]
modEnhancedMechanismsDesc,item_modifiers,mod,,"Increases block damage when disassembled by [DECEA3]25%[-]","Увеличивает урон по блоку при разборе на [DECEA3]25%[-]", "Aumenta el daño de bloque al desmontar en un [DECEA3]25%[-]"

modEnhancedMechanismsUnique,item_modifiers,mod,,[FFB800]Unique[-] Enhanced Mechanisms Mod,[FFB800]«Уникальный»[-] Мод «Улучшенные механизмы»,Mod de mecanismos mejorados [FFB800]Único[-]
modEnhancedMechanismsUniqueDesc,item_modifiers,mod,,"Increases block damage when disassembled by [DECEA3]50%[-]","Увеличивает урон по блоку при разборе на [DECEA3]50%[-]", "Aumenta el daño de bloque al desmontar en un [DECEA3]50%[-]"

modFastMechanisms,item_modifiers,mod,,[DECEA3]Improved[-] Fast Mechanisms Mod,[DECEA3]«Улучшенный»[-] Мод «Быстрые механизмы»,Mod de mecanismos rápidos [DECEA3]Mejorado[-]
modFastMechanismsDesc,item_modifiers,mod,,"Increases the speed of the impact driver by [FFB800]25%[-]","Увеличивает скорость работы шуруповерта на [DECEA3]25%[-]", "Aumenta la velocidad del destornillador de impacto en un [DECEA3]25%[-]"

modFastMechanismsUnique,item_modifiers,mod,,[FFB800]Unique[-] Fast Mechanisms Mod,[FFB800]«Уникальный»[-] Мод «Быстрые механизмы»,Mod de mecanismos rápidos [FFB800]Único[-]
modFastMechanismsUniqueDesc,item_modifiers,mod,,"Increases the speed of the impact driver by [DECEA3]50%[-]","Увеличивает скорость работы шуруповерта на [DECEA3]50%[-]", "Aumenta la velocidad del destornillador de impacto en un [DECEA3]50%[-]"

modSpareBox,item_modifiers,mod,,[DECEA3]Improved[-] Spare Bolt Box Mod,[DECEA3]«Улучшенный»[-] Мод «Запасная коробка для болтов»,Mod de caja de pernos de repuesto [DECEA3]Mejorado[-]
modSpareBoxDesc,item_modifiers,mod,,"Increases the amount of resources when disassembled by [DECEA3]25%[-]","Увеличивает количество ресурсов при разборе на [DECEA3]25%[-]", "Aumenta la cantidad de recursos al desmontar en un [DECEA3]25%[-]"

modSpareBoxUnique,item_modifiers,mod,,[FFB800]Unique[-] Spare Bolt Box Mod,[FFB800]«Уникальный»[-] Мод «Запасная коробка для болтов»,Mod de caja de pernos de repuesto [FFB800]Único[-]
modSpareBoxUniqueDesc,item_modifiers,mod,,"Increases the amount of resources when disassembled by [DECEA3]50%[-]","Увеличивает количество ресурсов при разборе на [DECEA3]50%[-]", "Aumenta la cantidad de recursos al desmontar en un [DECEA3]50%[-]"

modJetPack,item_modifiers,mod,,[DECEA3]Improved[-] JetPack Mod,[DECEA3]«Улучшенный»[-] Мод «Реактивный ранец»,Mod de JetPack [DECEA3]Mejorado[-]
modJetPackDesc,item_modifiers,mod,,"Allows you to perform powerful jumps with a small cooldown.\nWhen off or on cooldown, reduces stamina consumption when jumping by [DECEA3]30%[-] and adds the ability [DECEA3]Convenient Jump[-]\n\n[DECEA3]Modifies the armor feet\Is activated by pressing «F»[-]","Даёт возможность совершать усиленные прыжки с небольшой перезарядкой.\nВ выключенном режиме или на перезарядке уменьшает расход выносливости при прыжках на [DECEA3]30%[-] и добавляет способность [DECEA3]Удобный прыжок[-]\n\n[DECEA3]Модифицирует ноги брони.\nАктивируется нажатием «F»[DECEA3]","Te permite realizar saltos potentes con un pequeño tiempo de reutilización.\nCuando está desactivado o en enfriamiento, reduce el consumo de resistencia al saltar en un [DECEA3]30%[-] y agrega la habilidad [DECEA3]Salto conveniente[-]\n\nModifica los pies de la armadura"

modMeleeDimondPartsHeavy,item_modifiers,mod,,[DECEA3]Improved[-] Diamond reinforcement Mod Heavy,[DECEA3]«Улучшенный»[-] Мод «Алмазное армирование» (Тяжелое),Mod de refuerzo de diamante pesado [DECEA3]Mejorado[-]
modMeleeDimondPartsHeavyDesc,item_modifiers,mod,,"Thanks to the diamond reinforcement of the main parts, the overall durability of the weapon is increased [DECEA3]75%[-]","Благодаря алмазному армированию основных частей общая прочность оружия увеличена на [DECEA3]75%[-]","Gracias al refuerzo de diamante de las partes principales, la durabilidad general del arma se aumenta en un [DECEA3]75%[-]"

modMeleeDimondPartsHeavyUnique,item_modifiers,mod,,[FFB800]Unique[-] Diamond reinforcement Mod Heavy,[FFB800]«Уникальный»[-] Мод «Алмазное армирование» (Тяжелое),Mod de refuerzo de diamante pesado [FFB800]Único[-]
modMeleeDimondPartsHeavyUniqueDesc,item_modifiers,mod,,"Thanks to the diamond reinforcement of the main parts, the overall durability of the weapon is increased [DECEA3]150%[-]","Благодаря алмазному армированию основных частей общая прочность оружия увеличена на [DECEA3]150%[-]","Gracias al refuerzo de diamante de las partes principales, la durabilidad general del arma se aumenta en un [DECEA3]150%[-]"

modMeleeDimondPartsLight,item_modifiers,mod,,[DECEA3]Improved[-] Diamond reinforcement Mod Light,[DECEA3]«Улучшенный»[-] Мод «Алмазное армирование» (Легкое),Mod de refuerzo de diamante ligero [DECEA3]Mejorado[-]
modMeleeDimondPartsLightDesc,item_modifiers,mod,,"Thanks to the diamond reinforcement of the main parts, the overall durability of the weapon is increased [DECEA3]75%[-]","Благодаря алмазному армированию основных частей общая прочность оружия увеличена на [DECEA3]75%[-]","Gracias al refuerzo de diamante de las partes principales, la durabilidad general del arma se aumenta en un [DECEA3]75%[-]"

modMeleeDimondPartsLightUnique,item_modifiers,mod,,[FFB800]Unique[-] Diamond reinforcement Mod Light,[FFB800]«Уникальный»[-] Мод «Алмазное армирование» (Легкое),Mod de refuerzo de diamante ligero [FFB800]Único[-]
modMeleeDimondPartsLightUniqueDesc,item_modifiers,mod,,"Thanks to the diamond reinforcement of the main parts, the overall durability of the weapon is increased [DECEA3]150%[-]","Благодаря алмазному армированию основных частей общая прочность оружия увеличена на [DECEA3]150%[-]","Gracias al refuerzo de diamante de las partes principales, la durabilidad general del arma se aumenta en un [DECEA3]150%[-]"

modMeleeErgonomicGripImp,item_modifiers,mod,,[DECEA3]Improved[-] Comfortable handle Mod,[DECEA3]«Улучшенный»[-] Мод «Удобная рукоять»,Mod de mango cómodo [DECEA3]Mejorado[-]
modMeleeErgonomicGripImpDesc,item_modifiers,mod,,"The improved handle reduces stamina consumption by [DECEA3]15%[-].\nIt also increases attack speed by [DECEA3]30%[-]","Улучшенная рукоять снижает расход выносливости на [DECEA3]15%[-].\nТакже увеличивает скорость атаки на [DECEA3]15%[-]","El mango mejorado reduce el consumo de resistencia en un [DECEA3]15%[-].\nTambién aumenta la velocidad de ataque en un [DECEA3]15%[-]"

modMeleeErgonomicGripUnique,item_modifiers,mod,,[FFB800]Unique[-] Comfortable handle Mod,[FFB800]«Уникальный»[-] Мод «Удобная рукоять»,Mod de mango cómodo [FFB800]Único[-]
modMeleeErgonomicGripUniqueDesc,item_modifiers,mod,,"The unique handle reduces stamina consumption by [DECEA3]25%[-].\nIt also increases attack speed by [DECEA3]50%[-]","Уникальная рукоять снижает расход выносливости на [DECEA3]25%[-].\nТакже увеличивает скорость атаки на [DECEA3]50%[-]","El mango único reduce el consumo de resistencia en un [DECEA3]25%[-].\nTambién aumenta la velocidad de ataque en un [DECEA3]50%[-]"

modMeleeTheHunterImp,item_modifiers,mod,,[DECEA3]Improved[-] Hunter Mod,[DECEA3]«Улучшенный»[-] Мод «Охотник»,Mod de cazador [DECEA3]Mejorado[-]
modMeleeTheHunterImpDesc,item_modifiers,mod,,"Blocks the regenerative abilities of all zombie types.\nIncreases damage dealt:\nTo animals by [DECEA3]50%[-].\nTo wild and radioactive by [DECEA3]25%[-]\nTo charged by [DECEA3]20%[-]\nTo hell by [DECEA3]15%[-]\nTo elite by [DECEA3]10%[-]\nTo minibosses by [DECEA3]5%[-]\n\n[DECEA3]Can only be installed on melee weapons.[-]","Блокирует регенеративные способности всех типов зомби.\nУвеличивает наносимый урон:\nПо животным на [DECEA3]50%[-].\nПо диким и радиоактивным на [DECEA3]25%[-].\nПо заряженным на [DECEA3]20%[-].\nПо адским на [DECEA3]15%[-].\nПо элитным на [DECEA3]10%[-].\nПо минибоссам на [DECEA3]5%[-]\n\n[DECEA3]Устанавливается только в оружие ближнего боя.[-]", "Bloquea las habilidades regenerativas de todos los tipos de zombis.\nAumenta el daño infligido a animales en un [DECEA3]50%[-], a salvajes y radiactivos en un [DECEA3]25%[-], a cargados en un [DECEA3]20%[-], a del infierno en un [DECEA3]15%[-], a élite en un [DECEA3]10%[-], a mini-jefes en un [DECEA3]5%[-]\n\n[DECEA3]Solo se puede instalar en armas cuerpo a cuerpo.[-]"

modMeleeTheHunterUnique,item_modifiers,mod,,[FFB800]Unique[-] Hunter Mod,[FFB800]«Уникальный»[-] Мод «Охотник»,Mod de cazador [FFB800]Único[-]
modMeleeTheHunterUniqueDesc,item_modifiers,mod,,"Blocks the regenerative abilities of all zombie types.\nIncreases damage dealt:\nTo animals by [DECEA3]100%[-]\nTo radioactive and charged by [DECEA3]50%[-]\nTo hellish and elite by [DECEA3]25%[-]\nTo minibosses by [DECEA3]10%[-]\n\n[DECEA3]Can only be installed on melee weapons.[-]","Блокирует регенеративные способности всех типов зомби.\nУвеличивает наносимый урон:\nПо животным на [DECEA3]100%[-].\nПо радиоактивным и заряженным на [DECEA3]50%[-].\nПо адским и элитным на [DECEA3]25%[-].\nПо минибоссам и боссам на [DECEA3]10%[-]\n\n[DECEA3]Устанавливается только в оружие ближнего боя.[-]", "Bloquea las habilidades regenerativas de todos los tipos de zombis.\nAumenta el daño infligido a animales en un [DECEA3]100%[-], a radiactivos y cargados en un [DECEA3]50%[-], a infernales y élite en un [DECEA3]25%[-], a mini-jefes en un [DECEA3]10%[-]\n\n[DECEA3]Solo se puede instalar en armas cuerpo a cuerpo.[-]"

modMeleeTerribleSpikesImp,item_modifiers,mod,,[DECEA3]Improved[-] Terrible Spikes Mod,[DECEA3]«Улучшенный»[-] Мод «Ужасные шипы»,Mod de púas terribles [DECEA3]Mejorado[-]
modMeleeTerribleSpikesImpDesc,item_modifiers,mod,,"Has a [DECEA3]30%[-] chance to inflict a bleeding wound with a normal attack.\nHas a [DECEA3]15%[-] chance to inflict a terrible bleeding wound with a power attack.","С вероятностью [DECEA3]30%[-] наносит кровоточащую рану при обычной атаке.\nС вероятностью [DECEA3]15%[-] наносит ужасные кровоточащие увечья при силовой атаке.","Tiene un [DECEA3]30%[-] de probabilidad de infligir una herida sangrante con un ataque normal.\nTiene un [DECEA3]15%[-] de probabilidad de infligir una terrible herida sangrante con un ataque potente."

modMeleeTerribleSpikesUnique,item_modifiers,mod,,[FFB800]Unique[-] Terrible Spikes Mod,[FFB800]«Уникальный»[-] Мод «Ужасные шипы»,Mod de púas terribles [FFB800]Único[-]
modMeleeTerribleSpikesUniqueDesc,item_modifiers,mod,,"Has a [DECEA3]60%[-] chance to inflict a bleeding wound with a normal attack.\nHas a [DECEA3]30%[-] chance to inflict a terrible bleeding wound with a power attack.","С вероятностью [DECEA3]60%[-] наносит кровоточащую рану при обычной атаке.\nС вероятностью [DECEA3]30%[-] наносит ужасные кровоточащие увечья при силовой атаке.","Tiene un [DECEA3]60%[-] de probabilidad de infligir una herida sangrante con un ataque normal.\nTiene un [DECEA3]30%[-] de probabilidad de infligir una terrible herida sangrante con un ataque potente."

modMeleeClubBurningUnique,item_modifiers,mod,,[FFB800]Unique[-] Burning Shaft Mod,[FFB800]«Уникальный»[-] Мод «Пылающий прут»,Mod de eje ardiente [FFB800]Único[-]
modMeleeClubBurningUniqueDesc,item_modifiers,mod,,"Has a [DECEA3]100%[-] chance of setting the enemy on fire upon impact.","С вероятностью [DECEA3]100%[-] поджигает противника при ударе.","Tiene un [DECEA3]100%[-] de probabilidad de prender fuego al enemigo al impactar."

modMeleeElectroUnique,item_modifiers,mod,,[FFB800]Unique[-] Electro Mod,[FFB800]«Уникальный»[-] Мод «Электро»,Mod de electro [FFB800]Único[-]
modMeleeElectroUniqueDesc,item_modifiers,mod,,"If an enemy survives a Power Attack, they are inflicted with an enhanced Electroshock effect for 8 seconds. All enemies within 5 meters of the target also receive a standard Electroshock effect. The ability has a 12 second cooldown and its automatic cast can be disabled. The enhanced Electroshock effect does not work on the Shocker boss.","Если противник выживает после силовой атаки, на него накладывается усиленный эффект электрошока на 8 секунд. Также все противники в радиусе 5 метров от цели получат эффект обычного электрошока. Способность перезаряжается 12 секунд и ее автоматическое применение можно отключить. Усиленный шок не работает на боссе Шокер.","Si un enemigo sobrevive a un Ataque Poderoso, recibe un efecto de Electroshock mejorado durante 8 segundos. Todos los enemigos en un radio de 5 metros del objetivo también reciben un efecto de Electroshock estándar. La habilidad tiene un tiempo de reutilización de 12 segundos y su lanzamiento automático se puede desactivar. El efecto de Electroshock mejorado no funciona contra el jefe Shocker."

modGunDrumMagazineExtenderImp,item_modifiers,mod,,[DECEA3]Improved[-] Drum Magazine Mod,[DECEA3]«Улучшенный»[-] Мод «Барабанный магазин»,Mod de cargador de tambor [DECEA3]Mejorado[-]
