Key,Source,Context,Changes,English,Russian,Spanish
perkSelfMedicationDesc,progression,perk,,"You can cure yourself of any disease. By developing self-healing, you increase the treatment received, the speed of recovery of critical wounds, and also gradually restore the health reserve.","Вы можете сами себя вылечить от любых болезней. Развивая самолечение, вы увеличиваете получаемое лечение, скорость восстановления критических ранений, а также постепенно восстанавливаете запас здоровья.","Puedes curarte a ti mismo de cualquier enfermedad. Al desarrollar la autocuración, aumentas el tratamiento recibido, la velocidad de recuperación de heridas críticas y también restauras gradualmente la reserva de salud."
perkSelfMedicationRank1LongDesc,progression,Skills,,"It hurts for now, but it will soon pass. Increases healing received and critical damage healing speed by [DECEA3]5%[-]. You heal an additional 1 health every [DECEA3]24[-] seconds.","Пока ещё болит, но скоро пройдёт. Увеличивает на [DECEA3]5%[-] количество получаемого лечения и скорость исцеления критических повреждений. Вы дополнительно восстанавливаете 1 здоровье каждые [DECEA3]24[-] секунды.","Por ahora duele, pero pronto pasará. Aumenta la curación recibida y la velocidad de curación del daño crítico en un [DECEA3]5%[-]. Curas 1 punto de salud adicional cada [DECEA3]24[-] segundos."
perkSelfMedicationRank2LongDesc,progression,Skills,,"You're still confusing the pills, but it seems to be helping. Increases healing received and critical damage healing speed by [DECEA3]10%[-]. You heal an additional 1 health every [DECEA3]18[-] seconds.","Вы ещё путаете таблетки, но, кажется, это помогает. Увеличивает на [DECEA3]10%[-] количество получаемого лечения и скорость исцеления критических повреждений. Вы дополнительно восстанавливаете 1 здоровье каждые [DECEA3]18[-] секунд.","Todavía confundes las pastillas, pero parece que está ayudando. Aumenta la curación recibida y la velocidad de curación del daño crítico en un [DECEA3]10%[-]. Curas 1 punto de salud adicional cada [DECEA3]18[-] segundos."
perkSelfMedicationRank3LongDesc,progression,Skills,,"There is no secret - tie it up and lie down. Increases healing received and critical damage healing speed by [DECEA3]15%[-]. You heal an additional 1 health every [DECEA3]12[-] seconds.","Никакого секрета нет: перевяжи и отдохни. Увеличивает на [DECEA3]15%[-] количество получаемого лечения и скорость исцеления критических повреждений. Вы дополнительно восстанавливаете 1 здоровье каждые [DECEA3]12[-] секунд.","No hay ningún secreto: átalo y acuéstate. Aumenta la curación recibida y la velocidad de curación del daño crítico en un [DECEA3]15%[-]. Curas 1 punto de salud adicional cada [DECEA3]12[-] segundos."
perkSelfMedicationRank4LongDesc,progression,Skills,,"Old recipes for ointments and medicines work at all times. Increases healing received and critical damage healing speed by [DECEA3]20%[-]. You heal an additional 1 health every [DECEA3]6[-] seconds.","Старые рецепты мазей и лекарств работают во все времена. Увеличивает на [DECEA3]20%[-] количество получаемого лечения и скорость исцеления критических повреждений. Вы дополнительно восстанавливаете 1 здоровье каждые [DECEA3]6[-] секунд.","Las viejas recetas de ungüentos y medicinas funcionan en todo momento. Aumenta la curación recibida y la velocidad de curación del daño crítico en un [DECEA3]20%[-]. Curas 1 punto de salud adicional cada [DECEA3]6[-] segundos."
perkSelfMedicationRank5LongDesc,progression,Skills,,"You are a Guru of Medicine. Increases healing received and critical damage healing speed by [DECEA3]25%[-]. You heal an additional 1 health every [DECEA3]3[-] seconds.","Вы Гуру медицины. Увеличивает на [DECEA3]25%[-] количество получаемого лечения и скорость исцеления критических повреждений. Вы дополнительно восстанавливаете 1 здоровье каждые [DECEA3]3[-] секунды.","Eres un Gurú de la medicina. Aumenta la curación recibida y la velocidad de curación del daño crítico en un [DECEA3]25%[-]. Curas 1 punto de salud adicional cada [DECEA3]3[-] segundos."
perkSelfMedicationRank1Desc,progression,Skills,,Nurse,Санитар,Enfermero
perkSelfMedicationRank2Desc,progression,Skills,,Intern,Интерн,Interno
perkSelfMedicationRank3Desc,progression,Skills,,Doctor,Врач,Doctor
perkSelfMedicationRank4Desc,progression,Skills,,Medical specialist,Специалист по медицине,Especialista médico
perkSelfMedicationRank5Desc,progression,Skills,,Doctor of Medical Sciences,Доктор медицинских наук,Doctor en Ciencias Médicas

perkIdealMetabolismName,progression,perk,,Ideal Metabolism,Идеальный метаболизм,Metabolismo ideal
perkIdealMetabolismDesc,progression,perk,,"How your body works is a whole science. Learn to understand your body - this will reduce the consumption of food and water. And also increase the duration of positive effects","То, как работает ваш организм - это целая наука. Научитесь понимать свое тело, это позволит снизить расход еды и воды, а также увеличит длительность положительных эффектов.","La forma en que tu cuerpo funciona es toda una ciencia. Aprende a entender tu cuerpo; esto reducirá el consumo de alimentos y agua, y también aumentará la duración de los efectos positivos."
perkIdealMetabolismRank1LongDesc,progression,Skills,,"It doesn't matter what exactly you eat, the main thing is that it is on schedule.\nFood and water consumption is reduced by [DECEA3]6%[-], the duration of positive effects from metabolism is increased by [DECEA3]5%[-]","Не важно, что именно вы едите, главное, чтобы это было по расписанию.\nРасход еды и воды уменьшен на [DECEA3]6%[-], длительность положительных эффектов от метаболизма увеличена на [DECEA3]5%[-].","No importa exactamente lo que comas, lo principal es que sea a tiempo. El consumo de alimentos y agua se reduce en un [DECEA3]6%[-] y la duración de los efectos positivos del metabolismo aumenta en un [DECEA3]5%[-]."
perkIdealMetabolismRank2LongDesc,progression,Skills,,"Sometimes it's better to look at the expiration dates of the products you eat.\nFood and water consumption reduced by [DECEA3]12%[-], duration of positive effects from metabolism increased by [DECEA3]10%[-]","Иногда лучше смотреть на срок годности продуктов, которые вы едите.\nРасход еды и воды уменьшен на [DECEA3]12%[-], длительность положительных эффектов от метаболизма увеличена на [DECEA3]10%[-].","A veces es mejor mirar las fechas de caducidad de los productos que comes. El consumo de alimentos y agua se reduce en un [DECEA3]12%[-], la duración de los efectos positivos del metabolismo aumenta en un [DECEA3]10%[-]."
perkIdealMetabolismRank3LongDesc,progression,Skills,,"You know how to balance your diet.\nFood and water consumption reduced by [DECEA3]18%[-], duration of positive effects from metabolism increased by [DECEA3]15%[-]","Вы умеете балансировать свое питание.\nРасход еды и воды уменьшен на [DECEA3]18%[-], длительность положительных эффектов от метаболизма увеличена на [DECEA3]15%[-].","Sabes cómo equilibrar tu dieta. El consumo de alimentos y agua se reduce en un [DECEA3]18%[-], la duración de los efectos positivos del metabolismo aumenta en un [DECEA3]15%[-]."
perkIdealMetabolismRank4LongDesc,progression,Skills,,"Healthy food only.\nFood and water consumption reduced by [DECEA3]24%[-], duration of positive effects from metabolism increased by [DECEA3]20%[-]","Только здоровая пища.\nРасход еды и воды уменьшен на [DECEA3]24%[-], длительность положительных эффектов от метаболизма увеличена на [DECEA3]20%[-].","Solo comida saludable. El consumo de alimentos y agua se reduce en un [DECEA3]24%[-], la duración de los efectos positivos del metabolismo aumenta en un [DECEA3]20%[-]."
perkIdealMetabolismRank5LongDesc,progression,Skills,,"Your body works like a very expensive watch.\nFood and water consumption is reduced by [DECEA3]30%[-], the duration of positive effects from metabolism is increased by [DECEA3]25%[-]","Ваш организм работает как очень дорогие часы.\nРасход еды и воды уменьшен на [DECEA3]30%[-], длительность положительных эффектов от метаболизма увеличена на [DECEA3]25%[-].","Tu cuerpo funciona como un reloj muy caro. El consumo de alimentos y agua se reduce en un [DECEA3]30%[-], la duración de los efectos positivos del metabolismo aumenta en un [DECEA3]25%[-]."
perkIdealMetabolismRank1Desc,progression,Skills,,Meals on schedule,Еда по расписанию,Comidas a tiempo
perkIdealMetabolismRank2Desc,progression,Skills,,Lover of healthy eating,Любитель правильного питания,Amante de la comida sana
perkIdealMetabolismRank3Desc,progression,Skills,,Nutritionist,Диетолог,Nutricionista
perkIdealMetabolismRank4Desc,progression,Skills,,Fan of healthy eating,Фанат правильного питания,Fanático de la comida sana
perkIdealMetabolismRank5Desc,progression,Skills,,Ideal metabolism,Идеальный метаболизм,Metabolismo ideal

perkTirelessnessName,progression,perk,,Tirelessness,Неутомимость,Incansable
perkTirelessnessDesc,progression,perk,,"Learn to distribute your strength correctly. This will help you reduce the consumption of stamina when working with a tool or melee weapon. Also, when you rest, you restore your reserve of strength faster.","Научись правильно распределять силы. Это снизит расход выносливости при работе с инструментами или оружием ближнего боя. Также при отдыхе вы быстрее восстанавливаете ваш запас сил.","Aprende a distribuir tus fuerzas correctamente. Esto te ayudará a reducir el consumo de resistencia cuando trabajas con una herramienta o un arma cuerpo a cuerpo. Además, al descansar, recuperas tus reservas de energía más rápidamente."
perkTirelessnessRank1LongDesc,progression,Skills,,"You can easily help any housewife. Even if it is a big mom. Stamina consumption when using melee weapons or tools is reduced by [DECEA3]4%[-]. Reserve of strength recovery while resting increased by [DECEA3]20%[-].","Вы легко можете помочь любой домохозяйке. Даже если это большая мамочка. Расход выносливости при использовании оружия ближнего боя или инструмента уменьшен на [DECEA3]4%[-]. Восстановление запаса сил при отдыхе увеличено на [DECEA3]20%[-].","Puedes ayudar fácilmente a cualquier ama de casa. Incluso si es una gran mamá. El consumo de resistencia al usar armas cuerpo a cuerpo o herramientas se reduce en un [DECEA3]4%[-]. La recuperación de resistencia durante el descanso aumentó en un [DECEA3]20%[-]."
perkTirelessnessRank2LongDesc,progression,Skills,,"The work of tenacity is to be afraid. The stamina consumption when using a melee weapon or tool is reduced by [DECEA3]8%[-]. Reserve of strength recovery while resting increased by [DECEA3]40%[-].","Там, где есть упорство, усталости не место. Расход выносливости при использовании оружия ближнего боя или инструмента уменьшен на [DECEA3]8%[-]. Восстановление запаса сил при отдыхе увеличено на [DECEA3]40%[-].","El trabajo de la tenacidad es tener miedo. El consumo de resistencia al usar un arma cuerpo a cuerpo o una herramienta se reduce en un [DECEA3]8%[-]. La recuperación de resistencia durante el descanso aumentó en un [DECEA3]40%[-]."
perkTirelessnessRank3LongDesc,progression,Skills,,"You control when your second, third, fourth... breath opens. Stamina cost when using melee weapons or tools is reduced by [DECEA3]12%[-]. Reserve of strength recovery while resting increased by [DECEA3]60%[-].","Вы контролируете, когда откроется второе, третье, четвертое... дыхание. Расход выносливости при использовании оружия ближнего боя или инструмента уменьшен на [DECEA3]12%[-]. Восстановление запаса сил при отдыхе увеличено на [DECEA3]60%[-].","Controlas cuando se abre tu segundo, tercer, cuarto... aire. El costo de resistencia al usar armas cuerpo a cuerpo o herramientas se reduce en un [DECEA3]12%[-]. La recuperación de resistencia durante el descanso aumentó en un [DECEA3]60%[-]."
perkTirelessnessRank4LongDesc,progression,Skills,,"Any hard work is a piece of cake for you. Stamina consumption when using melee weapons or tools is reduced by [DECEA3]16%[-]. Reserve of strength recovery while resting increased by [DECEA3]80%[-].","Любая тяжелая работа для вас – пара пустяков. Расход выносливости при использовании оружия ближнего боя или инструмента уменьшен на [DECEA3]16%[-]. Восстановление запаса сил при отдыхе увеличено на [DECEA3]20%[-].","Cualquier trabajo pesado es pan comido para ti. El consumo de resistencia al usar armas cuerpo a cuerpo o herramientas se reduce en un [DECEA3]16%[-]. La recuperación de resistencia durante el descanso aumentó en un [DECEA3]80%[-]."
perkTirelessnessRank5LongDesc,progression,Skills,,"Yours are like steel, you do not know fatigue. Stamina consumption when using melee weapons or tools is reduced by [DECEA3]20%[-]. Reserve of strength recovery while resting increased by [DECEA3]100%[-].","Вы словно из стали, не знаете усталости. Расход выносливости при использовании оружия ближнего боя или инструмента уменьшен на [DECEA3]20%[-]. Восстановление запаса сил при отдыхе увеличено на [DECEA3]100%[-].","Los tuyos son como el acero, no conoces la fatiga. El consumo de resistencia al usar armas cuerpo a cuerpo o herramientas se reduce en un [DECEA3]20%[-]. La recuperación de resistencia durante el descanso aumentó en un [DECEA3]100%[-]."
perkTirelessnessRank1Desc,progression,Skills,,Husband for an hour,Муж на час,Marido por una hora
perkTirelessnessRank2Desc,progression,Skills,,Hard work,Упорная работа,Trabajo duro
perkTirelessnessRank3Desc,progression,Skills,,Master of the Second Wind,Мастер второго дыхания,Maestro del segundo aire
perkTirelessnessRank4Desc,progression,Skills,,Hard worker,Трудяга,Trabajador duro
perkTirelessnessRank5Desc,progression,Skills,,Tireless,Неутомимый,Incansable

perkHeavyBurdenName,progression,perk,,Heavy Burden,Тяжёлая ноша,Carga Pesada
perkHeavyBurdenDesc,progression,perk,,"A teacher of packing and transporting any loads. This will allow you to carry more items without consequences.","Научись упаковывать и транспортировать любые грузы. Это позволит вам переносить больше предметов без последствий.","Un maestro de empaquetar y transportar cualquier carga. Esto te permitirá llevar más artículos sin consecuencias."
perkHeavyBurdenRank1LongDesc,progression,Skills,,"When you carry a lot of items often, you can't help but start saving space. You can carry [DECEA3]3[-] extra items without consequences","Когда часто переносишь много предметов, невольно начинаешь экономить место. Вы можете нести [DECEA3]3[-] дополнительных предмета без последствий.","Cuando llevas muchos artículos a menudo, no puedes evitar empezar a ahorrar espacio. Puedes llevar [DECEA3]3[-] artículos adicionales sin consecuencias."
perkHeavyBurdenRank2LongDesc,progression,Skills,,"Fast and lots of it. You can carry [DECEA3]6[-] extra items without consequences","Быстро и много. Вы можете нести [DECEA3]6[-] дополнительных предметов без последствий","Rápido y en grandes cantidades. Puedes llevar [DECEA3]6[-] artículos adicionales sin consecuencias."
perkHeavyBurdenRank3LongDesc,progression,Skills,,"Boxes can take up a lot of space, but you know what to do with them. You can carry [DECEA3]9[-] extra items without consequences","Коробки могут занимать много места, но вы знаете что с ними делать. Вы можете нести [DECEA3]9[-] дополнительных предметов без последствий.","Las cajas pueden ocupar mucho espacio, pero sabes qué hacer con ellas. Puedes llevar [DECEA3]9[-] artículos adicionales sin consecuencias."
perkHeavyBurdenRank4LongDesc,progression,Skills,,"The more you take, the less trips you have to make You can carry [DECEA3]12[-] additional items without consequences","Чем больше взял, тем меньше ходок Вы можете нести [DECEA3]12[-] дополнительных предметов без последствий.","Cuanto más tomas, menos viajes tienes que hacer. Puedes llevar [DECEA3]12[-] artículos adicionales sin consecuencias."
perkHeavyBurdenRank5LongDesc,progression,Skills,,"You are great at optimizing your load You can carry [DECEA3]15[-] extra items without consequences","Вы отлично оптимизируете свою ношу. Вы можете нести [DECEA3]15[-] дополнительных предметов без последствий.","Eres excelente optimizando tu carga. Puedes llevar [DECEA3]15[-] artículos adicionales sin consecuencias."
perkHeavyBurdenRank6LongDesc,progression,Skills,,"What doesn't fit in your hands, fits on your back You can carry [DECEA3]18[-] additional items without consequences","Что не поместилось в руках, поместится на спине. Вы можете нести [DECEA3]18[-] дополнительных предметов без последствий.","Lo que no cabe en tus manos, cabe en tu espalda. Puedes llevar [DECEA3]18[-] artículos adicionales sin consecuencias."
perkHeavyBurdenRank7LongDesc,progression,Skills,,"Heavy Loads Are Your Calling You can carry [DECEA3]21[-] additional items without consequences","Большие грузы - ваше призвание. Вы можете нести [DECEA3]21[-] дополнительный предмет без последствий.","Las cargas pesadas son tu vocación. Puedes llevar [DECEA3]21[-] artículos adicionales sin consecuencias."
perkHeavyBurdenRank8LongDesc,progression,Skills,,"You have mastered the nesting doll principle for your loads You can carry [DECEA3]24[-] additional items without consequences","Вы в совершенстве овладели принципом матрешки для своих грузов Вы можете нести [DECEA3]24[-] дополнительных предмета без последствий.","Has dominado el principio de la muñeca rusa para tus cargas. Puedes llevar [DECEA3]24[-] artículos adicionales sin consecuencias."
perkHeavyBurdenRank9LongDesc,progression,Skills,,"How to carry what is only carried by trucks - In your hands, back and shoulders. You can carry [DECEA3]27[-] additional items without consequences","Как переносить то, что обычно возят грузовиками? В своих руках, на спине и плечах. Вы можете нести [DECEA3]27[-] дополнительных предметов без последствий.","Cómo llevar lo que solo llevan los camiones: en tus manos, espalda y hombros. Puedes llevar [DECEA3]27[-] artículos adicionales sin consecuencias."
perkHeavyBurdenRank10LongDesc,progression,Skills,,"Everything ingenious is simple - Take it and carry it! You can carry [DECEA3]30[-] additional items without consequences","Все гениальное просто - Берешь и несешь! Вы можете нести [DECEA3]30[-] дополнительных предметов без последствий.","Todo lo ingenioso es simple: ¡tómalo y llévalo!. Puedes llevar [DECEA3]30[-] artículos adicionales sin consecuencias."
perkHeavyBurdenRank1Desc,progression,Skills,,Messenger,Посыльный,Mensajero
perkHeavyBurdenRank2Desc,progression,Skills,,Errand boy,Мальчик на побегушках,Chico de los recados
perkHeavyBurdenRank3Desc,progression,Skills,,Pizza delivery man,Доставщик пиццы,Repartidor de pizza
perkHeavyBurdenRank4Desc,progression,Skills,,Courier,Курьер,Mensajero
perkHeavyBurdenRank5Desc,progression,Skills,,The best courier,Лучший курьер,El mejor mensajero
perkHeavyBurdenRank6Desc,progression,Skills,,Cargo Specialist,Специалист по грузам,Especialista en carga
perkHeavyBurdenRank7Desc,progression,Skills,,Cargo Master,Грузовой мастер,Maestro de carga
perkHeavyBurdenRank8Desc,progression,Skills,,Port loader,Портовый грузчик,Cargador de puerto
perkHeavyBurdenRank9Desc,progression,Skills,,Forwarder,Экспедитор,Expedidor
perkHeavyBurdenRank10Desc,progression,Skills,,Genius of transportation,Гений транспортировки,Genio del transporte

0000 Resource gathering 0000

skillResourceGatheringName,progression,Skills,,Resource gathering skills,Навыки сбора ресурсов,Habilidades de recolección de recursos

perkStoneUpStoneName,progression,perk,,Stone Upon Stone,Камень на камне,Piedra sobre Piedra
perkStoneUpStoneDesc,progression,perk,,"A good miner can destroy a mountain. A super miner can change the world. By developing the skill you will increase the damage to blocks and the amount of resources obtained during mining.","Хороший шахтёр может разрушить гору. Супер Шахтёр может изменять мир. Развивая навык, вы увеличите урон по блокам и объем получаемых ресурсов при добыче.","Un buen minero puede destruir una montaña. Un super minero puede cambiar el mundo. Al desarrollar la habilidad, aumentarás el daño a los bloques y la cantidad de recursos obtenidos durante la minería."
perkStoneUpStoneRank1LongDesc,progression,Skills,,"Knock... knock... knock...\nBlock damage and resources gained from mining increased by [DECEA3]10%[-]","Тук... тук... тук...\nНа [DECEA3]10%[-] увеличен урон по блокам и получаемые ресурсы при горной добыче.","Toc... toc... toc... El daño de los bloques y los recursos obtenidos de la minería se aumentan en un [DECEA3]10%[-]."
perkStoneUpStoneRank2LongDesc,progression,Skills,,"Knock-knock-knock...\nBlock damage and resources gained from mining increased by [DECEA3]20%[-]","Тук-тук-тук...\nНа [DECEA3]20%[-] увеличен урон по блокам и получаемые ресурсы при горной добыче.","Toc-toc-toc... El daño de los bloques y los recursos obtenidos de la minería se aumentan en un [DECEA3]20%[-]."
perkStoneUpStoneRank3LongDesc,progression,Skills,,"The main thing is that nothing collapses after such extraction.\nBlock damage and resources gained from mining increased by [DECEA3]30%[-]","Главное, чтобы после такой добычи ничего не обвалилось.\nНа [DECEA3]30%[-] увеличен урон по блокам и получаемые ресурсы при горной добыче.","Lo principal es que nada se derrumbe después de tal extracción. El daño de los bloques y los recursos obtenidos de la minería se aumentan en un [DECEA3]30%[-]."
perkStoneUpStoneRank4LongDesc,progression,Skills,,"You see not only rocks and stones, but also valuable resources in large quantities\nBlock damage and resources gained from mining increased by [DECEA3]40%[-]","Вы видите не только камни и породы, но и ценные ресурсы в большом количестве\nНа [DECEA3]40%[-] увеличен урон по блокам и получаемые ресурсы при горной добыче.","Ves no solo rocas y piedras, sino también recursos valiosos en grandes cantidades. El daño de los bloques y los recursos obtenidos de la minería se aumentan en un [DECEA3]40%[-]."
perkStoneUpStoneRank5LongDesc,progression,Skills,,"You see not only rocks and stones, but also valuable resources in large quantities.\nBlock damage and resources gained from mining increased by [DECEA3]50%[-]","Вы чувствуете месторождения ценных ресурсов интуитивно.\nНа [DECEA3]50%[-] увеличен урон по блокам и получаемые ресурсы при горной добыче.","Ves no solo rocas y piedras, sino también recursos valiosos en grandes cantidades. El daño de los bloques y los recursos obtenidos de la minería se aumentan en un [DECEA3]50%[-]."
perkStoneUpStoneRank6LongDesc,progression,Skills,,"The mine is your second home.\nBlock damage and resources gained from mining increased by [DECEA3]60%[-]","Шахта — ваш второй дом.\nНа [DECEA3]60%[-] увеличен урон по блокам и получаемые ресурсы при горной добыче.","La mina es tu segundo hogar. El daño de los bloques y los recursos obtenidos de la minería se aumentan en un [DECEA3]60%[-]."
perkStoneUpStoneRank7LongDesc,progression,Skills,,"Even the most ancient dwarfs can't mine that much.\nBlock damage and resources gained from mining increased by [DECEA3]70%[-]","Даже самые древние гномы не могут столько добывать.\nНа [DECEA3]70%[-] увеличен урон по блокам и получаемые ресурсы при горной добыче.","Incluso los enanos más antiguos no pueden minar tanto. El daño de los bloques y los recursos obtenidos de la minería se aumentan en un [DECEA3]70%[-]."
perkStoneUpStoneRank8LongDesc,progression,Skills,,"KNOCK-k-k... KNOCK-k-k... KNOCK-k-k...\nBlock damage and resources gained from mining increased by [DECEA3]80%[-]","ТУК-к-к... ТУК-к-к... ТУК-к-к...\nНа [DECEA3]80%[-] увеличен урон по блокам и получаемые ресурсы при горной добыче.","TOC-c-c... TOC-c-c... TOC-c-c... El daño de los bloques y los recursos obtenidos de la minería se aumentan en un [DECEA3]80%[-]."
perkStoneUpStoneRank9LongDesc,progression,Skills,,"Any amount of ore is not a problem for you.\nBlock damage and resources gained from mining increased by [DECEA3]90%[-]","Любое количество руды для вас не проблема.\nНа [DECEA3]90%[-] увеличен урон по блокам и получаемые ресурсы при горной добыче.","Cualquier cantidad de mineral no es un problema para ti. El daño de los bloques y los recursos obtenidos de la minería se aumentan en un [DECEA3]90%[-]."
perkStoneUpStoneRank10LongDesc,progression,Skills,,"A smart person won't go up a mountain, a smart person will go around a mountain. A super miner won't go up a mountain, he'll smash it.\nBlock damage and resources gained from mining increased by [DECEA3]100%[-]","Умный в гору не пойдет, умный гору обойдет. Супер шахтёр в гору не пойдет – он её раздолбает.\nНа [DECEA3]100%[-] увеличены урон по блокам и получаемые ресурсы при горной добыче.","Una persona inteligente no subirá una montaña, una persona inteligente la rodeará. Un súper minero no subirá una montaña, la destrozará. El daño de los bloques y los recursos obtenidos de la minería se aumentan en un [DECEA3]100%[-]."
perkStoneUpStoneRank1Desc,progression,Skills,,The Dolt,Долбатель,El Tonto
perkStoneUpStoneRank2Desc,progression,Skills,,Rock crusher,Камнедробитель,Triturador de rocas
perkStoneUpStoneRank3Desc,progression,Skills,,Mining Master,Горный мастер,Intendente de minas
perkStoneUpStoneRank4Desc,progression,Skills,,The owner of the mine,Хозяин шахты,El dueño de la mina
perkStoneUpStoneRank5Desc,progression,Skills,,Ore miner,Добытчик руды,Minero de minerales
perkStoneUpStoneRank6Desc,progression,Skills,,Miner,Шахтёр,Minero
perkStoneUpStoneRank7Desc,progression,Skills,,The Stubborn Dwarf,Упорный гном,El enano terco
perkStoneUpStoneRank8Desc,progression,Skills,,Mountain Destroyer,Разрушитель гор,Destructor de montañas
perkStoneUpStoneRank9Desc,progression,Skills,,Best Miner,Лучший шахтёр,Mejor minero
perkStoneUpStoneRank10Desc,progression,Skills,,Super Miner,Супер шахтёр,Súper minero

perkRecyclingName,progression,perk,,Recycling,Переработка,Reciclaje
perkRecyclingDesc,progression,perk,,"With detailed processing you get more useful resources. The problem with spare parts will solve itself","При детальной переработке вы получаете больше полезных ресурсов. Проблема с запчастями решится сама собой.","Con un procesamiento detallado, obtienes más recursos útiles. El problema de las piezas de repuesto se resolverá por sí solo."
perkRecyclingRank1LongDesc,progression,Skills,,"If you remember how to assemble, then disassembling is easy.\nDisassembly speed and resources received are increased by [DECEA3]10%[-]","Если помнишь, как собрать, то и разобрать будет легко\nСкорость разборки и количество получаемых ресурсов увеличены на [DECEA3]10%[-].","Si recuerdas cómo ensamblar, entonces desarmar es fácil. La velocidad de desarmado y los recursos recibidos se aumentan en un [DECEA3]10%[-]."
perkRecyclingRank2LongDesc,progression,Skills,,"Breaking is not building. Taking apart is not assembling.. [DECEA3]20%[-] increased speed when dismantling and resources obtained.","Ломать — не строить, разбирать — не собирать.\nСкорость разборки и количество получаемых ресурсов увеличены на [DECEA3]20%[-].","Romper no es construir. Desarmar no es ensamblar. Se aumenta en un [DECEA3]20%[-] la velocidad al desarmar y los recursos obtenidos."
perkRecyclingRank3LongDesc,progression,Skills,,"It seems like trash, but it also seems like it’s not.\n[DECEA3]30%[-] increased speed when dismantling and resources obtained. You get an additional [DECEA3]1[-] alloy when dismantling cars.","Вроде мусор, а вроде бы и нет.\nСкорость разборки и количество получаемых ресурсов увеличены на [DECEA3]30%[-]. Вы добываете дополнительно [DECEA3]1[-] сплав при разборе автомобилей.","Parece basura, pero también parece que no lo es. Se aumenta en un [DECEA3]30%[-] la velocidad al desarmar y los recursos obtenidos. Obtienes una aleación [DECEA3]1[-] adicional al desarmar coches."
perkRecyclingRank4LongDesc,progression,Skills,,"Your desire to take everything apart allows you to get more than ordinary workers get.\n[DECEA3]40%[-] increased speed when dismantling and resources obtained. You get an additional [DECEA3]1[-] alloy when dismantling cars.","Ваша тяга всё разобрать позволяет получить больше, чем получают обычные трудяги.\nСкорость разборки и количество получаемых ресурсов увеличены на [DECEA3]40%[-]. Вы добываете дополнительно [DECEA3]1[-] сплав при разборе автомобилей.","Tu deseo de desarmar todo te permite obtener más de lo que obtienen los trabajadores comunes. Se aumenta en un [DECEA3]40%[-] la velocidad al desarmar y los recursos obtenidos. Obtienes una aleación [DECEA3]1[-] adicional al desarmar coches."
perkRecyclingRank5LongDesc,progression,Skills,,"Assembly line at the factory, almost the same as the dismantling line in the wasteland.\n[DECEA3]50%[-] increased speed when dismantling and resources obtained. You get an additional [DECEA3]2[-] alloy when dismantling cars.","Сборочная линия на заводе — почти то же самое, что разборочная в пустошах.\nСкорость разборки и количество получаемых ресурсов увеличены на [DECEA3]50%[-]. Вы добываете дополнительно [DECEA3]2[-] сплава при разборе автомобилей.","Línea de montaje en la fábrica, casi lo mismo que la línea de desguace en el páramo. Se aumenta en un [DECEA3]50%[-] la velocidad al desarmar y los recursos obtenidos. Obtienes una aleación [DECEA3]2[-] adicional al desarmar coches."
perkRecyclingRank6LongDesc,progression,Skills,,"These guys don't have spare parts.\n[DECEA3]60%[-] increased speed when dismantling and resources obtained. You get an additional [DECEA3]2[-] alloy when dismantling cars.","У этих ребят не бывает лишних запчастей.\nСкорость разборки и количество получаемых ресурсов увеличены на [DECEA3]60%[-]. Вы добываете дополнительно [DECEA3]2[-] сплава при разборе автомобилей.","Estos chicos no tienen piezas de repuesto. Se aumenta en un [DECEA3]60%[-] la velocidad al desarmar y los recursos obtenidos. Obtienes una aleación [DECEA3]2[-] adicional al desarmar coches."
perkRecyclingRank7LongDesc,progression,Skills,,"Don't feed you bread, give me something to figure out.\n[DECEA3]70%[-] increased speed when dismantling and resources obtained. You get an additional [DECEA3]3[-] alloy when dismantling cars.","Хлебом не корми — дай что-нибудь разобрать.\nСкорость разборки и количество получаемых ресурсов увеличены на [DECEA3]70%[-]. Вы добываете дополнительно [DECEA3]3[-] сплава при разборе автомобилей.","No te alimentes de pan, dame algo para desmontar. Se aumenta en un [DECEA3]70%[-] la velocidad al desarmar y los recursos obtenidos. Obtienes una aleación [DECEA3]3[-] adicional al desarmar coches."
perkRecyclingRank8LongDesc,progression,Skills,,"For those who consider trash to be treasures.\n[DECEA3]80%[-] increased speed when dismantling and resources obtained. You get an additional [DECEA3]3[-] alloy when dismantling cars.","Для кого мусор - для вас сокровища.\nСкорость разборки и количество получаемых ресурсов увеличены на [DECEA3]80%[-]. Вы добываете дополнительно [DECEA3]3[-] сплава при разборе автомобилей.","Para quienes consideran la basura tesoros. Se aumenta en un [DECEA3]80%[-] la velocidad al desarmar y los recursos obtenidos. Obtienes una aleación [DECEA3]3[-] adicional al desarmar coches."
perkRecyclingRank9LongDesc,progression,Skills,,"You are an expert in analyzing something.\n[DECEA3]90%[-] increased speed when dismantling and resources obtained. You get an additional [DECEA3]4[-] alloy when dismantling cars.","Вы эксперт в разборе чего-либо.\nСкорость разборки и количество получаемых ресурсов увеличены на [DECEA3]90%[-]. Вы добываете дополнительно [DECEA3]4[-] сплава при разборе автомобилей.","Eres un experto en el análisis de algo. Se aumenta en un [DECEA3]90%[-] la velocidad al desarmar y los recursos obtenidos. Obtienes una aleación [DECEA3]4[-] adicional al desarmar coches."
