Key,Source,Context,Changes,English,Russian,Spanish
buffMBoosterRepairToolsDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Handy Land»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «На все руки мастер»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterSalvageTools,items,Item,,Magazine Booster [5AFF75]«Scrapping 4 Fun»[-],Бустер журналов [5AFF75]«Сокровища свалки»[-],
MBoosterSalvageToolsDesc,items,Item,,"Significantly increases the chance of finding magazines «Scrapping 4 Fun»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Сокровища свалки»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterSalvageToolsName,buffs,buff,,Magazine Booster [5AFF75]«Scrapping 4 Fun»[-],Бустер журналов [5AFF75]«Сокровища свалки»[-],
buffMBoosterSalvageToolsTooltip,buffs,buff,,You have activated the «Scrapping 4 Fun» magazine booster.,Вы активировали бустер журналов «Сокровища свалки»,
buffMBoosterSalvageToolsDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Scrapping 4 Fun»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Сокровища свалки»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterKnuckles,items,Item,,Magazine Booster [5AFF75]«Furious Fists»[-],Бустер журналов [5AFF75]«Кулаки ярости»[-],
MBoosterKnucklesDesc,items,Item,,"Significantly increases the chance of finding magazines «Furious Fists»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Кулаки ярости»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterKnucklesName,buffs,buff,,Magazine Booster [5AFF75]«Furious Fists»[-],Бустер журналов [5AFF75]«Кулаки ярости»[-],
buffMBoosterKnucklesTooltip,buffs,buff,,You have activated the «Furious Fists» magazine booster.,Вы активировали бустер журналов «Кулаки ярости»,
buffMBoosterKnucklesDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Furious Fists»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Кулаки ярости»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterBlades,items,Item,,Magazine Booster [5AFF75]«Knife Guy»[-],Бустер журналов [5AFF75]«Ножевик»[-],
MBoosterBladesDesc,items,Item,,"Significantly increases the chance of finding magazines «Knife Guy»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Ножевик»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterBladesName,buffs,buff,,Magazine Booster [5AFF75]«Knife Guy»[-],Бустер журналов [5AFF75]«Ножевик»[-],
buffMBoosterBladesTooltip,buffs,buff,,You have activated the «Knife Guy» magazine booster.,Вы активировали бустер журналов «Ножевик»,
buffMBoosterBladesDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Knife Guy»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Ножевик»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterClubs,items,Item,,Magazine Booster [5AFF75]«Big Hitters»[-],Бустер журналов [5AFF75]«Любители бейсбола»[-],
MBoosterClubsDesc,items,Item,,"Significantly increases the chance of finding magazines «Big Hitters»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Любители бейсбола»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterClubsName,buffs,buff,,Magazine Booster [5AFF75]«Big Hitters»[-],Бустер журналов [5AFF75]«Любители бейсбола»[-],
buffMBoosterClubsTooltip,buffs,buff,,You have activated the «Big Hitters» magazine booster.,Вы активировали бустер журналов «Любители бейсбола»,
buffMBoosterClubsDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Big Hitters»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Любители бейсбола»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterSledgehammers,items,Item,,Magazine Booster [5AFF75]«Get Hammered»[-],Бустер журналов [5AFF75]«Молотобоец»[-],
MBoosterSledgehammersDesc,items,Item,,"Significantly increases the chance of finding magazines «Get Hammered»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Молотобоец»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterSledgehammersName,buffs,buff,,Magazine Booster [5AFF75]«Get Hammered»[-],Бустер журналов [5AFF75]«Молотобоец»[-],
buffMBoosterSledgehammersTooltip,buffs,buff,,You have activated the «Get Hammered» magazine booster.,Вы активировали бустер журналов «Молотобоец»,
buffMBoosterSledgehammersDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Get Hammered»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Молотобоец»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterSpears,items,Item,,Magazine Booster [5AFF75]«Sharp Sticks»[-],Бустер журналов [5AFF75]«Острые штучки»[-],
MBoosterSpearsDesc,items,Item,,"Significantly increases the chance of finding magazines «Sharp Sticks»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Острые штучки»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterSpearsName,buffs,buff,,Magazine Booster [5AFF75]«Sharp Sticks»[-],Бустер журналов [5AFF75]«Острые штучки»[-],
buffMBoosterSpearsTooltip,buffs,buff,,You have activated the «Sharp Sticks» magazine booster.,Вы активировали бустер журналов «Острые штучки»,
buffMBoosterSpearsDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Sharp Sticks»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Острые штучки»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterBows,items,Item,,Magazine Booster [5AFF75]«Bow Hunters»[-],Бустер журналов [5AFF75]«Охотимся с луком»[-],
MBoosterBowsDesc,items,Item,,"Significantly increases the chance of finding magazines «Bow Hunters»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Охотимся с луком»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterBowsName,buffs,buff,,Magazine Booster [5AFF75]«Bow Hunters»[-],Бустер журналов [5AFF75]«Охотимся с луком»[-],
buffMBoosterBowsTooltip,buffs,buff,,You have activated the «Bow Hunters» magazine booster.,Вы активировали бустер журналов «Охотимся с луком»,
buffMBoosterBowsDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Bow Hunters»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Охотимся с луком»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterHandguns,items,Item,,Magazine Booster [5AFF75]«Handgun Magazine»[-],Бустер журналов [5AFF75]«Короткоствол»[-],
MBoosterHandgunsDesc,items,Item,,"Significantly increases the chance of finding magazines «Handgun Magazine»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Короткоствол»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterHandgunsName,buffs,buff,,Magazine Booster [5AFF75]«Handgun Magazine»[-],Бустер журналов [5AFF75]«Короткоствол»[-],
buffMBoosterHandgunsTooltip,buffs,buff,,You have activated the «Handgun Magazine» magazine booster.,Вы активировали бустер журналов «Короткоствол»,
buffMBoosterHandgunsDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Handgun Magazine»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Короткоствол»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterShotguns,items,Item,,Magazine Booster [5AFF75]«Shotgun Weekly»[-],Бустер журналов [5AFF75]«Еженедельная дробь»[-],
MBoosterShotgunsDesc,items,Item,,"Significantly increases the chance of finding magazines «Shotgun Weekly»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Еженедельная дробь»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterShotgunsName,buffs,buff,,Magazine Booster [5AFF75]«Shotgun Weekly»[-],Бустер журналов [5AFF75]«Еженедельная дробь»[-],
buffMBoosterShotgunsTooltip,buffs,buff,,You have activated the «Shotgun Weekly» magazine booster.,Вы активировали бустер журналов «Еженедельная дробь»,
buffMBoosterShotgunsDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Shotgun Weekly»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Еженедельная дробь»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterRifles,items,Item,,Magazine Booster [5AFF75]«Rifle World»[-],Бустер журналов [5AFF75]«Мир винтовок»[-],
MBoosterRiflesDesc,items,Item,,"Significantly increases the chance of finding magazines «Rifle World»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Мир винтовок»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterRiflesName,buffs,buff,,Magazine Booster [5AFF75]«Rifle World»[-],Бустер журналов [5AFF75]«Мир винтовок»[-],
buffMBoosterRiflesTooltip,buffs,buff,,You have activated the «Rifle World» magazine booster.,Вы активировали бустер журналов «Мир винтовок»,
buffMBoosterRiflesDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Rifle World»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Мир винтовок»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterMachineGuns,items,Item,,Magazine Booster [5AFF75]«Tactical Warfare»[-],Бустер журналов [5AFF75]«Тактическое оружие»[-],
MBoosterMachineGunsDesc,items,Item,,"Significantly increases the chance of finding magazines «Tactical Warfare»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Тактическое оружие»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterMachineGunsName,buffs,buff,,Magazine Booster [5AFF75]«Tactical Warfare»[-],Бустер журналов [5AFF75]«Тактическое оружие»[-],
buffMBoosterMachineGunsTooltip,buffs,buff,,You have activated the «Tactical Warfare» magazine booster.,Вы активировали бустер журналов «Тактическое оружие»,
buffMBoosterMachineGunsDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Tactical Warfare»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Тактическое оружие»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterExplosives,items,Item,,Magazine Booster [5AFF75]«Explosive Magazine»[-],Бустер журналов [5AFF75]«Всё о взрывчатке»[-],
MBoosterExplosivesDesc,items,Item,,"Significantly increases the chance of finding magazines «Explosive Magazine»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Всё о взрывчатке»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterExplosivesName,buffs,buff,,Magazine Booster [5AFF75]«Explosive Magazine»[-],Бустер журналов [5AFF75]«Всё о взрывчатке»[-],
buffMBoosterExplosivesTooltip,buffs,buff,,You have activated the «Explosive Magazine» magazine booster.,Вы активировали бустер журналов «Всё о взрывчатке»,
buffMBoosterExplosivesDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Explosive Magazine»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Всё о взрывчатке»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterRobotics,items,Item,,Magazine Booster [5AFF75]«Tech Planet»[-],Бустер журналов [5AFF75]«Планета технологий»[-],
MBoosterRoboticsDesc,items,Item,,"Significantly increases the chance of finding magazines «Tech Planet»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Планета технологий»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterRoboticsName,buffs,buff,,Magazine Booster [5AFF75]«Tech Planet»[-],Бустер журналов [5AFF75]«Планета технологий»[-],
buffMBoosterRoboticsTooltip,buffs,buff,,You have activated the «Tech Planet» magazine booster.,Вы активировали бустер журналов «Планета технологий»,
buffMBoosterRoboticsDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Tech Planet»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Планета технологий»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterArmor,items,Item,,Magazine Booster [5AFF75]«Armored Up»[-],Бустер журналов [5AFF75]«Мастер-бронник»[-],
MBoosterArmorDesc,items,Item,,"Significantly increases the chance of finding magazines «Armored Up»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Мастер-бронник»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterArmorName,buffs,buff,,Magazine Booster [5AFF75]«Armored Up»[-],Бустер журналов [5AFF75]«Мастер-бронник»[-],
buffMBoosterArmorTooltip,buffs,buff,,You have activated the «Armored Up» magazine booster.,Вы активировали бустер журналов «Мастер-бронник»,
buffMBoosterArmorDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Armored Up»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Мастер-бронник»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterMedical,items,Item,,Magazine Booster [5AFF75]«Medical Journal»[-],Бустер журналов [5AFF75]«Медицинский вестник»[-],
MBoosterMedicalDesc,items,Item,,"Significantly increases the chance of finding magazines «Medical Journal»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Медицинский вестник»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterMedicalName,buffs,buff,,Magazine Booster [5AFF75]«Medical Journal»[-],Бустер журналов [5AFF75]«Медицинский вестник»[-],
buffMBoosterMedicalTooltip,buffs,buff,,You have activated the «Medical Journal» magazine booster.,Вы активировали бустер журналов «Медицинский вестник»,
buffMBoosterMedicalDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Medical Journal»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Медицинский вестник»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterFood,items,Item,,Magazine Booster [5AFF75]«Home Cooking Weekly»[-],Бустер журналов [5AFF75]«Еженедельник домашней готовки»[-],
MBoosterFoodDesc,items,Item,,"Significantly increases the chance of finding magazines «Home Cooking Weekly»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Еженедельник домашней готовки»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterFoodName,buffs,buff,,Magazine Booster [5AFF75]«Home Cooking Weekly»[-],Бустер журналов [5AFF75]«Еженедельник домашней готовки»[-],
buffMBoosterFoodTooltip,buffs,buff,,You have activated the «Home Cooking Weekly» magazine booster.,Вы активировали бустер журналов «Еженедельник домашней готовки»,
buffMBoosterFoodDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Home Cooking Weekly»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Еженедельник домашней готовки»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterSeed,items,Item,,Magazine Booster [5AFF75]«Southern Farming»[-],Бустер журналов [5AFF75]«Южное фермерство»[-],
MBoosterSeedDesc,items,Item,,"Significantly increases the chance of finding magazines «Southern Farming»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Южное фермерство»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterSeedName,buffs,buff,,Magazine Booster [5AFF75]«Southern Farming»[-],Бустер журналов [5AFF75]«Южное фермерство»[-],
buffMBoosterSeedTooltip,buffs,buff,,You have activated the «Southern Farming» magazine booster.,Вы активировали бустер журналов «Южное фермерство»,
buffMBoosterSeedDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Southern Farming»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Южное фермерство»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterElectrician,items,Item,,Magazine Booster [5AFF75]«Wiring 101»[-],Бустер журналов [5AFF75]«Я электрик»[-],
MBoosterElectricianDesc,items,Item,,"Significantly increases the chance of finding magazines «Wiring 101»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Я электрик»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterElectricianName,buffs,buff,,Magazine Booster [5AFF75]«Wiring 101»[-],Бустер журналов [5AFF75]«Я электрик»[-],
buffMBoosterElectricianTooltip,buffs,buff,,You have activated the «Wiring 101» magazine booster.,Вы активировали бустер журналов «Я электрик»,
buffMBoosterElectricianDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Wiring 101»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Я электрик»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterTraps,items,Item,,Magazine Booster [5AFF75]«Electrical Traps»[-],Бустер журналов [5AFF75]«Электроловушки»[-],
MBoosterTrapsDesc,items,Item,,"Significantly increases the chance of finding magazines «Electrical Traps»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Электроловушки»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterTrapsName,buffs,buff,,Magazine Booster [5AFF75]«Electrical Traps»[-],Бустер журналов [5AFF75]«Электроловушки»[-],
buffMBoosterTrapsTooltip,buffs,buff,,You have activated the «Electrical Traps» magazine booster.,Вы активировали бустер журналов «Электроловушки»,
buffMBoosterTrapsDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Electrical Traps»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Электроловушки»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterWorkstation,items,Item,,Magazine Booster [5AFF75]«Forge Ahead»[-],Бустер журналов [5AFF75]«Кузнец своего счастья»[-],
MBoosterWorkstationDesc,items,Item,,"Significantly increases the chance of finding magazines «Forge Ahead»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Кузнец своего счастья»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterWorkstationName,buffs,buff,,Magazine Booster [5AFF75]«Forge Ahead»[-],Бустер журналов [5AFF75]«Кузнец своего счастья»[-],
buffMBoosterWorkstationTooltip,buffs,buff,,You have activated the «Forge Ahead» magazine booster.,Вы активировали бустер журналов «Кузнец своего счастья»,
buffMBoosterWorkstationDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Forge Ahead»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Кузнец своего счастья»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterVehicle,items,Item,,Magazine Booster [5AFF75]«Vehicle Adventures»[-],Бустер журналов [5AFF75]«Занимательная механика»[-],
MBoosterVehicleDesc,items,Item,,"Significantly increases the chance of finding magazines «Vehicle Adventures»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Занимательная механика»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterVehicleName,buffs,buff,,Magazine Booster [5AFF75]«Vehicle Adventures»[-],Бустер журналов [5AFF75]«Занимательная механика»[-],
buffMBoosterVehicleTooltip,buffs,buff,,You have activated the «Vehicle Adventures» magazine booster.,Вы активировали бустер журналов «Занимательная механика»,
buffMBoosterVehicleDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Vehicle Adventures»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Занимательная механика»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

resourceRepairKitImp,items,Resources,,Repair kit [DECEA3]Improved[-],Ремонтный набор [DECEA3]«Улучшенный»[-],Kit de reparación [DECEA3]Mejorado[-]
resourceRepairKitImpDesc,items,Resources,,"Improved weapons and tools have increased stats compared to their base predecessors. However, they are also more difficult to repair.\n\nUsed to repair any improved weapons and tools.\nRepairs 2000 units of durability.\n\nTo create, the skill required is: [DECEA3]Advanced Engineering Lv.3[-]","Улучшенное оружие и инструменты имеют повышенные показатели относительно своих базовых предшественников. Однако и ремонтировать их сложнее.\n\nИспользуется для ремонта любого улучшенного оружия и инструмента.\nРемонтирует 2000 единиц прочности.\n\nДля создания требуется навык: [DECEA3]Продвинутое проектирование ур.3[-].","Las armas y herramientas mejoradas tienen estadísticas aumentadas en comparación con sus predecesoras base. Sin embargo, también son más difíciles de reparar.\n\nSe utiliza para reparar cualquier arma y herramienta mejorada.\nRepara 2000 unidades de durabilidad.\n\nPara crear, la habilidad requerida es: [DECEA3]Ingeniería Avanzada Nv.3[-]"
resourceRepairKitLeg,items,Resources,,Repair Kit [FFB800]Legendary[-],Ремонтный набор [FFB800]«Легендарный»[-],Kit de reparación [FFB800]Legendario[-]
resourceRepairKitLegDesc,items,Resources,,"Legendary weapons can cause a lot of problems for any enemy. However, repairing such weapons is not a cheap pleasure\n\nUsed to repair any legendary weapon.\nRepairs 2000 units of durability.\n\nTo create, the skill required is: [DECEA3]Advanced Engineering Lv.5[-]","Легендарное оружие может создать много проблем любому противнику. Однако починка такого оружия удовольствие не из дешевых.\n\nИспользуется для ремонта любого легендарного оружия.\nРемонтирует 2000 единиц прочности.\n\nДля создания требуется навык: [DECEA3]Продвинутое проектирование ур.5[-].","Las armas legendarias pueden causar muchos problemas a cualquier enemigo. Sin embargo, reparar tales armas no es un placer barato.\n\nSe utiliza para reparar cualquier arma legendaria.\nRepara 2000 unidades de durabilidad.\n\nPara crear, la habilidad requerida es: [DECEA3]Ingeniería Avanzada Nv.5[-]"

