Key,Source,Context,Changes,English,Russian,Spanish
RangeT3_ArcheryName,Quest,Quest Info,,[DECEA3]Get[-] Composite bow or crossbow,[DECEA3]Получить[-] Композитный лук или арбалет,
RangeT3_ArcheryOffer,Quest,Quest Info,,"«So, Bow or Crossbow. A reasonable choice, although of course an acquired taste. Kill [FF6666]125 zombies using any bows or crossbows[-], and you'll get a Composite bow or crossbow and a nice bonus from me.» [DECEA3]- Wild[-]","«Итак лук или арбалет. Разумный выбор, хотя конечно на любителя. Убей [FF6666]125 зомби используя любые луки или арбалеты[-], и ты получишь Композитный лук или арбалет и приятный бонус от меня.» [DECEA3]- Дикий[-]",
RangeT3_PistolName,Quest,Quest Info,,[DECEA3]Get[-] SMG-5 or Desert Vulture,[DECEA3]Получить[-] ПП-5 или Пустынный стервятник,
RangeT3_PistolOffer,Quest,Quest Info,,"«So, a Pistols. A reasonable choice, although of course an acquired taste. Kill [FF6666]250 zombies using any pistols[-], and you'll get a SMG-5 or Desert Vulture, your choice.» [DECEA3]- Wild[-]","«Итак пистолеты. Разумный выбор, хотя конечно на любителя. Убей [FF6666]250 зомби используя любые пистолеты[-], и ты получишь ПП-5 или Пустынный стервятник, на твой выбор.» [DECEA3]- Дикий[-]",

BetterWeaponImpModsName,Quest,Quest Info,,[FF6666]The best weapon[-] Chapter 6,[FF6666]Лучшее оружие[-] Глава 6,
BetterWeaponImpModsOffer,Quest,Quest Info,,"[DECEA3]Reliable Modifications[-]\n\n«Any weapon can always be enhanced with good modifications, and when they are still reliable in use, the weapon feels completely different. Kill [FF6666]750 zombies[-], and I will tell you how to get improved modification for melee or ranged weapons, your choice.» [DECEA3]- Wild[-]","[DECEA3]Надежные модификациий[-]\n\n«Любое оружие всегда можно усилить хорошими модификациями, а когда они еще надежны в использовании оружие ощущается совсем по другому. Убей [FF6666]750 зомби[-], и я раскажу как получить улучшенную модификацию для оружия ближнего или дальнего боя, на твой выбор.» [DECEA3]- Дикий[-]",
BetterWeaponMeleeImpModsName,Quest,Quest Info,,"[DECEA3]Get[-] Improved modification, Melee","[DECEA3]Получить[-] Улучшенную модификацию, Ближний бой",
BetterWeaponMeleeImpModsOffer,Quest,Quest Info,,"«So, a modification for a melee weapon. A reasonable choice, although certainly an acquired taste. Kill [FF6666]500 zombies using any melee weapon[-], and you'll receive the [DECEA3]Improved[-] modification for that weapon.» [DECEA3]- Wild[-]","«Итак модификация для оружия ближнего боя. Разумный выбор, хотя конечно на любителя. Убей [FF6666]500 зомби используя любое оружие ближнего боя[-], и ты получишь [DECEA3]Улучшенную[-] модификации на такое оружие.» [DECEA3]- Дикий[-]",
BetterWeaponRangeImpModsName,Quest,Quest Info,,"[DECEA3]Get[-] Improved modification, Range","[DECEA3]Получить[-] Улучшенную модификацию, Дальний бой",
BetterWeaponRangeImpModsOffer,Quest,Quest Info,,"«So, a modification for a ranged weapon. A reasonable choice, though certainly an acquired taste. Kill [FF6666]500 zombies using any ranged weapon[-], and you'll receive the [DECEA3]Improved[-] modification for that weapon.» [DECEA3]- Wild[-]","«Итак модификация для оружия дальнего боя. Разумный выбор, хотя конечно на любителя. Убей [FF6666]500 зомби используя любое оружие дальнего боя[-],  и ты получишь [DECEA3]Улучшенную[-] модификацию на такое оружие.» [DECEA3]- Дикий[-]",

BetterWeaponUniqueModsName,Quest,Quest Info,,[FF6666]The best weapon[-] Chapter 7,[FF6666]Лучшее оружие[-] Глава 7,
BetterWeaponUniqueModsOffer,Quest,Quest Info,,"[DECEA3]Unique Modifications[-]\n\n«Any weapon can always be enhanced with good modifications, and with unique modifications, any weapon is much more powerful. Kill [FF6666]1500 zombies[-], and I'll tell you how to get unique modifications for melee or ranged weapons, your choice.» [DECEA3]- Wild[-]","[DECEA3]Уникальные модификациий[-]\n\n«Любое оружие всегда можно усилить хорошими модификациями, а с уникальными модификация любое оружие намного мощней. Убей [FF6666]1500 зомби[-], и я раскажу как получить уникальные модификации для оружия ближнего или дальнего боя, на твой выбор.» [DECEA3]- Дикий[-]",
BetterWeaponMeleeUniqueModsName,Quest,Quest Info,,"[DECEA3]Get[-] Unique modification, Melee","[DECEA3]Получить[-] Уникальную модификацию, Ближний бой",
BetterWeaponMeleeUniqueModsOffer,Quest,Quest Info,,"«So, melee weapon mods. A reasonable choice, though certainly an acquired taste. Kill [FF6666]1000 zombies using any melee weapon[-], and you'll receive [DECEA3]Unique[-] mod for that weapon.» [DECEA3]- Wild[-]","«Итак моды для оружия ближнего боя. Разумный выбор, хотя конечно на любителя. Убей [FF6666]1000 зомби используя любое оружие ближнего боя[-], и ты получишь [DECEA3]Уникальную[-] модификацию на такое оружие.» [DECEA3]- Дикий[-]",
BetterWeaponRangeUniqueModsName,Quest,Quest Info,,"[DECEA3]Get[-] Unique modification, Range","[DECEA3]Получить[-] Уникальную модификацию, Дальний бой",
BetterWeaponRangeUniqueModsOffer,Quest,Quest Info,,"«So, range weapon mods. A reasonable choice, though certainly an acquired taste. Kill [FF6666]1000 zombies using any range weapon[-], and you'll receive [FFB800]Unique[-] mod for that weapon.» [DECEA3]- Wild[-]","«Итак моды для оружия дальнего боя. Разумный выбор, хотя конечно на любителя. Убей [FF6666]1000 зомби используя любое оружие дальнего боя[-], и ты получишь [FFB800]Уникальную[-] модификацию на такое оружие.» [DECEA3]- Дикий[-]",

BetterWeaponLastHunt1Name,Quest,Quest Info,,[FF6666]«The best weapon»[-] Chapter 8,[FF6666]«Лучшее оружие»[-] Глава 8,
BetterWeaponLastHunt1Offer,Quest,Quest Info,,"[DECEA3]The Last Hunt, The Beginning[-]\n\n«To dominate the wasteland, you need more than just guns; you need to develop skills to kill bigger creatures. Kill [FF6666]50 minibosses[-] and you'll get several legendary parts.» [DECEA3]- Wild[-]","[DECEA3]Последняя охота, Начало[-]\n\n«Чтобы доминировать в пустоше одних пушек мало, нужны развивать навыки убийства тварей покрупнее. Убей [FF6666]50 минибоссов[-], и ты получишь несколько легендарных частей.» [DECEA3]- Дикий[-]",
BetterWeaponLastHunt2Name,Quest,Quest Info,,[FF6666]«The best weapon»[-] Chapter 9,[FF6666]«Лучшее оружие»[-] Глава 9,
BetterWeaponLastHunt2Offer,Quest,Quest Info,,"[DECEA3]The Last Hunt, Completion[-]\n\n«Sometimes it's better not to know what creatures may be lurking in the wasteland at night. But if you learn how to kill them, I'll be truly delighted. Kill [FF6666]25 bosses[-], and you'll get some legendary parts, and I'll also upgrade some of your skills.» [DECEA3]- Wild[-]","[DECEA3]Последняя охота, Завершение[-]\n\n«Иногда лучше не знать какие твари могут обитать по ночам в пустоше. Но если ты научишься убивать их - я буду действительно восхищен. Убей [FF6666]25 боссов[-], и ты получишь несколько легендарных частей, а также я свогу развить несколько твоих навыков.» [DECEA3]- Дикий[-]",

startBundle,items,item,,Starter bundle,Стартовый набор,Paquete de inicio
startBundleDesc,items,item,,"Contains everything you need to start playing","Содержит все необходимое для начала игры.","Contiene todo lo que necesitas para empezar a jugar."

note1_startQuest,items,Item,,Welcome!,Добро пожаловать!,¡Bienvenido!
note1_startQuestDesc,items,Item,,"Here you will find survival on the edge... New armor, weapons, stations, zombies, bosses, pumping and much, much more. The overall gameplay has been significantly expanded and is constantly being improved. Enjoy the game!\n\n[DECEA3]When you start the game, you can create a personal portrait of your character with their strengths and weaknesses. You can view self traits in the Skills section.[-]","Здесь вас ждет выживание на грани... Новая броня, оружие, станции, зомби, боссы, прокачка и многое, многое другое. Общий процесс игры значительно расширен и постоянно дорабатывается. Приятной игры!\n\n[DECEA3]При начале игры вы можете сформировать личностный портрет Вашего персонажа с его сильными и слабыми сторонами. Посмотреть личные качества можно в разделе «Навыки».[-]", "Aquí encontrarás la supervivencia al límite... Nueva armadura, armas, estaciones, zombis, jefes, mejoras y mucho, mucho más. La jugabilidad general se ha ampliado significativamente y se mejora constantemente. ¡Disfruta del juego!\n\n[DECEA3]Cuando inicias el juego, podrás crear un retrato personal de tu personaje con sus fortalezas y debilidades. Puedes ver los rasgos personales en la sección de Habilidades.[-]"

startQuest1_statement,Quest,Quest Info,,Find a supply cache,Запустите цепочку заданий «Выживание»,Encuentra un alijo de suministros
startQuest1_subtitle,Quest,Quest Info,,Find a supply cache,Запустите цепочку заданий «Выживание»,Encuentra un alijo de suministros

startQuest1Name,Quest,Quest Info,,Welcome!,Добро пожаловать!,¡Bienvenido!
startQuest1Offer,Quest,Quest Info,,"Here you will find survival on the edge... New armor, weapons, stations, zombies, bosses, pumping and much, much more. The overall gameplay has been significantly expanded and is constantly being improved. Enjoy the game!","Здесь вас ждет выживание на грани... Новая броня, оружие, станции, зомби, боссы, прокачка и многое, многое другое. Общий процесс игры значительно расширен и постоянно дорабатывается. Приятной игры!","Aquí encontrarás la supervivencia al límite... Nueva armadura, armas, estaciones, zombis, jefes, mejoras y mucho, mucho más. La jugabilidad general se ha ampliado significativamente y se mejora constantemente. ¡Disfruta del juego!"

note2_startQuest,items,Item,,[DECEA3]Quest[-] Survival [FF6666]Chapter 1[-] Self-healing,[DECEA3]Квест[-] «Выживание» [FF6666]Глава 1:[-] «Самолечение»,[DECEA3]Misión[-] Supervivencia [FF6666]Capítulo 1[-] Autocuración.
note2_startQuestDesc,items,Item,,"Starts [FF6666]Chapter 1[-] of the quest [FF6666]Survival:[-] Self-healing\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. It can only be restarted by an administrator.[-]","Запускает квест [FF6666]«Выживание»[-] Глава 1:[FF6666]«Самолечение»[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.","Inicia el [FF6666]Capítulo 1[-] de la misión [FF6666]Supervivencia:[-] Autocuración\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Solo puede ser reiniciada por un administrador.[-]"
note3_startQuest,items,Item,,[DECEA3]Quest[-] Survival [FF6666]Chapter 2[-] The Offender,[DECEA3]Квест[-] «Выживание» [FF6666]Глава 2:[-] «Обидчик»,[DECEA3]Misión[-] Supervivencia [FF6666]Capítulo 2[-] El Agresor.
note3_startQuestDesc,items,Item,,"Starts [FF6666]Chapter 2[-] of the quest [FF6666]Survival:[-] The Offender\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. It can only be restarted by an administrator.[-]","Запускает квест [FF6666]«Выживание»[-] Глава 2:[FF6666]«Обидчик»[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.","Inicia el [FF6666]Capítulo 2[-] de la misión [FF6666]Supervivencia:[-] El Agresor\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Solo puede ser reiniciada por un administrador.[-]"
note4_startQuest,items,Item,,[DECEA3]Quest[-] Survival [FF6666]Chapter 3[-] A Nice Bonus,[DECEA3]Квест[-] «Выживание» [FF6666]Глава 3:[-] «Приятный бонус»,[DECEA3]Misión[-] Supervivencia [FF6666]Capítulo 3[-] Una Buena Bonificación.
note4_startQuestDesc,items,Item,,"Starts [FF6666]Chapter 3[-] of the quest [FF6666]Survival:[-] A Nice Bonus\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. It can only be restarted by an administrator.[-]","Запускает квест [FF6666]«Выживание»[-] Глава 3:[FF6666]«Приятный бонус»[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.","Inicia el [FF6666]Capítulo 3[-] de la misión [FF6666]Supervivencia:[-] Una Buena Bonificación\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Solo puede ser reiniciada por un administrador.[-]"
note5_startQuest,items,Item,,[DECEA3]Quest[-] Survival [FF6666]Chapter 4[-] Better Than Just Pipes,[DECEA3]Квест[-] «Выживание» [FF6666]Глава 4:[-] «Лучше чем просто трубки»,[DECEA3]Misión[-] Supervivencia [FF6666]Capítulo 4[-] Mejor que solo Tuberías.
note5_startQuestDesc,items,Item,,"Starts [FF6666]Chapter 4[-] of the quest [FF6666]Survival:[-] Better Than Just Pipes\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. It can only be restarted by an administrator.","Запускает квест [FF6666]«Выживание»[-] Глава 4:[FF6666]«Лучше чем просто трубки»[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.","Inicia el [FF6666]Capítulo 4[-] de la misión [FF6666]Supervivencia:[-] Mejor que solo Tuberías\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Solo puede ser reiniciada por un administrador."
note6_startQuest,items,Item,,[DECEA3]Quest[-] Survival [FF6666]Chapter 5[-] Better guns,[DECEA3]Квест[-] «Выживание» [FF6666]Глава 5:[-] «Пушки получше»,[DECEA3]Misión[-] Supervivencia [FF6666]Capítulo 5[-] Mejores Armas.
note6_startQuestDesc,items,Item,,"Starts [FF6666]Chapter 5[-] of the quest [FF6666]Survival:[-] Better guns\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. It can only be restarted by an administrator.","Запускает квест [FF6666]«Выживание»[-] Глава 5:[FF6666]«Пушки получше»[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.","Inicia el [FF6666]Capítulo 5[-] de la misión [FF6666]Supervivencia:[-] Mejores Armas\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Solo puede ser reiniciada por un administrador."
note7_startQuest,items,Item,,[DECEA3]Quest[-] Survival [FF6666]Chapter 6[-] Firearm power,[DECEA3]Квест[-] «Выживание» [FF6666]Глава 6:[-] «Огнестрельная мощь»,[DECEA3]Misión[-] Supervivencia [FF6666]Capítulo 6[-] Poder de Arma de Fuego.
note7_startQuestDesc,items,Item,,"Starts [FF6666]Chapter 6[-] of the quest [FF6666]Survival:[-] Firearm power\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. It can only be restarted by an administrator.","Запускает квест [FF6666]«Выживание»[-] Глава 6:[FF6666]«Огнестрельная мощь»[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.","Inicia el [FF6666]Capítulo 6[-] de la misión [FF6666]Supervivencia:[-] Poder de Arma de Fuego\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Solo puede ser reiniciada por un administrador."
note8_startQuest,items,Item,,[DECEA3]Quest[-] Survival [FF6666]Chapter 7[-] Self-defense,[DECEA3]Квест[-] «Выживание» [FF6666]Глава 7:[-] «Самозащита»,[DECEA3]Misión[-] Supervivencia [FF6666]Capítulo 7[-] Autodefensa.
note8_startQuestDesc,items,Item,,"Starts [FF6666]Chapter 7[-] of the quest [FF6666]Survival:[-] Self-defense\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. It can only be restarted by an administrator.","Запускает квест [FF6666]«Выживание»[-] Глава 7:[FF6666]«Самозащита»[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.","Inicia el [FF6666]Capítulo 7[-] de la misión [FF6666]Supervivencia:[-] Autodefensa\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Solo puede ser reiniciada por un administrador."
note9_startQuest,items,Item,,[DECEA3]Quest[-] Survival [FF6666]Chapter 8[-] The best examples,[DECEA3]Квест[-] «Выживание» [FF6666]Глава 8:[-] «Лучшие образцы»,[DECEA3]Misión[-] Supervivencia [FF6666]Capítulo 8[-] Los Mejores Ejemplos.
note9_startQuestDesc,items,Item,,"Starts [FF6666]Chapter 8[-] of the quest [FF6666]Survival:[-] The best examples\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. It can only be restarted by an administrator.","Запускает квест [FF6666]«Выживание»[-] Глава 8:[FF6666]«Лучшие образцы»[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.","Inicia el [FF6666]Capítulo 8[-] de la misión [FF6666]Supervivencia:[-] Los Mejores Ejemplos\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Solo puede ser reiniciada por un administrador."
note10_startQuest,items,Item,,[DECEA3]Quest[-] Survival [FF6666]Chapter 9[-] Meat grinder,[DECEA3]Квест[-] «Выживание» [FF6666]Глава 9:[-] «Мясорубка»,[DECEA3]Misión[-] Supervivencia [FF6666]Capítulo 9[-] Picadora de Carne.
note10_startQuestDesc,items,Item,,"Starts [FF6666]Chapter 9[-] of the quest [FF6666]Survival:[-] Meat grinder\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. It can only be restarted by an administrator.","Запускает квест [FF6666]«Выживание»[-] Глава 9:[FF6666]«Мясорубка»[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.","Inicia el [FF6666]Capítulo 9[-] de la misión [FF6666]Supervivencia:[-] Picadora de Carne\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Solo puede ser reiniciada por un administrador."
note11_startQuest,items,Item,,[DECEA3]Quest[-] Survival [FF6666]Chapter 10[-] Call me by name,[DECEA3]Квест[-] «Выживание» [FF6666]Глава 10:[-] «Называй меня по имени»,[DECEA3]Misión[-] Supervivencia [FF6666]Capítulo 10[-] Llámame por mi Nombre.
note11_startQuestDesc,items,Item,,"Starts [FF6666]Chapter 10[-] of the quest [FF6666]Survival:[-] Call me by name\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. It can only be restarted by an administrator.","Запускает квест [FF6666]«Выживание»[-] Глава 10:[FF6666]«Называй меня по имени»[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.","Inicia el [FF6666]Capítulo 10[-] de la misión [FF6666]Supervivencia:[-] Llámame por mi Nombre\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Solo puede ser reiniciada por un administrador."
note12_startQuest,items,Item,,[DECEA3]Quest[-] Survival [FF6666]Chapter 11[-] Legend of the Wasteland,[DECEA3]Квест[-] «Выживание» [FF6666]Глава 11:[-] «Легенда пустоши»,[DECEA3]Misión[-] Supervivencia [FF6666]Capítulo 11[-] Leyenda del Páramo.
note12_startQuestDesc,items,Item,,"Starts [FF6666]Chapter 11[-] of the quest [FF6666]Survival:[-] Legend of the Wasteland\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. It can only be restarted by an administrator.","Запускает квест [FF6666]«Выживание»[-] Глава 11:[FF6666]«Легенда пустоши»[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.","Inicia el [FF6666]Capítulo 11[-] de la misión [FF6666]Supervivencia:[-] Leyenda del Páramo\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Solo puede ser reiniciada por un administrador."
note13_startQuest,items,Item,,[DECEA3]Quest[-] Survival [FF6666]Chapter 12[-] The Last Hunt (Start),[DECEA3]Квест[-] «Выживание» [FF6666]Глава 12:[-] «Последняя охота (Начало)»,[DECEA3]Misión[-] Supervivencia [FF6666]Capítulo 12[-] La Última Caza (Inicio).
note13_startQuestDesc,items,Item,,"Starts [FF6666]Chapter 12[-] of the quest [FF6666]Survival:[-] The Last Hunt (Start)\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. It can only be restarted by an administrator.","Запускает квест [FF6666]«Выживание»[-] Глава 12:[FF6666]«Последняя охота (Начало)»[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.","Inicia el [FF6666]Capítulo 12[-] de la misión [FF6666]Supervivencia:[-] La Última Caza (Inicio)\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Solo puede ser reiniciada por un administrador."
note14_startQuest,items,Item,,[DECEA3]Quest[-] Survival [FF6666]Chapter 12[-] The Last Hunt (Completion),[DECEA3]Квест[-] «Выживание» [FF6666]Глава 12:[-] «Последняя охота (Завершение)»,[DECEA3]Misión[-] Supervivencia [FF6666]Capítulo 12[-] La Última Caza (Completado).
note14_startQuestDesc,items,Item,,"Starts [FF6666]Chapter 12[-] of the quest [FF6666]Survival:[-] The Last Hunt (Completion)\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. It can only be restarted by an administrator.","Запускает квест [FF6666]«Выживание»[-] Глава 12:[FF6666]«Последняя охота (Завершение)»[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.","Inicia el [FF6666]Capítulo 12[-] de la misión [FF6666]Supervivencia:[-] La Última Caza (Completado)\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Solo puede ser reiniciada por un administrador."

startQuest14Name,Quest,Quest Info,,[DECEA3]Quest[-] Survival [FF6666]Chapter 12[-] The Last Hunt (Completion),[DECEA3]Квест[-] «Выживание» [FF6666]Глава 12:[FF6666](Завершение)[-],[DECEA3]Misión[-] Supervivencia [FF6666]Capítulo 12[-] La Última Caza (Completado).

startQuest2_statement,Quest,Quest Info,,Inspect the wound and remove the bone,Осмотрите рану и достаньте кость,Inspecciona la herida y retira el hueso
startQuest2_subtitle,Quest,Quest Info,,Inspect the wound and remove the bone,Осмотрите рану и достаньте кость,Inspecciona la herida y retira el hueso
startQuest2Name,Quest,Quest Info,,[DECEA3]Quest[-] Survival [FF6666]Chapter 1[-] Self-healing,[DECEA3]Квест[-] [FF6666]«Выживание»[-] Глава 1,[DECEA3]Misión[-] Supervivencia [FF6666]Capítulo 1[-] Autocuración.
startQuest2Offer,Quest,Quest Info,,"[FF6666]Chapter 1. Self-healing[-]\nYou woke up and found a piece of paper with a message next to you. You don't remember who left it or when. Here's the first part of the message:\n\n«If you woke up and are reading this, then you're not that easy to kill. I found you yesterday before sunset, but there was no way to help. Judging by the external object sticking out of your leg, I wasn't sure you'd survive until morning. But if you were able to, I left a couple of bandages next to you if you try to get that thing out...» [DECEA3]- Wild[-]","[FF6666]Глава 1: «Самолечение»[-]\nВы очнулись и нашли возле себя клочок бумаги с сообщением. Кем и когда оно было оставлено, вы не помните. Вот первая часть сообщения:\n\n«Если ты очнулся и читаешь это, значит, тебя не так просто убить. Я нашёл тебя вчера перед закатом, но помочь не было возможности. Судя по внешнему предмету, торчавшему у тебя из ноги, я не был уверен, что ты доживёшь до утра. Но всё же, если ты смог, я оставил пару бинтов рядом с тобой, если ты попробуешь достать ту штуку... [DECEA3]- Дикий[-]", "[FF6666]Capítulo 1. Autocuración[-]\nTe despertaste y encontraste un trozo de papel con un mensaje a tu lado. No recuerdas quién lo dejó ni cuándo. Aquí tienes la primera parte del mensaje:\n\n«Si te despertaste y estás leyendo esto, entonces no eres tan fácil de matar. Te encontré ayer antes del atardecer, pero no había forma de ayudarte. A juzgar por el objeto externo que sobresalía de tu pierna, no estaba seguro de que sobrevivieras hasta la mañana. Pero si pudiste, te dejé un par de vendas a tu lado por si intentas sacar esa cosa...» [DECEA3]- Salvaje[-]"

startQuest3_statement,Quest,Quest Info,,Look around and kill the offender,Осмотритесь и убейте обидчика,Mira a tu alrededor y mata al agresor
startQuest3_subtitle,Quest,Quest Info,,Look around and kill the offender,Осмотритесь и убейте обидчика,Mira a tu alrededor y mata al agresor
startQuest3Name,Quest,Quest Info,,[DECEA3]Quest[-] Survival [FF6666]Chapter 2[-] The Offender,[DECEA3]Квест[-] [FF6666]«Выживание»[-] Глава 2,[DECEA3]Misión[-] Supervivencia [FF6666]Capítulo 2[-] El Agresor.
startQuest3Offer,Quest,Quest Info,,"[FF6666]Chapter 2. The Offender[-]\nHere's the second part of the message:\n\n«When I was examining you, I heard some movement nearby, I'm not sure that this creature will abandon its prey. However, it apparently doesn't have the strength to attack. In any case, you have some time to recover. Try to patch yourself up before looking for her...» [DECEA3]- Wild[-]","[FF6666]Глава 2: «Обидчик»[-]\nВот вторая часть сообщения:\n\n«Когда я тебя осматривал, неподалёку слышал какие-то движения. Я не уверен, что эта тварь бросит свою добычу. Однако и напасть, по всей видимости, у неё нет сил. В любом случае, у тебя есть какое-то время прийти в себя. Постарайся подлатать себя перед тем, как её искать... [DECEA3]- Дикий[-]", "[FF6666]Capítulo 2. El Agresor[-]\nAquí está la segunda parte del mensaje:\n\n«Mientras te examinaba, escuché un movimiento cerca, no estoy seguro de que esta criatura abandone a su presa. Sin embargo, aparentemente no tiene la fuerza para atacar. En cualquier caso, tienes algo de tiempo para recuperarte. Intenta curarte antes de buscarla...» [DECEA3]- Salvaje[-]"

startQuest4_statement,Quest,Quest Info,,Get a bonus from the trader,Получите бонус у торговца,Obtén una bonificación del comerciante
startQuest4_subtitle,Quest,Quest Info,,Get a bonus from the trader,Получите бонус у торговца,Obtén una bonificación del comerciante
startQuest4Name,Quest,Quest Info,,[DECEA3]Quest[-] Survival [FF6666]Chapter 3[-] A Nice Bonus,[DECEA3]Квест[-] [FF6666]«Выживание»[-] Глава 3,[DECEA3]Misión[-] Supervivencia [FF6666]Capítulo 3[-] Una Buena Bonificación.
startQuest4Offer,Quest,Quest Info,,"[FF6666]Chapter 3. A Nice Bonus[-]\nHere's the last part of the message:\n\n«If you manage to get out, try to get to any trader. They all know me and will be able to give you supplies for the first time. Say that it is from me.» [DECEA3]- Wild[-]","[FF6666]Глава 3: «Приятный бонус»[-]\nВот последняя часть сообщения:\n\nЕсли тебе удастся выкарабкаться, постарайся добраться до любого торговца. Они все меня знают и смогут дать тебе припасы на первое время. Скажи, что от меня.» [DECEA3]- Дикий[-]", "[FF6666]Capítulo 3. Una Buena Bonificación[-]\nAquí está la última parte del mensaje:\n\n«Si logras salir, intenta llegar a cualquier comerciante. Todos me conocen y podrán darte suministros por primera vez. Di que es de mi parte.» [DECEA3]- Salvaje[-]"

startQuest5Name,Quest,Quest Info,,[DECEA3]Quest[-] Survival [FF6666]Chapter 4[-] Better Than Just Pipes,[DECEA3]Квест[-] [FF6666]«Выживание»[-] Глава 4,[DECEA3]Misión[-] Supervivencia [FF6666]Capítulo 4[-] Mejor que solo Tuberías.
startQuest5Offer,Quest,Quest Info,,"[FF6666]Chapter 4. Better Than Just Pipes[-]\n\n«If you're interested in a more powerful weapon, I have a task for you. Kill 150 zombies. You can choose the one you like from the trader.» [DECEA3]- Wild[-]","[FF6666]Глава 4: «Лучше чем просто трубки»[-]\n\nЕсли тебя заинтересует оружие посильнее, у меня есть для тебя задание. Убей 150 зомби. У торговца ты сможешь выбрать понравившийся экземпляр. [DECEA3]- Дикий[-]", "[FF6666]Capítulo 4. Mejor que solo Tuberías[-]\n\n«Si te interesa un arma más potente, tengo una tarea para ti. Mata 150 zombis. Puedes elegir la que más te guste del comerciante.» [DECEA3]- Salvaje[-]"

startQuest6Name,Quest,Quest Info,,[DECEA3]Quest[-] Survival [FF6666]Chapter 5[-] Better guns,[DECEA3]Квест[-] [FF6666]«Выживание»[-] Глава 5,[DECEA3]Misión[-] Supervivencia [FF6666]Capítulo 5[-] Mejores Armas.
