Key,Source,Context,Changes,English,Russian,Spanish
expDeadzone_StartDesc,items,Request,,"«So, the team is assembled and the battle is delivered. We're ready to begin. I'm sending out the expedition. When they're finished, you can pick up whatever they find from any trader.» [DECEA3]- Wild[-]\n\nChance of success: [DECEA3]40%[-]\nDuration: [DECEA3]120 minutes[-]","«Итак команда собрана и снаряжение доставлено. Мы готовы начинать. Я отправляю экспедицию. Когда они закончат ты сможешь забрать, то что им удастся найти у любого торговца.» [DECEA3]- Дикий[-]\n\nШанс успешного выполнения: [DECEA3]40%[-]\nДлительность: [DECEA3]120 минут[-]","«El equipo está reunido y la batalla está servida. Estamos listos para comenzar. Envío la expedición. Cuando terminen, podrán recoger sus hallazgos de cualquier comerciante.» [DECEA3]- Salvaje[-]\n\nProbabilidad de éxito: [DECEA3]40%[-]\nDuración: [DECEA3]120 minutos[-]"

exp_Preparation_Offer,Quest,Quest Info,,"«So, the volunteers didn't keep you waiting long. You need to gather all the supplies and equipment they requested. Let me know when you've collected everything.» [DECEA3]- Wild[-]","«Итак, желающие не заставили себя долго ждать. Тебе необходимо собрать все припасы и экипировку которые они запросили. Сообщи когда всё соберёшь.» [DECEA3]- Дикий[-]","«Así que los voluntarios no te hicieron esperar mucho. Debes reunir todos los suministros y equipos que te pidieron. Avísame cuando lo hayas reunido todo.» [DECEA3]- Salvaje[-]"

expReconnaissance_PreName,Quest,Quest Info,,[42C234]Expedition[-] Reconnaissance [DECEA3]Preparation[-],[42C234]Экспедиция[-] Разведка окрестностей [DECEA3]Подготовка[-],[42C234]Expedición[-] Reconocimiento [DECEA3]Preparación[-]
expReconnaissance_StartName,Quest,Quest Info,,[42C234]Expedition[-] Reconnaissance [DECEA3]Execution[-],[42C234]Экспедиция[-] Разведка окрестностей [DECEA3]Выполнение[-],[42C234]Expedición[-] Reconocimiento [DECEA3]Ejecución[-]
expReconnaissance_StartOffer,Quest,Quest Info,,"«A reconnaissance expedition has been dispatched. I'll let you know when they return. Now we just have to wait. Let's hope they find something worthwhile.» [DECEA3]- Wild[-]","«Экспедиция по разведке окреснотей отправлена. Я сообщу когда они вернутся. Теперь нужно просто подождать. Будем надеятся им получиться найти что-нибудь стоящее.» [DECEA3]- Дикий[-]","«Se ha enviado una expedición de reconocimiento. Les avisaré cuando regresen. Ahora solo queda esperar. Ojalá encuentren algo valioso.» [DECEA3]- Salvaje[-]"
expReconnaissance_CompleteName,Quest,Quest Info,,[42C234]Expedition[-] Reconnaissance [DECEA3]Completed[-],[42C234]Экспедиция[-] Разведка окрестностей [DECEA3]Завершено[-],[42C234]Expedición[-] Reconocimiento [DECEA3]Terminado[-]
expReconnaissance_CompleteOffer,Quest,Quest Info,,"«Great news. The expedition was a success, and you can collect your reward.» [DECEA3]- Wild[-]","«Отличные новости. Экспедиция прошла успешно и сможешь забрать свою награду.» [DECEA3]- Дикий[-]","«¡Buenas noticias! La expedición fue un éxito y ya puedes cobrar tu recompensa.» [DECEA3]- Salvaje[-]"

exp_activity_preName,Quest,Quest Info,,[FFFF00]Expedition[-] Increased Activity [DECEA3]Preparation[-],[FFFF00]Экспедиция[-] Повышенная активность [DECEA3]Подготовка[-],[FFFF00]Expedición[-] Aumento de la actividad [DECEA3]Preparación[-]
exp_activity_startName,Quest,Quest Info,,[FFFF00]Expedition[-] Increased Activity [DECEA3]Execution[-],[FFFF00]Экспедиция[-] Повышенная активность [DECEA3]Выполнение[-],[FFFF00]Expedición[-] Aumento de la actividad [DECEA3]Ejecución[-]
exp_activity_startOffer,Quest,Quest Info,,"«An expedition to study the increased activity has been dispatched. I'll let you know when they return. Now we just have to wait. Let's hope they find something worthwhile.» [DECEA3]- Wild[-]","«Экспедиция изучения повышенной активности отправлена. Я сообщу когда они вернутся. Теперь нужно просто подождать. Будем надеятся им получиться найти что-нибудь стоящее.» [DECEA3]- Дикий[-]","«Se ha enviado una expedición para estudiar el aumento de la actividad. Les avisaré cuando regresen. Ahora solo queda esperar. Ojalá encuentren algo valioso.» [DECEA3]- Salvaje[-]"
expActivity_CompleteName,Quest,Quest Info,,[FFFF00]Expedition[-] Increased Activity [DECEA3]Completed[-],[FFFF00]Экспедиция[-] Повышенная активность [DECEA3]Завершено[-],[FFFF00]Expedición[-] Aumento de la actividad [DECEA3]Terminado[-]
expActivity_CompleteOffer,Quest,Quest Info,,"«Great news. The expedition was a success, and you can collect your reward.» [DECEA3]- Wild[-]","«Отличные новости. Экспедиция прошла успешно и сможешь забрать свою награду.» [DECEA3]- Дикий[-]","«¡Buenas noticias! La expedición fue un éxito y ya puedes cobrar tu recompensa.» [DECEA3]- Salvaje[-]"
expActivity_FailName,Quest,Quest Info,,[FFFF00]Expedition[-] Increased Activity [DECEA3]Failed[-],[FFFF00]Экспедиция[-] Повышенная активность [DECEA3]Провалена[-],[FFFF00]Expedición[-] Aumento de la actividad [DECEA3]Fallido[-]
expActivity_FailOffer,Quest,Quest Info,,"Unfortunately, the news isn't good. The expedition encountered a horde too large. They barely escaped, but they also failed to secure any loot. Let's hope for better luck next time.","К сожалению, новости не утешительные. Экспедиция встретила слишком большую орду. Они едва смогли унести ноги, но и не удалось забрать добычу. Будем надеяться в следующий раз повезет.","Lamentablemente, las noticias no son buenas. La expedición se topó con una horda demasiado grande. Apenas lograron escapar, pero tampoco consiguieron ningún botín. Esperemos tener mejor suerte la próxima vez."

exp_infection_preName,Quest,Quest Info,,[FFA032]Expedition[-] Infection foci [DECEA3]Preparation[-],[FFA032]Экспедиция[-] Очаги заражения [DECEA3]Подготовка[-],[FFA032]Expedición[-] Focos de infección [DECEA3]Preparación[-]
exp_infection_startName,Quest,Quest Info,,[FFA032]Expedition[-] Infection foci [DECEA3]Execution[-],[FFA032]Экспедиция[-] Очаги заражения [DECEA3]Выполнение[-],[FFA032]Expedición[-] Focos de infección [DECEA3]Ejecución[-]
exp_infection_startOffer,Quest,Quest Info,,"«An expedition to search for sources of infection has been dispatched. I'll let you know when they return. Now we just have to wait. Let's hope they find something worthwhile.» [DECEA3]- Wild[-]","«Экспедиция поиска очагов заражения отправлена. Я сообщу когда они вернутся. Теперь нужно просто подождать. Будем надеятся им получиться найти что-нибудь стоящее.» [DECEA3]- Дикий[-]","«Se ha enviado una expedición para buscar los focos de infección. Les avisaré cuando regresen. Ahora solo queda esperar. Ojalá encuentren algo valioso.» [DECEA3]- Salvaje[-]"
expInfection_CompleteName,Quest,Quest Info,,[FFA032]Expedition[-] Infection foci [DECEA3]Completed[-],[FFA032]Экспедиция[-] Очаги заражения [DECEA3]Завершено[-],[FFA032]Expedición[-] Focos de infección [DECEA3]Terminado[-]
expInfection_CompleteOffer,Quest,Quest Info,,"«Great news. The expedition was a success, and you can collect your reward.» [DECEA3]- Wild[-]","«Отличные новости. Экспедиция прошла успешно и сможешь забрать свою награду.» [DECEA3]- Дикий[-]","«¡Buenas noticias! La expedición fue un éxito y ya puedes cobrar tu recompensa.» [DECEA3]- Salvaje[-]"
expInfection_FailName,Quest,Quest Info,,[FFA032]Expedition[-] Infection foci [DECEA3]Failed[-],[FFA032]Экспедиция[-] Очаги заражения [DECEA3]Провалена[-],[FFA032]Expedición[-] Focos de infección [DECEA3]Fallido[-]
expInfection_FailOffer,Quest,Quest Info,,"Unfortunately, the news isn't good. The expedition discovered an anomalous source of infection. Only two mercenaries survived, and they're still in critical condition. There's no loot to speak of. Let's hope for better luck next time.","К сожалению, новости не утешительные. Экспедиция обнаружила аномальный очаг заражения. Выжили только 2 наемника, да и те еще в тяжелом состоянии. Про добычу говорить не приходиться. Будем надеяться в следующий раз повезет.","Lamentablemente, las noticias no son buenas. La expedición descubrió una fuente anómala de infección. Solo dos mercenarios sobrevivieron y se encuentran en estado crítico. No hay botín que mencionar. Esperemos tener mejor suerte la próxima vez."

exp_deadzone_preName,Quest,Quest Info,,[FF1400]Expedition[-] Dead Zone [DECEA3]Preparation[-],[FF1400]Экспедиция[-] Мёртвая зона [DECEA3]Подготовка[-],[FF1400]Expedición[-] Zona muerta [DECEA3]Preparación[-]
exp_deadzone_startName,Quest,Quest Info,,[FF1400]Expedition[-] Dead Zone [DECEA3]Execution[-],[FF1400]Экспедиция[-] Мёртвая зона [DECEA3]Выполнение[-],[FF1400]Expedición[-] Zona muerta [DECEA3]Ejecución[-]
exp_deadzone_startOffer,Quest,Quest Info,,"«The expedition to the dead zone has been sent. I'll let you know when they return. Now we just have to wait. Let's hope they find something worthwhile.» [DECEA3]- Wild[-]","«Экспедиция в мертвую зону отправлена. Я сообщу когда они вернутся. Теперь нужно просто подождать. Будем надеятся им получиться найти что-нибудь стоящее.» [DECEA3]- Дикий[-]","«La expedición a la zona muerta ha sido enviada. Les avisaré cuando regresen. Ahora solo queda esperar. Ojalá encuentren algo valioso.» [DECEA3]- Salvaje[-]"
expDeadzone_CompleteName,Quest,Quest Info,,[FF1400]Expedition[-] Increased Deadzone [DECEA3]Completed[-],[FF1400]Экспедиция[-] Мёртвая зона [DECEA3]Завершено[-],[FF1400]Expedición[-] Zona muerta [DECEA3]Terminado[-]
expDeadzone_CompleteOffer,Quest,Quest Info,,"«Great news. No one believed it, but the guys did the impossible. The expedition was a success, and you can collect your reward.» [DECEA3]- Wild[-]","«Отличные новости. Никто не верил, но ребята сделали невозможное. Экспедиция прошла успешно и сможешь забрать свою награду.» [DECEA3]- Дикий[-]","«¡Buenas noticias! Nadie lo creía, pero los chicos lograron lo imposible. La expedición fue un éxito y ya puedes cobrar tu recompensa.» [DECEA3]- Salvaje[-]"
expDeadzone_FailName,Quest,Quest Info,,[FF1400]Expedition[-] Increased Deadzone [DECEA3]Failed[-],[FF1400]Экспедиция[-] Мёртвая зона [DECEA3]Провалена[-],[FF1400]Expedición[-] Zona muerta [DECEA3]Fallido[-]
expDeadzone_FailOffer,Quest,Quest Info,,"I have some news on your expedition. Stalkers recently found their remains in the wasteland. I don't know what happened to them, but it's not a sight for the faint of heart. They knew what they were getting into, but I don't think that will reassure you, given your investment. Let's hope for better luck next time.","Есть новости по твоей экспедиции. Недавно сталкеры нашли их останки в пустоше. Не знаю что именно с ними случилось, но зрелище не для слабонервных. Они знали на что шли, но не думаю что тебя это успокоит учитывая твои инвестиции. Будем надеяться в следующий раз повезет.","Tengo noticias sobre tu expedición. Los acechadores encontraron sus restos en el páramo. Desconozco qué les sucedió, pero es una escena espantosa. Sabían a lo que se exponían, pero no creo que eso te tranquilice, dada tu inversión. Esperemos tener más suerte la próxima vez."

Buff_Exp_StatusTooltip,buffs,buff,,The expedition has been dispatched. The wait for its completion,Экспедиция отправлена. Дождитель её завершение,La expedición ha partido. Ahora toca esperar a que termine.

Buff_Exp_Reconnaissance_StatusName,buffs,buff,,[42C234]Expedition[-] Reconnaissance,[42C234]Экспедиция[-] Разведка окрестностей,[42C234]Expedición[-] Reconocimiento
Buff_Exp_Reconnaissance_StatusDesc,buffs,Buff,,"You have sent the «Reconnaissance» expedition. If all goes well, you will be able to collect your reward from the merchant.\n\nSuccess Chance: [DECEA3]100%[-]\nDuration: [DECEA3]45 minutes[-]","Вы отправили экспедицию «Разведка окрестностей». Если все пройдет без происшествий вы сможете забрать награду у торговца.\n\nШанс успешного выполнения: [DECEA3]100%[-]\nДлительность: [DECEA3]45 минут[-]","Has enviado la expedición «Reconocimiento». Si todo sale bien, podrás recoger tu recompensa del mercader.\n\nProbabilidad de éxito: [DECEA3]100%[-]\nDuración: [DECEA3]45 minutos[-]"

Buff_Exp_Activity_StatusName,buffs,buff,,[FFFF00]Expedition[-] Increased Activity,[FFFF00]Экспедиция[-] Повышенная активность,[FFFF00]Expedición[-] Aumento de la actividad
Buff_Exp_Activity_StatusDesc,buffs,Buff,,"You have sent the «Increased Activity» expedition. If all goes well, you will be able to collect your reward from the merchant.\n\nSuccess Chance: [DECEA3]{cvar(.Exp_ActivityRewardChance:0)}%[-]\nDuration: [DECEA3]60 minutes[-]\n\n[DECEA3]Every 25 zombies killed in a forest or burnt biome increases the chance of successfully completing an expedition by 1%[-]","Вы отправили экспедицию «Повышенная активность». Если все пройдет без происшествий вы сможете забрать награду у торговца.\n\nШанс успешного выполнения: [DECEA3]{cvar(.Exp_ActivityRewardChance:0)}%[-]\nДлительность: [DECEA3]60 минут[-]\n\n[DECEA3]Каждые 25 убитых зомби в лесном или сгоревшем биоме увеличивают шанс успешного завершения экспедиции на 1%[-]","Has enviado la expedición «Aumento de la actividad». Si todo sale bien, podrás recoger tu recompensa del mercader.\n\nProbabilidad de éxito: [DECEA3]{cvar(.Exp_ActivityRewardChance:0)}%[-]\nDuración: [DECEA3]60 minutos[-]\n\n[DECEA3]Cada 25 zombis eliminados en un bosque o bioma quemado aumenta la probabilidad de completar con éxito una expedición en un 1%[-]"
Buff_Exp_Infection_StatusName,buffs,buff,,[FFA032]Expedition[-] Infection foci,[FFA032]Экспедиция[-] Очаги заражения,[FFA032]Expedición[-] Focos de infección
Buff_Exp_Infection_StatusDesc,buffs,Buff,,"You have sent the «Infection foci» expedition. If all goes well, you will be able to collect your reward from the merchant.\n\nSuccess Chance: [DECEA3]{cvar(.Exp_InfectionRewardChance:0)}%[-]\nDuration: [DECEA3]90 minutes[-]\n\n[DECEA3]Every 30 zombies killed in desert or winter biomes increases the chance of successful expedition completion by 1%[-]\n[DECEA3]Every miniboss killed in desert or winter biomes increases the chance of successful expedition completion by 1%[-]\n[DECEA3]Every boss killed in desert or winter biomes increases the chance of successful expedition completion by 3%[-]","Вы отправили экспедицию «Очаги заражения». Если все пройдет без происшествий вы сможете забрать награду у торговца.\n\nШанс успешного выполнения: [DECEA3]{cvar(.Exp_InfectionRewardChance:0)}%[-]\nДлительность: [DECEA3]90 минут[-]\n\n[DECEA3]Каждые 30 убитых зомби в пустынном или зимнем биомах увеличивают шанс успешного завершения экспедиции на 1%[-]\n[DECEA3]Каждые убитый минибосс в пустынном или зимнем биомах увеличивают шанс успешного завершения экспедиции на 1%[-]\n[DECEA3]Каждые убитый босс в пустынном или зимнем биомах увеличивают шанс успешного завершения экспедиции на 3%[-]","Has enviado la expedición «Focos de infección». Si todo sale bien, podrás recoger tu recompensa del mercader.\n\nProbabilidad de éxito: [DECEA3]{cvar(.Exp_InfectionRewardChance:0)}%[-]\nDuración: [DECEA3]90 minutos[-]\n\n[DECEA3]Cada 30 zombis eliminados en biomas desérticos o invernales aumenta la probabilidad de completar la expedición con éxito en un 1%[-][DECEA3]Cada minijefe eliminado en biomas desérticos o invernales aumenta la probabilidad de completar la expedición con éxito en un 1%[-][DECEA3]Cada jefe eliminado en biomas desérticos o invernales aumenta la probabilidad de completar la expedición con éxito en un 3%[-]"
Buff_Exp_Deadzone_StatusName,buffs,buff,,[FF1400]Expedition[-] Deadzone,[FF1400]Экспедиция[-] Мёртвая зона,[FF1400]Expedición[-] Zona muerta
Buff_Exp_Deadzone_StatusDesc,buffs,Buff,,"You have sent the «Deadzone» expedition. If all goes well, you will be able to collect your reward from the merchant.\n\nSuccess Chance: [DECEA3]{cvar(.Exp_DeadzoneRewardChance:0)}%[-]\nDuration: [DECEA3]120 minutes[-]\n\n[DECEA3]Every 35 zombies killed in the wasteland increases the chance of successful completion of the expedition by 1%[-]\n[DECEA3]Every miniboss killed in the wasteland increases the chance of successful completion of the expedition by 1%[-]\n[DECEA3]Every boss killed in the wasteland increases the chance of successful completion of the expedition by 3%[-]","Вы отправили экспедицию «Мёртвая зона». Если все пройдет без происшествий вы сможете забрать награду у торговца.\n\nШанс успешного выполнения: [DECEA3]{cvar(.Exp_DeadzoneRewardChance:0)}%[-]\nДлительность: [DECEA3]120 минут[-]\n\n[DECEA3]Каждые 35 убитых зомби в пустоше увеличивают шанс успешного завершения экспедиции на 1%[-]\n[DECEA3]Каждые убитый минибосс в пустоше увеличивают шанс успешного завершения экспедиции на 1%[-]\n[DECEA3]Каждые убитый босс в пустоше увеличивают шанс успешного завершения экспедиции на 3%[-]","Has enviado la expedición «Zona muerta». Si todo sale bien, podrás recoger tu recompensa del mercader.\n\nProbabilidad de éxito: [DECEA3]{cvar(.Exp_DeadzoneRewardChance:0)}%[-]\nDuración: [DECEA3]120 minutos[-]\n\n[DECEA3]Cada 35 zombis eliminados en el páramo aumenta la probabilidad de completar la expedición con éxito en un 1%[-][DECEA3]Cada minijefe eliminado en el páramo aumenta la probabilidad de completar la expedición con éxito en un 1%[-][DECEA3]Cada jefe eliminado en el páramo aumenta la probabilidad de completar la expedición con éxito en un 3%[-]"

====

CallBull,items,Resources,,Hunting for [FFB800]Bull[-],Охота на [FFB800]Бугая[-],Caza de [FFB800]Toro[-].
CallBullDesc,items,Request,,"Activates the quest to summon [FFB800]Bull[-]","Активирует задание на призыв [FFB800]Бугая[-].","Activa la misión para invocar al [FFB800]Toro[-]."
CallShocker,items,Resources,,Hunting for [FFB800]Shocker[-],Охота на [FFB800]Шокера[-],Caza de [FFB800]Shocker[-].
CallShockerDesc,items,Request,,"Activates the quest to summon [FFB800]Shocker[-]","Активирует задание на призыв [FFB800]Шокера[-].","Activa la misión para invocar al [FFB800]Shocker[-]."
CallVeteran,items,Resources,,Hunting for [FFB800]Veteran[-],Охота на [FFB800]Ветерана[-],Caza de [FFB800]Veterano[-].
CallVeteranDesc,items,Request,,"Activates the quest to summon [FFB800]Veteran[-]","Активирует задание на призыв [FFB800]Ветерана[-].","Activa la misión para invocar al [FFB800]Veterano[-]."
CallCarrier,items,Resources,,Hunting for [FFB800]Carrier[-],Охота на [FFB800]Носителя[-],Caza de [FFB800]Portador[-].
CallCarrierDesc,items,Request,,"Activates the quest to summon [FFB800]Carrier[-]","Активирует задание на призыв [FFB800]Носителя[-].","Activa la misión para invocar al [FFB800]Portador[-]."

bodyMediumBait,blocks,Workstation,,Medium bait,Средняя приманка,Cebo mediano
bodyMediumBaitDesc,blocks,Workstation,,"This mass gives off a terrible smell. But the bosses react to this bait like a red rag.","Эта масса источает жуткий запах. Но боссы реагируют на эту приманку как на красную тряпку.","Esta masa desprende un olor terrible. Pero los jefes reaccionan a este cebo como a un trapo rojo."
bodyBigBait,blocks,Workstation,,Big bait,Большая приманка,Cebo grande
bodyBigBaitDesc,blocks,Workstation,,"This mass gives off a terrible smell. But the Z bosses react to this bait like a red rag.","Эта масса источает жуткий запах. Но Z-боссы реагируют на эту приманку как на красную тряпку.","Esta masa desprende un olor terrible. Pero los jefes Z reaccionan a este cebo como a un trapo rojo."

quest_killboss_statement,Quest,Quest Info,,Boss Hunt,Охота на босса,Caza de Jefes
quest_killboss_subtitle,Quest,Quest Info,,Boss Hunt,Охота на босса,Caza de Jefes

questCallBullName,Quest,Quest Info,,Hunting for [FFB800]Bull[-],Охота на [FFB800]Бугая[-],Caza de [FFB800]Toro[-].
questCallBullOffer,Quest,Quest Info,,"You must place a bait to summon [FFB800]Bull[-]\n\nBe extremely careful!","Вы должны разместить приманку, чтобы вызвать [FFB800]Бугая[-]\n\nБудьте предельно осторожны!","Debes colocar un cebo para invocar al [FFB800]Toro[-]\n\n¡Ten mucho cuidado!"
questCallShockerName,Quest,Quest Info,,Hunting for [FFB800]Shocker[-],Охота на [FFB800]Шокера[-],Caza de [FFB800]Shocker[-].
questCallShockerOffer,Quest,Quest Info,,"You must place a bait to summon [FFB800]Shocker[-]\n\nBe extremely careful!","Вы должны разместить приманку, чтобы вызвать [FFB800]Шокера[-]\n\nБудьте предельно осторожны!","Debes colocar un cebo para invocar al [FFB800]Shocker[-]\n\n¡Ten mucho cuidado!"
questCallVeteranName,Quest,Quest Info,,Hunting for [FFB800]Veteran[-],Охота на [FFB800]Ветерана[-],Caza de [FFB800]Veterano[-].
questCallVeteranOffer,Quest,Quest Info,,"You must place a bait to summon [FFB800]Veteran[-]\n\nBe extremely careful!","Вы должны разместить приманку, чтобы вызвать [FFB800]Ветерана[-]\n\nБудьте предельно осторожны!","Debes colocar un cebo para invocar al [FFB800]Veterano[-]\n\n¡Ten mucho cuidado!"
questCallCarrierName,Quest,Quest Info,,Hunting for [FFB800]Carrier[-],Охота на [FFB800]Носителя[-],Caza de [FFB800]Portador[-].
questCallCarrierOffer,Quest,Quest Info,,"You must place a bait to summon [FFB800]Carrier[-]\n\nBe extremely careful!","Вы должны разместить приманку, чтобы вызвать [FFB800]Носителя[-]\n\nБудьте предельно осторожны!","Debes colocar un cebo para invocar al [FFB800]Portador[-]\n\n¡Ten mucho cuidado!"

resourceResourceSet,items,Resources,,Resource Kit [DECEA3]Support[-],Набор ресурсов: [DECEA3]«Поддержка»[-],Kit de Recursos [DECEA3]Apoyo[-].
resourceResourceSetDesc,items,Resources,,Collect sets of resources and request an exchange for rare alloys at the [DECEA3]Radio Station.[-],Собирайте наборы ресурсов и запрашивайте обмен на редкие сплавы в [DECEA3]Радиостанции.[-],Recolecta conjuntos de recursos y solicita un intercambio por aleaciones raras en la [DECEA3]Estación de Radio.[-].

perkDaringAdventurerRank1LongDesc,progression,perk Int,,"Risking your neck every day has its advantages.\nGain access to better trader items and get [DECEA3]5%[-] more dukes. You can create [DECEA3]Tier 3[-] quests in the radio station and equip expeditions to explore the surrounding area.","У ежедневного риска есть свои преимущества.\nПолучаете доступ к лучшим товарам у продавцов и на [DECEA3]5%[-] больше дюков. Вы можете создавать задания [DECEA3]тира 3[-] квестов в радиостанции и снаряжать экспеции по разведке окресностей.","Arriesgar el cuello todos los días tiene sus ventajas.\nObtienes acceso a mejores artículos de comerciante y un 5% más de ducados. Puedes crear misiones de Nivel 3 en la estación de radio y equipar expediciones para explorar la zona circundante."
perkDaringAdventurerRank2LongDesc,progression,perk Int,,"The traders know you can get the job done, plunderer.\nGain access to even better trader items and get [DECEA3]10%[-] more dukes. You can create [DECEA3]Tier 4[-] quests in the radio station and equip expeditions to search for increased zombie activity.","Торговцы знают, что вы доводите дело до конца.\nПолучаете доступ к лучшим товарам торговцев и на [DECEA3]10%[-] больше дюков. Вы можете создавать задания [DECEA3]тира 4[-] квестов в радиостанции и снаряжать экспеции по поиску повышенной активности зомби.","Los comerciantes saben que puedes hacer el trabajo, saqueador.\nObtienes acceso a artículos de comerciante aún mejores y un 10% más de ducados. Puedes crear misiones de nivel 4[-] [DECEA3] en la estación de radio y equipar expediciones para buscar una mayor actividad zombi."
perkDaringAdventurerRank3LongDesc,progression,perk Int,,"You've made a name for yourself as a mercenary for hire.\nGain access to better trader items and get [DECEA3]15%[-] more dukes. You can create [DECEA3]tier 5[-] quests in the radio station and equip expeditions to search for sources of infection.","Вы прославились как наемник.\nПолучаете доступ к лучшим товарам торговцев и на [DECEA3]15%[-] больше дюков. Вы можете создавать задания [DECEA3]тира 5[-] квестов в радиостанции и снаряжать экспедиции по поиску очагов заражения.","Te has hecho un nombre como mercenario a sueldo.\nObtienes acceso a mejores artículos de comerciante y un 15% más de ducados. Puedes crear misiones de nivel 5[-] [DECEA3] en la estación de radio y equipar expediciones para buscar fuentes de infección."
perkDaringAdventurerRank4LongDesc,progression,perk Int,,"You are the daring adventurer!\nGain access to better trader items and get [DECEA3]20%[-] more dukes. You can create [DECEA3]tier 6[-] quests in the radio station and equip expeditions to explore the dead zone.","Вы дерзкий авантюрист!\nПолучаете доступ к лучшим товарам торговцев и на [DECEA3]20%[-] больше дюков. Вы можете создавать задания [DECEA3]тира 6[-] квестов в радиостанции и снаряжать экспедиции по исследованию мёртвой зоны.","¡Eres el aventurero audaz!\nObtienes acceso a mejores artículos de comerciante y un 20% más de ducados. Puedes crear misiones de nivel 6[-] [DECEA3] en la estación de radio y equipar expediciones para explorar la zona muerta."

QuestNotes,items,Resources,,Notes on Quests,Заметки о заданиях,Notas de Misiones
QuestNotesDesc,items,Resources,,"Sometimes survivors leave their notes in the margins of books.\nIf you collect enough, you can launch the event you need from tier 3 and above and get a reward for it from any trader","Иногда выжившие оставляют свои заметки на полях книг.\nЕсли собрать достаточное количество, можно запустить нужное вам событие [DECEA3]от 3 тира и выше[-] и получить награду за него у любого торговца.","A veces los supervivientes dejan sus notas en los márgenes de los libros.\nSi recolectas suficientes, puedes iniciar el evento que necesites de nivel 3 en adelante y obtener una recompensa de cualquier comerciante."

notes_restore_power3_Quest,items,Request,,[DECEA3]Tier 3[-] | Restore Power,[DECEA3]Тир 3[-] | Восстановить питание,[DECEA3]Nivel 3[-] Restaurar Energía
notes_restore_power3_QuestDesc,items,Request,,"Starts [DECEA3]Tier 3[-] restore power quest","Запускает [DECEA3]Тир 3[-] задание по восстановлению питания.","Inicia la misión de restaurar energía de [DECEA3]Nivel 3[-]."
notes_fetch3_Quest,items,Request,,[DECEA3]Tier 3[-] | Fetch,[DECEA3]Тир 3[-] | Вернуть припасы,[DECEA3]Nivel 3[-] Recuperar
notes_fetch3_QuestDesc,items,Request,,"Starts [DECEA3]Tier 3[-] fetch quest","Запускает [DECEA3]Тир 3[-] задание по поиску припасов.","Inicia la misión de recuperar de [DECEA3]Nivel 3[-]."
notes_clear3_Quest,items,Request,,[DECEA3]Tier 3[-] | Clear,[DECEA3]Тир 3[-] | Зачистка,[DECEA3]Nivel 3[-] Limpiar
notes_clear3_QuestDesc,items,Request,,"Starts [DECEA3]Tier 3[-] clear quest","Запускает [DECEA3]Тир 3[-] задание по зачистке.","Inicia la misión de limpiar de [DECEA3]Nivel 3[-]."
notes_infested3_Quest,items,Request,,[DECEA3]Tier 3[-] | Infested Clear,[DECEA3]Тир 3[-] | Заражённая зачистка,[DECEA3]Nivel 3[-] Limpieza Infestada
notes_infested3_QuestDesc,items,Request,,"Starts [DECEA3]Tier 3[-] infested clear quest","Запускает [DECEA3]Тир 3[-] задание по заражённой зачистке.","Inicia la misión de limpieza infestada de [DECEA3]Nivel 3[-]."

notes_restore_power4_Quest,items,Request,,[DECEA3]Tier 4[-] | Restore Power,[DECEA3]Тир 4[-] | Восстановить питание,[DECEA3]Nivel 4[-] Restaurar Energía
notes_restore_power4_QuestDesc,items,Request,,"Starts [DECEA3]Tier 4[-] restore power quest","Запускает [DECEA3]Тир 4[-] задание по восстановлению питания.","Inicia la misión de restaurar energía de [DECEA3]Nivel 4[-]."
notes_fetch4_Quest,items,Request,,[DECEA3]Tier 4[-] | Fetch,[DECEA3]Тир 4[-] | Вернуть припасы,[DECEA3]Nivel 4[-] Recuperar
notes_fetch4_QuestDesc,items,Request,,"Starts [DECEA3]Tier 4[-] fetch quest","Запускает [DECEA3]Тир 4[-] задание по поиску припасов.","Inicia la misión de recuperar de [DECEA3]Nivel 4[-]."
notes_clear4_Quest,items,Request,,[DECEA3]Tier 4[-] | Clear,[DECEA3]Тир 4[-] | Зачистка,[DECEA3]Nivel 4[-] Limpiar
notes_clear4_QuestDesc,items,Request,,"Starts [DECEA3]Tier 4[-] clear quest","Запускает [DECEA3]Тир 4[-] задание по зачистке.","Inicia la misión de limpiar de [DECEA3]Nivel 4[-]."
notes_infested4_Quest,items,Request,,[DECEA3]Tier 4[-] | Infested Clear,[DECEA3]Тир 4[-] | Заражённая зачистка,[DECEA3]Nivel 4[-] Limpieza Infestada
notes_infested4_QuestDesc,items,Request,,"Starts [DECEA3]Tier 4[-] infested clear quest","Запускает [DECEA3]Тир 4[-] задание по заражённой зачистке.","Inicia la misión de limpieza infestada de [DECEA3]Nivel 4[-]."

notes_fetch5_Quest,items,Request,,[DECEA3]Tier 5[-] | Fetch,[DECEA3]Тир 5[-] | Вернуть припасы,[DECEA3]Nivel 5[-] Recuperar
notes_fetch5_QuestDesc,items,Request,,"Starts [DECEA3]Tier 5[-] fetch quest","Запускает [DECEA3]Тир 5[-] задание по поиску припасов.","Inicia la misión de recuperar de [DECEA3]Nivel 5[-]."
notes_clear5_Quest,items,Request,,[DECEA3]Tier 5[-] | Clear,[DECEA3]Тир 5[-] | Зачистка,[DECEA3]Nivel 5[-] Limpiar
