Key,Source,Context,Changes,English,Russian,Spanish
perkAutomaticWeaponExpertRank2Desc,progression,Skills,,Kill 30 zombies with a automatic weapon,Убить 30 зомби из автоматического оружия,Mata 30 zombis con un arma automática
perkAutomaticWeaponExpertRank2LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]2%[-]. Reload speed increased by [DECEA3]2%[-]. Rate of fire increased by [DECEA3]2%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]2%[-]. Скорость перезарядки увеличена на [DECEA3]2%[-]. Скорострельность увеличена на [DECEA3]2%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]2%[-]. La velocidad de recarga ha aumentado en un [DECEA3]2%[-] y la cadencia de fuego es del [DECEA3]2%[-]"
perkAutomaticWeaponExpertRank3Desc,progression,Skills,,Kill 60 zombies with a automatic weapon,Убить 60 зомби из автоматического оружия,Mata 60 zombis con un arma automática
perkAutomaticWeaponExpertRank3LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]3%[-]. Reload speed increased by [DECEA3]3%[-]. Rate of fire increased by [DECEA3]3%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]3%[-]. Скорость перезарядки увеличена на [DECEA3]3%[-]. Скорострельность увеличена на [DECEA3]3%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]3%[-]. La velocidad de recarga ha aumentado en un [DECEA3]3%[-] y la cadencia de fuego es del [DECEA3]3%[-]"
perkAutomaticWeaponExpertRank4Desc,progression,Skills,,Kill 100 zombies with a automatic weapon,Убить 100 зомби из автоматического оружия,Mata 100 zombis con un arma automática
perkAutomaticWeaponExpertRank4LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]4%[-]. Reload speed increased by [DECEA3]4%[-]. Rate of fire increased by [DECEA3]4%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]4%[-]. Скорость перезарядки увеличена на [DECEA3]4%[-]. Скорострельность увеличена на [DECEA3]4%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]4%[-]. La velocidad de recarga ha aumentado en un [DECEA3]4%[-] y la cadencia de fuego es del [DECEA3]4%[-]"
perkAutomaticWeaponExpertRank5Desc,progression,Skills,,Kill 175 zombies with a automatic weapon,Убить 175 зомби из автоматического оружия,Mata 175 zombis con un arma automática
perkAutomaticWeaponExpertRank5LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]5%[-]. Reload speed increased by [DECEA3]5%[-]. Rate of fire increased by [DECEA3]5%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]5%[-]. Скорость перезарядки увеличена на [DECEA3]5%[-]. Скорострельность увеличена на [DECEA3]5%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]5%[-]. La velocidad de recarga ha aumentado en un [DECEA3]5%[-] y la cadencia de fuego es del [DECEA3]5%[-]"
perkAutomaticWeaponExpertRank6Desc,progression,Skills,,Kill 250 zombies with a automatic weapon,Убить 250 зомби из автоматического оружия,Mata 250 zombis con un arma automática
perkAutomaticWeaponExpertRank6LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]6%[-]. Reload speed increased by [DECEA3]6%[-]. Rate of fire increased by [DECEA3]6%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]6%[-]. Скорость перезарядки увеличена на [DECEA3]6%[-]. Скорострельность увеличена на [DECEA3]6%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]6%[-]. La velocidad de recarga ha aumentado en un [DECEA3]6%[-] y la cadencia de fuego es del [DECEA3]6%[-]"
perkAutomaticWeaponExpertRank7Desc,progression,Skills,,Kill 350 zombies with a automatic weapon,Убить 350 зомби из автоматического оружия,Mata 350 zombis con un arma automática
perkAutomaticWeaponExpertRank7LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]7%[-]. Reload speed increased by [DECEA3]7%[-]. Rate of fire increased by [DECEA3]7%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]7%[-]. Скорость перезарядки увеличена на [DECEA3]7%[-]. Скорострельность увеличена на [DECEA3]7%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]7%[-]. La velocidad de recarga ha aumentado en un [DECEA3]7%[-] y la cadencia de fuego es del [DECEA3]7%[-]"
perkAutomaticWeaponExpertRank8Desc,progression,Skills,,Kill 450 zombies with a automatic weapon,Убить 450 зомби из автоматического оружия,Mata 450 zombis con un arma automática
perkAutomaticWeaponExpertRank8LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]8%[-]. Reload speed increased by [DECEA3]8%[-]. Rate of fire increased by [DECEA3]8%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]8%[-]. Скорость перезарядки увеличена на [DECEA3]8%[-]. Скорострельность увеличена на [DECEA3]8%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]8%[-]. La velocidad de recarga ha aumentado en un [DECEA3]8%[-] y la cadencia de fuego es del [DECEA3]8%[-]"
perkAutomaticWeaponExpertRank9Desc,progression,Skills,,Kill 550 zombies with a automatic weapon,Убить 550 зомби из автоматического оружия,Mata 550 zombis con un arma automática
perkAutomaticWeaponExpertRank9LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]9%[-]. Reload speed increased by [DECEA3]9%[-]. Rate of fire increased by [DECEA3]9%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]9%[-]. Скорость перезарядки увеличена на [DECEA3]9%[-]. Скорострельность увеличена на [DECEA3]9%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]9%[-]. La velocidad de recarga ha aumentado en un [DECEA3]9%[-] y la cadencia de fuego es del [DECEA3]9%[-]"
perkAutomaticWeaponExpertRank10Desc,progression,Skills,,Kill 700 zombies with a automatic weapon,Убить 700 зомби из автоматического оружия,Mata 700 zombis con un arma automática
perkAutomaticWeaponExpertRank10LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]10%[-]. Reload speed increased by [DECEA3]10%[-]. Rate of fire increased by [DECEA3]10%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]10%[-]. Скорость перезарядки увеличена на [DECEA3]10%[-]. Скорострельность увеличена на [DECEA3]10%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]10%[-]. La velocidad de recarga ha aumentado en un [DECEA3]10%[-] y la cadencia de fuego es del [DECEA3]10%[-]"
perkAutomaticWeaponExpertRank11Desc,progression,Skills,,Kill 850 zombies with a automatic weapon,Убить 850 зомби из автоматического оружия,Mata 850 zombis con un arma automática
perkAutomaticWeaponExpertRank11LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]11%[-]. Reload speed increased by [DECEA3]11%[-]. Rate of fire increased by [DECEA3]11%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]11%[-]. Скорость перезарядки увеличена на [DECEA3]11%[-]. Скорострельность увеличена на [DECEA3]11%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]11%[-]. La velocidad de recarga ha aumentado en un [DECEA3]11%[-] y la cadencia de fuego es del [DECEA3]11%[-]"
perkAutomaticWeaponExpertRank12Desc,progression,Skills,,Kill 1000 zombies with a automatic weapon,Убить 1000 зомби из автоматического оружия,Mata 1000 zombis con un arma automática
perkAutomaticWeaponExpertRank12LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]12%[-]. Reload speed increased by [DECEA3]12%[-]. Rate of fire increased by [DECEA3]12%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]12%[-]. Скорость перезарядки увеличена на [DECEA3]12%[-]. Скорострельность увеличена на [DECEA3]12%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]12%[-]. La velocidad de recarga ha aumentado en un [DECEA3]12%[-] y la cadencia de fuego es del [DECEA3]12%[-]"
perkAutomaticWeaponExpertRank13Desc,progression,Skills,,Kill 1200 zombies with a automatic weapon,Убить 1200 зомби из автоматического оружия,Mata 1200 zombis con un arma automática
perkAutomaticWeaponExpertRank13LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]13%[-]. Reload speed increased by [DECEA3]13%[-]. Rate of fire increased by [DECEA3]13%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]13%[-]. Скорость перезарядки увеличена на [DECEA3]13%[-]. Скорострельность увеличена на [DECEA3]13%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]13%[-]. La velocidad de recarga ha aumentado en un [DECEA3]13%[-] y la cadencia de fuego es del [DECEA3]13%[-]"
perkAutomaticWeaponExpertRank14Desc,progression,Skills,,Kill 1400 zombies with a automatic weapon,Убить 1400 зомби из автоматического оружия,Mata 1400 zombis con un arma automática
perkAutomaticWeaponExpertRank14LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]14%[-]. Reload speed increased by [DECEA3]14%[-]. Rate of fire increased by [DECEA3]14%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]14%[-]. Скорость перезарядки увеличена на [DECEA3]14%[-]. Скорострельность увеличена на [DECEA3]14%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]14%[-]. La velocidad de recarga ha aumentado en un [DECEA3]14%[-] y la cadencia de fuego es del [DECEA3]14%[-]"
perkAutomaticWeaponExpertRank15Desc,progression,Skills,,Kill 1600 zombies with a automatic weapon,Убить 1600 зомби из автоматического оружия,Mata 1600 zombis con un arma automática
perkAutomaticWeaponExpertRank15LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]15%[-]. Reload speed increased by [DECEA3]15%[-]. Rate of fire increased by [DECEA3]15%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]15%[-]. Скорость перезарядки увеличена на [DECEA3]15%[-]. Скорострельность увеличена на [DECEA3]15%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]15%[-]. La velocidad de recarga ha aumentado en un [DECEA3]15%[-] y la cadencia de fuego es del [DECEA3]15%[-]"
perkAutomaticWeaponExpertRank16Desc,progression,Skills,,Kill 1800 zombies with a automatic weapon,Убить 1800 зомби из автоматического оружия,Mata 1800 zombis con un arma automática
perkAutomaticWeaponExpertRank16LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]16%[-]. Reload speed increased by [DECEA3]16%[-]. Rate of fire increased by [DECEA3]16%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]16%[-]. Скорость перезарядки увеличена на [DECEA3]16%[-]. Скорострельность увеличена на [DECEA3]16%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]16%[-]. La velocidad de recarga ha aumentado en un [DECEA3]16%[-] y la cadencia de fuego es del [DECEA3]16%[-]"
perkAutomaticWeaponExpertRank17Desc,progression,Skills,,Kill 2000 zombies with a automatic weapon,Убить 2000 зомби из автоматического оружия,Mata 2000 zombis con un arma automática
perkAutomaticWeaponExpertRank17LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]17%[-]. Reload speed increased by [DECEA3]17%[-]. Rate of fire increased by [DECEA3]17%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]17%[-]. Скорость перезарядки увеличена на [DECEA3]17%[-]. Скорострельность увеличена на [DECEA3]17%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]17%[-]. La velocidad de recarga ha aumentado en un [DECEA3]17%[-] y la cadencia de fuego es del [DECEA3]17%[-]"
perkAutomaticWeaponExpertRank18Desc,progression,Skills,,Kill 2300 zombies with a automatic weapon,Убить 2300 зомби из автоматического оружия,Mata 2300 zombis con un arma automática
perkAutomaticWeaponExpertRank18LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]18%[-]. Reload speed increased by [DECEA3]18%[-]. Rate of fire increased by [DECEA3]18%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]18%[-]. Скорость перезарядки увеличена на [DECEA3]18%[-]. Скорострельность увеличена на [DECEA3]18%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]18%[-]. La velocidad de recarga ha aumentado en un [DECEA3]18%[-] y la cadencia de fuego es del [DECEA3]18%[-]"
perkAutomaticWeaponExpertRank19Desc,progression,Skills,,Kill 2650 zombies with a automatic weapon,Убить 2650 зомби из автоматического оружия,Mata 2650 zombis con un arma automática
perkAutomaticWeaponExpertRank19LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]19%[-]. Reload speed increased by [DECEA3]19%[-]. Rate of fire increased by [DECEA3]19%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]19%[-]. Скорость перезарядки увеличена на [DECEA3]19%[-]. Скорострельность увеличена на [DECEA3]19%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]19%[-]. La velocidad de recarga ha aumentado en un [DECEA3]19%[-] y la cadencia de fuego es del [DECEA3]19%[-]"
perkAutomaticWeaponExpertRank20Desc,progression,Skills,,Kill 2900 zombies with a automatic weapon,Убить 2900 зомби из автоматического оружия,Mata 2900 zombis con un arma automática
perkAutomaticWeaponExpertRank20LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]20%[-]. Reload speed increased by [DECEA3]20%[-]. Rate of fire increased by [DECEA3]20%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]20%[-]. Скорость перезарядки увеличена на [DECEA3]20%[-]. Скорострельность увеличена на [DECEA3]20%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]20%[-]. La velocidad de recarga ha aumentado en un [DECEA3]20%[-] y la cadencia de fuego es del [DECEA3]20%[-]"
perkAutomaticWeaponExpertRank21Desc,progression,Skills,,Kill 3200 zombies with a automatic weapon,Убить 3200 зомби из автоматического оружия,Mata 3200 zombis con un arma automática
perkAutomaticWeaponExpertRank21LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]21%[-]. Reload speed increased by [DECEA3]21%[-]. Rate of fire increased by [DECEA3]21%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]21%[-]. Скорость перезарядки увеличена на [DECEA3]21%[-]. Скорострельность увеличена на [DECEA3]21%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]21%[-]. La velocidad de recarga ha aumentado en un [DECEA3]21%[-] y la cadencia de fuego es del [DECEA3]21%[-]"
perkAutomaticWeaponExpertRank22Desc,progression,Skills,,Kill 3600 zombies with a automatic weapon,Убить 3600 зомби из автоматического оружия,Mata 3600 zombis con un arma automática
perkAutomaticWeaponExpertRank22LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]22%[-]. Reload speed increased by [DECEA3]22%[-]. Rate of fire increased by [DECEA3]22%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]22%[-]. Скорость перезарядки увеличена на [DECEA3]22%[-]. Скорострельность увеличена на [DECEA3]22%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]22%[-]. La velocidad de recarga ha aumentado en un [DECEA3]22%[-] y la cadencia de fuego es del [DECEA3]22%[-]"
perkAutomaticWeaponExpertRank23Desc,progression,Skills,,Kill 4000 zombies with a automatic weapon,Убить 4000 зомби из автоматического оружия,Mata 4000 zombis con un arma automática
perkAutomaticWeaponExpertRank23LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]23%[-]. Reload speed increased by [DECEA3]23%[-]. Rate of fire increased by [DECEA3]23%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]23%[-]. Скорость перезарядки увеличена на [DECEA3]23%[-]. Скорострельность увеличена на [DECEA3]23%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]23%[-]. La velocidad de recarga ha aumentado en un [DECEA3]23%[-] y la cadencia de fuego es del [DECEA3]23%[-]"
perkAutomaticWeaponExpertRank24Desc,progression,Skills,,Kill 4400 zombies with a automatic weapon,Убить 4400 зомби из автоматического оружия,Mata 4400 zombis con un arma automática
perkAutomaticWeaponExpertRank24LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]24%[-]. Reload speed increased by [DECEA3]24%[-]. Rate of fire increased by [DECEA3]24%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]24%[-]. Скорость перезарядки увеличена на [DECEA3]24%[-]. Скорострельность увеличена на [DECEA3]24%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]24%[-]. La velocidad de recarga ha aumentado en un [DECEA3]24%[-] y la cadencia de fuego es del [DECEA3]24%[-]"
perkAutomaticWeaponExpertRank25Desc,progression,Skills,,Kill 5000 zombies with a automatic weapon,Убить 5000 зомби из автоматического оружия,Mata 5000 zombis con un arma automática
perkAutomaticWeaponExpertRank25LongDesc,progression,Skills,,"Automatic weapons have had their reduce durability use by [DECEA3]25%[-]. Reload speed increased by [DECEA3]25%[-]. Rate of fire increased by [DECEA3]25%[-]","Скорость износа автоматического оружия уменьшена на [DECEA3]25%[-]. Скорость перезарядки увеличена на [DECEA3]25%[-]. Скорострельность увеличена на [DECEA3]25%[-]","El uso de la durabilidad de las armas automáticas se ha reducido en un [DECEA3]25%[-]. La velocidad de recarga ha aumentado en un [DECEA3]25%[-] y la cadencia de fuego es del [DECEA3]25%[-]"

perkPistolExpertName,progression,perk,,Shooter from the West,Стрелок с запада,Tirador del Oeste
perkPistolExpertDesc,progression,perk,,"With each kill from a pistols, you gain a better understanding of your weapon. Kill as many zombies as you can and become a master of your weapon.\n\n[DECEA3]Now Killed: {cvar(CountPistolExpert:0)}[-]","С каждым убийством из пистолета, вы лучше понимаете своё оружие. Убейте как можно больше зомби и научитесь мастерски обращаться с оружием.\n\n[DECEA3]Сейчас убито: {cvar(CountPistolExpert:0)}[-]","Con cada baja con una pistola, obtienes una mejor comprensión de tu arma. Mata tantos zombis como puedas y conviértete en un maestro de tu arma.\n\n[DECEA3]Muertos ahora: {cvar(CountPistolExpert:0)}[-]"
PistolExpert_LevelUP,UI,Tooltip,,Increased passive skill: Shooter from the West,Повышен пассивный навык: Стрелок с запада,Habilidad pasiva aumentada: Tirador del Oeste
reqPerkPistolExpert01,progression,Attribute,,{cvar(CountPistolExpert:0)} of 15,{cvar(CountPistolExpert:0)} из 15,{cvar(CountPistolExpert:0)} de 15
reqPerkPistolExpert02,progression,Attribute,,{cvar(CountPistolExpert:0)} of 30,{cvar(CountPistolExpert:0)} из 30,{cvar(CountPistolExpert:0)} de 30
reqPerkPistolExpert03,progression,Attribute,,{cvar(CountPistolExpert:0)} of 60,{cvar(CountPistolExpert:0)} из 60,{cvar(CountPistolExpert:0)} de 60
reqPerkPistolExpert04,progression,Attribute,,{cvar(CountPistolExpert:0)} of 100,{cvar(CountPistolExpert:0)} из 100,{cvar(CountPistolExpert:0)} de 100
reqPerkPistolExpert05,progression,Attribute,,{cvar(CountPistolExpert:0)} of 175,{cvar(CountPistolExpert:0)} из 175,{cvar(CountPistolExpert:0)} de 175
reqPerkPistolExpert06,progression,Attribute,,{cvar(CountPistolExpert:0)} of 250,{cvar(CountPistolExpert:0)} из 250,{cvar(CountPistolExpert:0)} de 250
reqPerkPistolExpert07,progression,Attribute,,{cvar(CountPistolExpert:0)} of 350,{cvar(CountPistolExpert:0)} из 350,{cvar(CountPistolExpert:0)} de 350
reqPerkPistolExpert08,progression,Attribute,,{cvar(CountPistolExpert:0)} of 450,{cvar(CountPistolExpert:0)} из 450,{cvar(CountPistolExpert:0)} de 450
reqPerkPistolExpert09,progression,Attribute,,{cvar(CountPistolExpert:0)} of 550,{cvar(CountPistolExpert:0)} из 550,{cvar(CountPistolExpert:0)} de 550
reqPerkPistolExpert10,progression,Attribute,,{cvar(CountPistolExpert:0)} of 700,{cvar(CountPistolExpert:0)} из 700,{cvar(CountPistolExpert:0)} de 700
reqPerkPistolExpert11,progression,Attribute,,{cvar(CountPistolExpert:0)} of 850,{cvar(CountPistolExpert:0)} из 850,{cvar(CountPistolExpert:0)} de 850
reqPerkPistolExpert12,progression,Attribute,,{cvar(CountPistolExpert:0)} of 1000,{cvar(CountPistolExpert:0)} из 1000,{cvar(CountPistolExpert:0)} de 1000
reqPerkPistolExpert13,progression,Attribute,,{cvar(CountPistolExpert:0)} of 1200,{cvar(CountPistolExpert:0)} из 1200,{cvar(CountPistolExpert:0)} de 1200
reqPerkPistolExpert14,progression,Attribute,,{cvar(CountPistolExpert:0)} of 1400,{cvar(CountPistolExpert:0)} из 1400,{cvar(CountPistolExpert:0)} de 1400
reqPerkPistolExpert15,progression,Attribute,,{cvar(CountPistolExpert:0)} of 1600,{cvar(CountPistolExpert:0)} из 1600,{cvar(CountPistolExpert:0)} de 1600
reqPerkPistolExpert16,progression,Attribute,,{cvar(CountPistolExpert:0)} of 1800,{cvar(CountPistolExpert:0)} из 1800,{cvar(CountPistolExpert:0)} de 1800
reqPerkPistolExpert17,progression,Attribute,,{cvar(CountPistolExpert:0)} of 2000,{cvar(CountPistolExpert:0)} из 2000,{cvar(CountPistolExpert:0)} de 2000
reqPerkPistolExpert18,progression,Attribute,,{cvar(CountPistolExpert:0)} of 2300,{cvar(CountPistolExpert:0)} из 2300,{cvar(CountPistolExpert:0)} de 2300
reqPerkPistolExpert19,progression,Attribute,,{cvar(CountPistolExpert:0)} of 2650,{cvar(CountPistolExpert:0)} из 2650,{cvar(CountPistolExpert:0)} de 2650
reqPerkPistolExpert20,progression,Attribute,,{cvar(CountPistolExpert:0)} of 2900,{cvar(CountPistolExpert:0)} из 2900,{cvar(CountPistolExpert:0)} de 2900
reqPerkPistolExpert21,progression,Attribute,,{cvar(CountPistolExpert:0)} of 3200,{cvar(CountPistolExpert:0)} из 3200,{cvar(CountPistolExpert:0)} de 3200
reqPerkPistolExpert22,progression,Attribute,,{cvar(CountPistolExpert:0)} of 3600,{cvar(CountPistolExpert:0)} из 3600,{cvar(CountPistolExpert:0)} de 3600
reqPerkPistolExpert23,progression,Attribute,,{cvar(CountPistolExpert:0)} of 4000,{cvar(CountPistolExpert:0)} из 4000,{cvar(CountPistolExpert:0)} de 4000
reqPerkPistolExpert24,progression,Attribute,,{cvar(CountPistolExpert:0)} of 4400,{cvar(CountPistolExpert:0)} из 4400,{cvar(CountPistolExpert:0)} de 4400
reqPerkPistolExpert25,progression,Attribute,,{cvar(CountPistolExpert:0)} of 5000,{cvar(CountPistolExpert:0)} из 5000,{cvar(CountPistolExpert:0)} de 5000
perkPistolExpertRank1Desc,progression,Skills,,Kill 15 zombies with a pistols,Убить 15 зомби из пистолета,Mata 15 zombis con una pistola
perkPistolExpertRank1LongDesc,progression,Skills,,"Pistols have had their reduce durability use by [DECEA3]1%[-]. Reload speed increased by [DECEA3]1%[-]. Rate of fire increased by [DECEA3]1%[-]","Скорость износа пистолетов уменьшена на [DECEA3]1%[-]. Скорость перезарядки увеличена на [DECEA3]1%[-]. Скорострельность увеличена на [DECEA3]1%[-]","El uso de la durabilidad de las pistolas se ha reducido en un [DECEA3]1%[-]. La velocidad de recarga ha aumentado en un [DECEA3]1%[-] y la cadencia de fuego es del [DECEA3]1%[-]"
perkPistolExpertRank2Desc,progression,Skills,,Kill 30 zombies with a pistols,Убить 30 зомби из пистолета,Mata 30 zombis con una pistola
perkPistolExpertRank2LongDesc,progression,Skills,,"Pistols have had their reduce durability use by [DECEA3]2%[-]. Reload speed increased by [DECEA3]2%[-]. Rate of fire increased by [DECEA3]2%[-]","Скорость износа пистолетов уменьшена на [DECEA3]2%[-]. Скорость перезарядки увеличена на [DECEA3]2%[-]. Скорострельность увеличена на [DECEA3]2%[-]","El uso de la durabilidad de las pistolas se ha reducido en un [DECEA3]2%[-]. La velocidad de recarga ha aumentado en un [DECEA3]2%[-] y la cadencia de fuego es del [DECEA3]2%[-]"
perkPistolExpertRank3Desc,progression,Skills,,Kill 60 zombies with a pistols,Убить 60 зомби из пистолета,Mata 60 zombis con una pistola
perkPistolExpertRank3LongDesc,progression,Skills,,"Pistols have had their reduce durability use by [DECEA3]3%[-]. Reload speed increased by [DECEA3]3%[-]. Rate of fire increased by [DECEA3]3%[-]","Скорость износа пистолетов уменьшена на [DECEA3]3%[-]. Скорость перезарядки увеличена на [DECEA3]3%[-]. Скорострельность увеличена на [DECEA3]3%[-]","El uso de la durabilidad de las pistolas se ha reducido en un [DECEA3]3%[-]. La velocidad de recarga ha aumentado en un [DECEA3]3%[-] y la cadencia de fuego es del [DECEA3]3%[-]"
perkPistolExpertRank4Desc,progression,Skills,,Kill 100 zombies with a pistols,Убить 100 зомби из пистолета,Mata 100 zombis con una pistola
perkPistolExpertRank4LongDesc,progression,Skills,,"Pistols have had their reduce durability use by [DECEA3]4%[-]. Reload speed increased by [DECEA3]4%[-]. Rate of fire increased by [DECEA3]4%[-]","Скорость износа пистолетов уменьшена на [DECEA3]4%[-]. Скорость перезарядки увеличена на [DECEA3]4%[-]. Скорострельность увеличена на [DECEA3]4%[-]","El uso de la durabilidad de las pistolas se ha reducido en un [DECEA3]4%[-]. La velocidad de recarga ha aumentado en un [DECEA3]4%[-] y la cadencia de fuego es del [DECEA3]4%[-]"
perkPistolExpertRank5Desc,progression,Skills,,Kill 175 zombies with a pistols,Убить 175 зомби из пистолета,Mata 175 zombis con una pistola
perkPistolExpertRank5LongDesc,progression,Skills,,"Pistols have had their reduce durability use by [DECEA3]5%[-]. Reload speed increased by [DECEA3]5%[-]. Rate of fire increased by [DECEA3]5%[-]","Скорость износа пистолетов уменьшена на [DECEA3]5%[-]. Скорость перезарядки увеличена на [DECEA3]5%[-]. Скорострельность увеличена на [DECEA3]5%[-]","El uso de la durabilidad de las pistolas se ha reducido en un [DECEA3]5%[-]. La velocidad de recarga ha aumentado en un [DECEA3]5%[-] y la cadencia de fuego es del [DECEA3]5%[-]"
perkPistolExpertRank6Desc,progression,Skills,,Kill 250 zombies with a pistols,Убить 250 зомби из пистолета,Mata 250 zombis con una pistola
perkPistolExpertRank6LongDesc,progression,Skills,,"Pistols have had their reduce durability use by [DECEA3]6%[-]. Reload speed increased by [DECEA3]6%[-]. Rate of fire increased by [DECEA3]6%[-]","Скорость износа пистолетов уменьшена на [DECEA3]6%[-]. Скорость перезарядки увеличена на [DECEA3]6%[-]. Скорострельность увеличена на [DECEA3]6%[-]","El uso de la durabilidad de las pistolas se ha reducido en un [DECEA3]6%[-]. La velocidad de recarga ha aumentado en un [DECEA3]6%[-] y la cadencia de fuego es del [DECEA3]6%[-]"
perkPistolExpertRank7Desc,progression,Skills,,Kill 350 zombies with a pistols,Убить 350 зомби из пистолета,Mata 350 zombis con una pistola
perkPistolExpertRank7LongDesc,progression,Skills,,"Pistols have had their reduce durability use by [DECEA3]7%[-]. Reload speed increased by [DECEA3]7%[-]. Rate of fire increased by [DECEA3]7%[-]","Скорость износа пистолетов уменьшена на [DECEA3]7%[-]. Скорость перезарядки увеличена на [DECEA3]7%[-]. Скорострельность увеличена на [DECEA3]7%[-]","El uso de la durabilidad de las pistolas se ha reducido en un [DECEA3]7%[-]. La velocidad de recarga ha aumentado en un [DECEA3]7%[-] y la cadencia de fuego es del [DECEA3]7%[-]"
perkPistolExpertRank8Desc,progression,Skills,,Kill 450 zombies with a pistols,Убить 450 зомби из пистолета,Mata 450 zombis con una pistola
