Key,Source,Context,Changes,English,Russian,Spanish

Quest_VehicleT1Name,Quest,Quest Info,,[71FFE7]Contract:[-] Minibike parts,[71FFE7]Контракт:[-] Деталь минибайка,[71FFE7]Contrato[-] Partes de Minimoto
Quest_VehicleT1Offer,Quest,Quest Info,,"«Greetings survivor. There are a couple of extra parts from a minibike, but I'm not going to give them away so easily. Kill some [DECEA3]Janitor's[-] and [DECEA3]Businessmen's[-] and report this to any trader, he will give a reward»\n\n[DECEA3]- Bob[-]","«Приветствую, выживший. Есть пара лишних деталей от минибайка, но так просто раздавать их не собираюсь. Убейте несколько [DECEA3]Уборщиков[-] и [DECEA3]Бизнесменов[-] и сообщите об этом любому торговцу, он выдаст награду»\n\n[DECEA3]- Боб[-]", "«Saludos, superviviente. Tengo un par de piezas extra de una minimoto, pero no las voy a regalar tan fácilmente. Mata a algunos [DECEA3]Conserjes[-] y [DECEA3]Hombres de Negocios[-] e informa de esto a cualquier comerciante, él te dará una recompensa»\n\n[DECEA3]- Bob[-]"
Quest_VehicleT2Name,Quest,Quest Info,,[71FFE7]Contract:[-] Motorcycle parts,[71FFE7]Контракт:[-] Деталь мотоцикла,[71FFE7]Contrato[-] Partes de Motocicleta
Quest_VehicleT2Offer,Quest,Quest Info,,"«Greetings survivor. There are a couple of extra parts from a motorcycle, but I'm not going to give them away so easily. Kill some [DECEA3]Janitor's[-] and [DECEA3]Biker's[-] and report this to any trader, he will give a reward»\n\n[DECEA3]- Bob[-]","«Приветствую, выживший. Есть пара лишних деталей от мотоцикла, но так просто раздавать их не собираюсь. Убейте несколько [DECEA3]Уборщиков[-] и [DECEA3]Байкеров[-] и сообщите об этом любому торговцу, он выдаст награду»\n\n[DECEA3]- Боб[-]", "«Saludos, superviviente. Tengo un par de piezas extra de una motocicleta, pero no las voy a regalar tan fácilmente. Mata a algunos [DECEA3]Conserjes[-] y [DECEA3]Motociclistas[-] e informa de esto a cualquier comerciante, él te dará una recompensa»\n\n[DECEA3]- Bob[-]"
Quest_VehicleT3Name,Quest,Quest Info,,[71FFE7]Contract:[-] Truck 4x4 parts,[71FFE7]Контракт:[-] Деталь грузовика 4х4,[71FFE7]Contrato[-] Partes de Camión 4x4
Quest_VehicleT3Offer,Quest,Quest Info,,"«Greetings survivor. There are a couple of extra parts from a truck 4x4, but I'm not going to give them away so easily. Kill some [DECEA3]Janitor's[-], [DECEA3]Moe's[-] and [DECEA3]Tourist's[-] and report this to any trader, he will give a reward»\n\n[DECEA3]- Bob[-]","«Приветствую, выживший. Есть пара лишних деталей от грузовика 4х4, но так просто раздавать их не собираюсь. Убейте несколько [DECEA3]Уборщиков[-], [DECEA3]Ходоков[-] и [DECEA3]Туристов[-] и сообщите об этом любому торговцу, он выдаст награду»\n\n[DECEA3]- Боб[-]", "«Saludos, superviviente. Tengo un par de piezas extra de un camión 4x4, pero no las voy a regalar tan fácilmente. Mata a algunos [DECEA3]Conserjes[-], [DECEA3]Moes[-] y [DECEA3]Turistas[-] e informa de esto a cualquier comerciante, él te dará una recompensa»\n\n[DECEA3]- Bob[-]"
Quest_VehicleT4Name,Quest,Quest Info,,[71FFE7]Contract:[-] Gyrocopter parts,[71FFE7]Контракт:[-] Деталь автожира,[71FFE7]Contrato[-] Partes de Girocóptero
Quest_VehicleT4Offer,Quest,Quest Info,,"«Greetings survivor. There are a couple of extra parts from a gyrocopter, but I'm not going to give them away so easily. Kill some [DECEA3]Janitor's[-], [DECEA3]Soldier's[-], [DECEA3]Cop's[-] and [DECEA3]Demolition[-] and report this to any trader, he will give a reward»\n\n[DECEA3]- Bob[-]","«Приветствую, выживший. Есть пара лишних деталей от автожира, но так просто раздавать их не собираюсь. Убейте несколько [DECEA3]Уборщиков[-], [DECEA3]Солдат[-], [DECEA3]Полицейских[-] и [DECEA3]Демолишера[-] и сообщите об этом любому торговцу, он выдаст награду»\n\n[DECEA3]- Боб[-]", "«Saludos, superviviente. Tengo un par de piezas extra de un girocóptero, pero no las voy a regalar tan fácilmente. Mata a algunos [DECEA3]Conserjes[-], [DECEA3]Soldados[-], [DECEA3]Policías[-] y [DECEA3]Demoliciones[-] e informa de esto a cualquier comerciante, él te dará una recompensa»\n\n[DECEA3]- Bob[-]"
Quest_FoodT1Name,Quest,Quest Info,,[71FFE7]Contract:[-] Some food,[71FFE7]Контракт:[-] Немного еды,[71FFE7]Contrato[-] Algo de Comida
Quest_FoodT1Offer,Quest,Quest Info,,"«If you haven't died of hunger yet, then you will soon die of disease or worse. Well, in any case, any merchant can prepare drinking water and some food, of course, not for free. Collect the necessary ingredients and come when you are ready.»\n\n[DECEA3]- Rect[-]","«Если еще не помер от голода, значит скоро помрешь от болезней или чего хуже. Ну, в любом случае, приготовить питьевую воду и немного еды сможет любой торговец, разумеется не бесплатно. Собери нужные ингредиенты и заходи, как будешь готов.»\n\n[DECEA3]- Рект[-]", "«Si aún no has muerto de hambre, pronto morirás de enfermedad o algo peor. Bueno, en cualquier caso, cualquier comerciante puede preparar agua potable y algo de comida, claro, no gratis. Recoge los ingredientes necesarios y ven cuando estés listo.»\n\n[DECEA3]- Rect[-]"
Quest_FoodT2Name,Quest,Quest Info,,[71FFE7]Contract:[-] Hearty Lunch,[71FFE7]Контракт:[-] Плотный обед,[71FFE7]Contrato[-] Almuerzo Sustancioso
Quest_FoodT2Offer,Quest,Quest Info,,"«If you haven't died of hunger yet, then you will soon die of disease or worse. Well, in any case, any merchant can make a tasty drink and hearty food, of course, not for free. And if you're not hungry, you can learn a few useful recipes. Collect the necessary ingredients and come when you're ready.»\n\n[DECEA3]- Rect[-]","«Если еще не помер от голода, значит скоро помрешь от болезней или чего хуже. Ну, в любом случае, приготовить вкусный напиток и сытную пищу сможет любой торговец, разумеется не бесплатно. Ну, а если не голоден, можешь узнать несколько полезных рецептов. Собери нужные ингредиенты и заходи как будешь готов.»\n\n[DECEA3]- Рект[-]", "«Si aún no has muerto de hambre, pronto morirás de enfermedad o algo peor. Bueno, en cualquier caso, cualquier comerciante puede preparar una bebida sabrosa y comida abundante, claro, no gratis. Y si no tienes hambre, puedes aprender algunas recetas útiles. Recoge los ingredientes necesarios y ven cuando estés listo.»\n\n[DECEA3]- Rect[-]"
Quest_FoodT3Name,Quest,Quest Info,,[71FFE7]Contract:[-] Lots of Food,[71FFE7]Контракт:[-] Много еды,[71FFE7]Contrato[-] Mucha Comida
Quest_FoodT3Offer,Quest,Quest Info,,"«If you haven't died of hunger yet, then you will soon die of disease or worse. Well, in any case, any mercha nt can make mineral water and a delicious soup, of course, not for free. And if you're not hungry, you can learn a few useful recipes. Collect the necessary ingredients and come when you're ready.»\n\n[DECEA3]- Rect[-]","«Если еще не помер от голода, значит скоро помрешь от болезней или чего хуже. Ну, в любом случае, приготовить минеральную воду и вкуснейшую похлебку сможет любой торговец, разумеется не бесплатно. Ну, а если не голоден, можешь узнать несколько полезных рецептов. Собери нужные ингредиенты и заходи как будешь готов.»\n\n[DECEA3]- Рект[-]", "«Si aún no has muerto de hambre, pronto morirás de enfermedad o algo peor. Bueno, en cualquier caso, cualquier comerciante puede preparar agua mineral y una deliciosa sopa, claro, no gratis. Y si no tienes hambre, puedes aprender algunas recetas útiles. Recoge los ingredientes necesarios y ven cuando estés listo.»\n\n[DECEA3]- Rect[-]"
Quest_FoodT4Name,Quest,Quest Info,,[71FFE7]Contract:[-] Glutton,[71FFE7]Контракт:[-] Обжора,[71FFE7]Contrato[-] Glotón
Quest_FoodT4Offer,Quest,Quest Info,,"«If you haven't died of hunger yet, then you will soon die of disease or worse. Well, in any case, any merchant can make smoothies and homemade food, of course, not for free. And if you're not hungry, you can learn a few useful recipes. Collect the necessary ingredients and come when you're ready.»\n\n[DECEA3]- Rect[-]","«Если еще не помер от голода, значит скоро помрешь от болезней или чего хуже. Ну, в любом случае, приготовить смузи и домашнюю еду сможет любой торговец, разумеется не бесплатно. Ну, а если не голоден, можешь узнать несколько полезных рецептов. Собери нужные ингредиенты и заходи, как будешь готов.»\n\n[DECEA3]- Рект[-]", "«Si aún no has muerto de hambre, pronto morirás de enfermedad o algo peor. Bueno, en cualquier caso, cualquier comerciante puede preparar batidos y comida casera, claro, no gratis. Y si no tienes hambre, puedes aprender algunas recetas útiles. Recoge los ingredientes necesarios y ven cuando estés listo.»\n\n[DECEA3]- Rect[-]"
Quest_MedicineT1Name,Quest,Quest Info,,[71FFE7]Contract:[-] First aid,[71FFE7]Контракт:[-] Первая помощь,[71FFE7]Contrato[-] Primeros Auxilios
Quest_MedicineT1Offer,Quest,Quest Info,,"«I'm glad your health is okay. Or is it? Either way, I know how you can improve it. If you can kill a few [DECEA3]Nurses[-], examine their bodies carefully. They may have useful medicines on them. Let me know when you've managed to sort this out.»\n\n[DECEA3]- Jen[-]","«Рада, что твоё здоровье в норме. Или нет? В любом случае, я знаю, как ты сможешь поправить его. Если ты сможешь убить несколько [DECEA3]Санитарок[-], внимательно осмотри их тела. Они могут иметь при себе полезные медикаменты. Сообщи мне, когда у тебя получится разобраться с этим.»\n\n[DECEA3]- Джен[-]", "«Me alegra que tu salud esté bien. ¿O no? De cualquier manera, sé cómo puedes mejorarla. Si puedes matar a algunas [DECEA3]Enfermeras[-], examina sus cuerpos cuidadosamente. Podrían tener medicinas útiles. Avísame cuando hayas logrado resolver esto.»\n\n[DECEA3]- Jen[-]"
Quest_MedicineT2Name,Quest,Quest Info,,[71FFE7]Contract:[-] Basic medicine,[71FFE7]Контракт:[-] Базовая медицина,[71FFE7]Contrato[-] Medicina Básica
Quest_MedicineT2Offer,Quest,Quest Info,,"«I'm glad you're healthy. Or are you? Either way, I know how you can fix it. If you can kill a few [DECEA3]Nurses[-] and [DECEA3]Hazmat[-], examine their bodies carefully. They might have useful medicines on them. Let me know when you've managed to sort this out. If you wish, I can share a couple of useful medical journals.»\n\n[DECEA3]- Jen[-]","«Рада, что твоё здоровье в норме. Или нет? В любом случае, я знаю, как ты сможешь поправить его. Если ты сможешь убить несколько [DECEA3]Санитарок[-] и [DECEA3]Ликвидаторов[-], внимательно осмотри их тела. Они могут иметь при себе полезные медикаменты. Сообщи мне, когда у тебя получится разобраться с этим. Если будет желание, я смогу поделиться парой полезных журналов по медицине.»\n\n[DECEA3]- Джен[-]", "«Me alegra que estés sano. ¿O no? De cualquier manera, sé cómo puedes arreglarlo. Si puedes matar a algunas [DECEA3]Enfermeras[-] y [DECEA3]Hazmat[-], examina sus cuerpos cuidadosamente. Podrían tener medicinas útiles. Avísame cuando hayas logrado resolver esto. Si lo deseas, puedo compartir un par de revistas médicas útiles.»\n\n[DECEA3]- Jen[-]"
Quest_MedicineT3Name,Quest,Quest Info,,[71FFE7]Contract:[-] Good medicine,[71FFE7]Контракт:[-] Хорошая медицина,[71FFE7]Contrato[-] Buena Medicina
Quest_MedicineT3Offer,Quest,Quest Info,,"«I'm glad you're healthy. Or are you? Either way, I know how you can improve it. If you can kill a few [DECEA3]Nurses[-], [DECEA3]Hazmat[-], and [DECEA3]Mutated[-], examine their bodies carefully. They may have useful medicines on them. Let me know when you've managed to sort this out. If you wish, I can share a couple of useful medical journals.»\n\n[DECEA3]- Jen[-]","«Рада, что твоё здоровье в норме. Или нет? В любом случае, я знаю, как ты сможешь поправить его. Если ты сможешь убить несколько [DECEA3]Санитарок[-], [DECEA3]Ликвидаторов[-] и [DECEA3]Мутантов[-], внимательно осмотри их тела. Они могут иметь при себе полезные медикаменты. Сообщи мне, когда у тебя получится разобраться с этим. Если будет желание, я смогу поделиться парой полезных журналов по медицине.»\n\n[DECEA3]- Джен[-]", "«Me alegra que estés sano. ¿O no? De cualquier manera, sé cómo puedes mejorarlo. Si puedes matar a algunas [DECEA3]Enfermeras[-], [DECEA3]Hazmat[-], y [DECEA3]Mutados[-], examina sus cuerpos cuidadosamente. Podrían tener medicinas útiles. Avísame cuando hayas logrado resolver esto. Si lo deseas, puedo compartir un par de revistas médicas útiles.»\n\n[DECEA3]- Jen[-]"
Quest_MedicineT4Name,Quest,Quest Info,,[71FFE7]Contract:[-] Best medicine,[71FFE7]Контракт:[-] Лучшая медицина,[71FFE7]Contrato[-] Mejor Medicina
Quest_ConstructionT1Name,Quest,Quest Info,,[71FFE7]Contract:[-] Construction Basics,[71FFE7]Контракт:[-] Основы строительства,[71FFE7]Contrato[-] Fundamentos de Construcción
Quest_ConstructionT1Offer,Quest,Quest Info,,"«A strong structure never hurt anyone. Build a frame and strengthen it with wood, and I will help you with everything you need for construction. When you are done, tell any trader that you are from me, they will give you resources. If you want, I can share notes on how to build better.»\n\n[DECEA3]- da Vinci[-]","«Крепкая постройка еще никому не повредила. Построй каркас и укрепи его деревом, а я помогу тебе всем необходимым для строительства. Когда закончишь, скажи любому торговцу, что от меня, они выдадут тебе ресурсы. Если захочешь, могу поделиться заметками, как лучше строить.»\n\n[DECEA3]- да Винчи[-]", "«Una estructura fuerte nunca le hizo daño a nadie. Construye un marco y refuérzalo con madera, y yo te ayudaré con todo lo que necesites para la construcción. Cuando termines, dile a cualquier comerciante que vienes de mi parte, te darán recursos. Si quieres, puedo compartir notas sobre cómo construir mejor.»\n\n[DECEA3]- da Vinci[-]"
Quest_ConstructionT2Name,Quest,Quest Info,,[71FFE7]Contract:[-] Strong walls,[71FFE7]Контракт:[-] Крепкие стены,[71FFE7]Contrato[-] Muros Fuertes
Quest_ConstructionT2Offer,Quest,Quest Info,,"«This is already more like a construction. Strengthen your structure with cobblestones, and I will help you with everything you need for construction. When you finish, tell any trader that you are from me, they will give you resources. If you want, I can share notes on how to build better.»\n\n[DECEA3]- da Vinci[-]","«Это уже больше походит на сооружение. Укрепи свою постройку булыжниками, а я помогу тебе всем необходимым для строительства. Когда закончишь, скажи любому торговцу, что от меня, они выдадут тебе ресурсы. Если захочешь, могу поделиться заметками, как лучше строить.»\n\n[DECEA3]- да Винчи[-]", "«Esto ya se parece más a una construcción. Refuerza tu estructura con adoquines, y yo te ayudaré con todo lo que necesites para la construcción. Cuando termines, dile a cualquier comerciante que vienes de mi parte, te darán recursos. Si quieres, puedo compartir notas sobre cómo construir mejor.»\n\n[DECEA3]- da Vinci[-]"
Quest_ConstructionT3Name,Quest,Quest Info,,[71FFE7]Contract:[-] Experienced builder,[71FFE7]Контракт:[-] Опытный строитель,[71FFE7]Contrato[-] Constructor Experimentado
Quest_ConstructionT3Offer,Quest,Quest Info,,"«It looks solid, but there is room for improvement. Strengthen your structure with cement, and I will help you with everything you need for construction. When you are done, tell any trader that you are from me, they will give you resources. If you want, I can share notes on how to build better.»\n\n[DECEA3]- da Vinci[-]","«Выглядит крепко, но есть куда расти. Укрепи свою постройку цементом, а я помогу тебе всем необходимым для строительства. Когда закончишь, скажи любому торговцу, что от меня, они выдадут тебе ресурсы. Если захочешь, могу поделиться заметками, как лучше строить.»\n\n[DECEA3]- да Винчи[-]", "«Parece sólido, pero hay margen de mejora. Refuerza tu estructura con cemento, y yo te ayudaré con todo lo que necesites para la construcción. Cuando termines, dile a cualquier comerciante que vienes de mi parte, te darán recursos. Si quieres, puedo compartir notas sobre cómo construir mejor.»\n\n[DECEA3]- da Vinci[-]"
Quest_WorkstationT1Name,Quest,Quest Info,,[71FFE7]Contract:[-] Improved dew collector,[71FFE7]Контракт:[-] Улучшенный коллектор росы,[71FFE7]Contrato[-] Colector de Rocío Mejorado
Quest_WorkstationT1Offer,Quest,Quest Info,,"«There is no such thing as too much water. I improved the regular dew collector and now it collects significantly more water. If you collect enough resources, I am ready to share my invention. If you want, I can share notes on how to create workstations.»\n\n[DECEA3]- da Vinci[-]","«Много воды не бывает. Я улучшил обычный коллектор росы, и теперь он собирает значительно больше воды. Если соберёшь достаточное количество ресурсов, я готов поделиться своим изобретением.»\n\n[DECEA3]- да Винчи[-]", "«No hay tal cosa como demasiada agua. Mejoré el colector de rocío normal y ahora recoge mucha más agua. Si recolectas suficientes recursos, estoy listo para compartir mi invención. Si quieres, puedo compartir notas sobre cómo crear estaciones de trabajo.»\n\n[DECEA3]- da Vinci[-]"
Quest_WorkstationT2Name,Quest,Quest Info,,[71FFE7]Contract:[-] Improved workbench,[71FFE7]Контракт:[-] Улучшенный верстак,[71FFE7]Contrato[-] Banco de Trabajo Mejorado
Quest_WorkstationT2Offer,Quest,Quest Info,,"«To build anything more complex than a stone shovel, you'll need a comfortable workbench. If you gather enough resources, I'm willing to share one of my workbenches. If you want, I can share notes on creating workstations.»\n\n[DECEA3]- da Vinci[-]","«Чтобы собрать что-то сложнее каменной лопаты, тебе потребуется удобное рабочее место. Если соберёшь достаточное количество ресурсов, я готов поделиться одним из своих верстаков. Если захочешь, могу поделиться заметками о том,как создавать рабочие станции.»\n\n[DECEA3]- да Винчи[-]", "«Para construir algo más complejo que una pala de piedra, necesitarás un banco de trabajo cómodo. Si reúnes suficientes recursos, estoy dispuesto a compartir uno de mis bancos de trabajo. Si quieres, puedo compartir notas sobre cómo crear estaciones de trabajo.»\n\n[DECEA3]- da Vinci[-]"
Quest_WorkstationT3Name,Quest,Quest Info,,[71FFE7]Contract:[-] Improved cement mixer,[71FFE7]Контракт:[-] Улучшенная бетономешалка,[71FFE7]Contrato[-] Hormigonera Mejorada
Quest_WorkstationT3Offer,Quest,Quest Info,,"«Any large construction requires a lot of cement, I know this from my own experience. And the garden also needs fertilizer. I slightly modified the regular cement mixer and now it works much faster. If you collect enough resources, I am ready to share one of these. If you want, I can share notes on creating workstations.»\n\n[DECEA3]- da Vinci[-]","«Любая большая стройка требует очень много цемента, я это по себе знаю. Да и в огороде удобрение тоже нужно. Я немного доработал обычную бетономешалку, и теперь она работает значительно быстрее. Если соберёшь достаточное количество ресурсов, я готов поделиться одной из таких. Если захочешь, могу поделиться заметками о том, как создавать рабочие станции.»\n\n[DECEA3]- да Винчи[-]", "«Cualquier construcción grande requiere mucho cemento, lo sé por experiencia propia. Y el jardín también necesita fertilizante. Modifiqué ligeramente la hormigonera normal y ahora funciona mucho más rápido. Si recolectas suficientes recursos, estoy listo para compartir una de estas. Si quieres, puedo compartir notas sobre cómo crear estaciones de trabajo.»\n\n[DECEA3]- da Vinci[-]"
Quest_WorkstationT4Name,Quest,Quest Info,,[71FFE7]Contract:[-] Improved forge,[71FFE7]Контракт:[-] Улучшенная кузница,[71FFE7]Contrato[-] Forja Mejorada
Quest_WorkstationT4Offer,Quest,Quest Info,,"«A good blacksmith has always been in demand. But it's not just about straight hands, but also about a good forge. First, let's check how straight your hands are. If you collect enough resources, I'm ready to share one of my forges. If you want, I can share notes on creating workstations.»\n\n[DECEA3]- da Vinci[-]","«Хороший кузнец во все времена был на расхват. Но дело не только в прямых руках, но и в хорошей кузнице. Для начала проверим, насколько прямые у тебя руки. Если соберёшь достаточное количество ресурсов, я готов поделиться одной из своих кузниц. Если захочешь, могу поделиться заметками о том, как создавать рабочие станции.»\n\n[DECEA3]- да Винчи[-]", "«Un buen herrero siempre ha sido muy solicitado. Pero no se trata solo de tener manos hábiles, sino también de una buena forja. Primero, veamos qué tan hábiles son tus manos. Si recolectas suficientes recursos, estoy listo para compartir una de mis forjas. Si quieres, puedo compartir notas sobre cómo crear estaciones de trabajo.»\n\n[DECEA3]- da Vinci[-]"
Quest_WorkstationT5Name,Quest,Quest Info,,[71FFE7]Contract:[-] Improved chemical station,[71FFE7]Контракт:[-] Улучшенная химическая станция,[71FFE7]Contrato[-] Estación Química Mejorada
Quest_WorkstationT5Offer,Quest,Quest Info,,"«A good chemist will assemble a bomb on his knees from popcorn. An experienced chemist always knows that a good chemistry station is needed. Recently I tried to improve one of mine. If you collect enough resources, I am ready to share the invention. If you want, I can share notes on how to create workstations.\n\n[DECEA3]- da Vinci[-]","«Хороший химик соберет бомбу на коленках из попкорна. Опытный химик всегда знает, что нужна хорошая химическая станция. Недавно я попробовал улучшить одну из своих. Если соберёшь достаточное количество ресурсов, я готов поделиться изобретением. Если захочешь, могу поделиться заметками о том, как создавать рабочие станции.»\n\n[DECEA3]- да Винчи[-]", "«Un buen químico armará una bomba de palomitas de maíz de rodillas. Un químico experimentado siempre sabe que se necesita una buena estación de química. Recientemente intenté mejorar una de las mías. Si recolectas suficientes recursos, estoy listo para compartir la invención. Si quieres, puedo compartir notas sobre cómo crear estaciones de trabajo.»\n\n[DECEA3]- da Vinci[-]"
Quest_BooksOffer,Quest,Quest Info,,"«By killing zombies you can get not only valuable items, but also useful knowledge. Kill a few [DECEA3]Any zombies[-] and [DECEA3]Businessmen[-] and come back to me when you're done. I think I can find some useful literature for you.»\n\n[DECEA3]- da Vinci[-]","«Убивая зомби, ты можешь получить не только ценные предметы, но и полезные знания. Убей несколько [DECEA3]Любых зомби[-] и [DECEA3]Бизнесменов[-] и вернись ко мне, когда закончишь. Думаю я смогу найти для тебя полезную литературу.»\n\n[DECEA3]- Дикий[-]", "«Al matar zombis no solo puedes obtener objetos valiosos, sino también conocimientos útiles. Mata a algunos [DECEA3]Zombis cualesquiera[-] y [DECEA3]Hombres de Negocios[-] y vuelve a mí cuando termines. Creo que puedo encontrar algo de literatura útil para ti.»\n\n[DECEA3]- da Vinci[-]"
Quest_BooksT1Name,Quest,Quest Info,,[71FFE7]Contract:[-] Some information,[71FFE7]Контракт:[-] Немного информации,[71FFE7]Contrato[-] Algo de Información
Quest_BooksT2Name,Quest,Quest Info,,[71FFE7]Contract:[-] Useful knowledge,[71FFE7]Контракт:[-] Полезные знания,[71FFE7]Contrato[-] Conocimiento Útil
Quest_BooksT3Name,Quest,Quest Info,,[71FFE7]Contract:[-] Baggage of knowledge,[71FFE7]Контракт:[-] Багаж знаний,[71FFE7]Contrato[-] Equipaje de Conocimiento
Quest_BooksT4Name,Quest,Quest Info,,[71FFE7]Contract:[-] Library of knowledge,[71FFE7]Контракт:[-] Библиотека знаний,[71FFE7]Contrato[-] Biblioteca de Conocimiento
Quest_ArmorT1Name,Quest,Quest Info,,[71FFE7]Contract:[-] Beautiful seam,[71FFE7]Контракт:[-] Красивый шов,[71FFE7]Contrato[-] Costura Hermosa
Quest_ArmorT1Offer,Quest,Quest Info,,"«If you want good armor, be prepared to gather resources for it. Kill some [DECEA3]Rabbits[-] or [DECEA3]Snakes[-] and butcher their bodies. Gather the necessary resources and come back when you're ready. You'll be rewarded with a supply of thread and useful resources. If you'd like, I can share a couple of useful magazines about types of ammunition and armor.»\n\n[DECEA3]- Hugh[-]","«Если хочешь хорошую броню, будь готов собрать ресурсы для неё. Убей несколько [DECEA3]Кроликов[-] или [DECEA3]Змей[-] и разделай их тела. Собери нужные ресурсы и приходи, когда будешь готов. В награду ты получишь запас ниток и полезные ресурсы. Если будет желание, я смогу поделиться парой полезных журналов о видах амуниции и брони.»\n\n[DECEA3]- Хью[-]", "«Si quieres una buena armadura, prepárate para reunir recursos para ella. Mata algunos [DECEA3]Conejos[-] o [DECEA3]Serpientes[-] y despieza sus cuerpos. Reúne los recursos necesarios y vuelve cuando estés listo. Serás recompensado con un suministro de hilo y recursos útiles. Si lo deseas, puedo compartir un par de revistas útiles sobre tipos de munición y armadura.»\n\n[DECEA3]- Hugh[-]"
Quest_ArmorT2Name,Quest,Quest Info,,[71FFE7]Contract:[-] A good tailor,[71FFE7]Контракт:[-] Хороший портной,[71FFE7]Contrato[-] Un Buen Sastre
Quest_ArmorT2Offer,Quest,Quest Info,,"«For strong armor, the necessary and better resources. Kill some [DECEA3]Wolves[-],[DECEA3]Coyotes[-] or [DECEA3]Boars[-] and butcher their bodies. Collect the necessary resources and come back when you're ready. As a reward, you'll get a supply of armor crafting kits and useful resources. If you'd like, I can share a couple of useful magazines about types of ammunition and armor.»\n\n[DECEA3]- Hugh[-]","«Для крепкой брони, нужные и ресурсы получше. Убей несколько [DECEA3]Волков[-],[DECEA3]Койотов[-] или [DECEA3]Кабанов[-] и разделай их тела. Собери нужные ресурсы и приходи, когда будешь готов. В награду ты получишь запас наборов для создания брони и полезные ресурсы. Если будет желание, я смогу поделиться парой полезных журналов о видах амуниции и брони.»\n\n[DECEA3]- Хью[-]", "«Para una armadura fuerte, los recursos necesarios y mejores. Mata algunos [DECEA3]Lobos[-],[DECEA3]Coyotes[-] o [DECEA3]Jabalíes[-] y despieza sus cuerpos. Recoge los recursos necesarios y vuelve cuando estés listo. Como recompensa, obtendrás un suministro de kits de fabricación de armaduras y recursos útiles. Si lo deseas, puedo compartir un par de revistas útiles sobre tipos de munición y armadura.»\n\n[DECEA3]- Hugh[-]"
Quest_ArmorT3Name,Quest,Quest Info,,[71FFE7]Contract:[-] The best tailor,[71FFE7]Контракт:[-] Лучший портной,[71FFE7]Contrato[-] El Mejor Sastre
Quest_ArmorT3Offer,Quest,Quest Info,,"«Rare armor requires a lot of rare resources. Kill a few [DECEA3]Bears[-] or [DECEA3]Mountain Lions[-] and butcher their bodies. Collect the necessary resources and come back when you're ready. You'll be rewarded with a supply of improved armor kits and useful resources. If you'd like, I can share a couple of useful magazines about types of gear and armor.»\n\n[DECEA3]- Hugh[-]","«Для редкой брони нужно много редких ресурсов. Убей несколько [DECEA3]Медведей[-] или [DECEA3]Горных пум[-] и разделай их тела. Собери нужные ресурсы и приходи, когда будешь готов. В награду ты получишь запас улучшенных наборов для создания брони и полезные ресурсы. Если будет желание, я смогу поделиться парой полезных журналов о видах амуниции и брони.»\n\n[DECEA3]- Хью[-]", "«La armadura rara requiere muchos recursos raros. Mata algunos [DECEA3]Osos[-] o [DECEA3]Pumas[-] y despieza sus cuerpos. Recoge los recursos necesarios y vuelve cuando estés listo. Serás recompensado con un suministro de kits de armadura mejorados y recursos útiles. Si lo deseas, puedo compartir un par de revistas útiles sobre tipos de equipo y armadura.»\n\n[DECEA3]- Hugh[-]"
Quest_RepairT1Name,Quest,Quest Info,,[71FFE7]Contract:[-] Mend and Glue,[71FFE7]Контракт:[-] Подлатать и подклеить,[71FFE7]Contrato[-] Remendar y Pegar
Quest_RepairT1Offer,Quest,Quest Info,,"«Even the simplest repair can extend the life of any equipment. Kill a few [DECEA3]Any zombies[-] to find repair parts. Collect the necessary resources and come back when you are ready. As a reward, you will receive a stock of repair kits and useful resources. If you wish, I can share a couple of useful magazines about types of ammunition and armor.»\n\n[DECEA3]- Hugh[-]","«Даже самый простой ремонт может продлить жизнь любой экипировке. Убей несколько [DECEA3]Любых зомби[-] чтобы найти запчасти для ремонта. Собери нужные ресурсы и приходи, когда будешь готов. В награду ты получишь запас ремонтных наборов и полезные ресурсы. Если будет желание, я смогу поделиться парой полезных журналов о видах амуниции и брони.»\n\n[DECEA3]- Хью[-]", "«Incluso la reparación más simple puede prolongar la vida de cualquier equipo. Mata a algunos [DECEA3]Zombis cualesquiera[-] para encontrar piezas de reparación. Recoge los recursos necesarios y vuelve cuando estés listo. Como recompensa, recibirás un stock de kits de reparación y recursos útiles. Si lo deseas, puedo compartir un par de revistas útiles sobre tipos de munición y armadura.»\n\n[DECEA3]- Hugh[-]"
Quest_RepairT2Name,Quest,Quest Info,,[71FFE7]Contract:[-] Good repair,[71FFE7]Контракт:[-] Хороший ремонт,[71FFE7]Contrato[-] Buena Reparación
