Key,Source,Context,Changes,English,Russian,Spanish
armorCommandoHelmetImpDesc,items,Clothes,,"Medium Armor\nAn upgraded version of the Special Forces Helmet. Health regeneration rate has been increased. You are now better trained in combat.\n\nSet Bonus: Available [FF6666]Melee Weapon Enhancement[-] (installed in gloves). Increases damage dealt by automatic weapons.\n\n[DECEA3]Requires an improved repair kit for repairs.[-]","Средняя броня\nУлучшенная версия спецназовского шлема. Скорость восстановления здоровья увеличена. Теперь вы лучше обучаетесь в бою.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый автоматическим оружием.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura Mediana\nUna versión mejorada del Casco de Fuerzas Especiales. Se ha aumentado la tasa de regeneración de salud. Ahora estás mejor entrenado en combate.\n\nBonificación de Conjunto: Disponible [FF6666]Mejora de Arma Cuerpo a Cuerpo[-] (instalada en los guantes). Aumenta el daño infligido por armas automáticas.\n\n[DECEA3]Requiere un kit de reparación mejorado para reparaciones.[-]"
armorCommandoOutfitImp,items,Clothes,,Commando Outfit [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Спецназовская форма,Atuendo de comando [8692FF]Mejorado[-]
armorCommandoOutfitImpDesc,items,Clothes,,"Medium Armor\nAn upgraded version of the Special Forces uniform. True Special Forces can take any hit without flinching. Now you can carry more.\n\nSet Bonus: Available [FF6666]Melee Weapon Enhancement[-] (installed in gloves). Increases damage dealt by automatic weapons.\n\n[DECEA3]Requires an improved repair kit for repairs.[-]","Средняя броня\nУлучшенная версия спецназовской формы. Настоящие спецназовцы выдерживают любой удар, не дрогнув. Ускоряет восстановление после критических травм.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый автоматическим оружием.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura Mediana\nUna versión mejorada del uniforme de las Fuerzas Especiales. Los auténticos Fuerzas Especiales pueden resistir cualquier impacto sin pestañear. Ahora puedes llevar más.\n\nBonificación de Conjunto: Disponible [FF6666]Mejora de Arma Cuerpo a Cuerpo[-] (instalada en los guantes). Aumenta el daño infligido por armas automáticas.\n\n[DECEA3]Requiere un kit de reparación mejorado para reparaciones.[-]"
armorCommandoGlovesImp,items,Clothes,,Commando Gloves [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Спецназовские перчатки,Gants de comando [8692FF]Mejorado[-]
armorCommandoGlovesImpDesc,items,Clothes,,"Medium Armor\nAn improved version of the Special Forces Gloves. A good marksman can easily disassemble and assemble his weapon, and the reloading process has been perfected. You can install a boost to increase the attack speed of melee weapons.\n\nSet Bonus: Available [FF6666]Melee Weapon Boost[-] (installed in gloves). Increases damage dealt by automatic weapons.\n\n[DECEA3]Requires an improved repair kit for repairs.[-]","Средняя броня\nУлучшенная версия спецназовских перчаток. Хороший стрелок с легкостью разбирает и собирает свое оружие, а процесс перезарядки доведен до совершенства. Вы можете установить усиление, чтобы увеличить скорость атаки оружия ближнего боя.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый автоматическим оружием.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura Mediana\nUna versión mejorada de los Guantes de Fuerzas Especiales. Un buen tirador puede desmontar y montar su arma fácilmente, y el proceso de recarga se ha perfeccionado. Puedes instalar un potenciador para aumentar la velocidad de ataque de las armas cuerpo a cuerpo.\n\nBonificación de Conjunto: Disponible [FF6666]Potenciador de Arma Cuerpo a Cuerpo[-] (instalado en los guantes). Aumenta el daño infligido por las armas automáticas.\n\n[DECEA3]Requiere un kit de reparación mejorado para reparaciones.[-]"
armorCommandoBootsImp,items,Clothes,,Commando Boots [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Спецназовские ботинки,Bottes de comando [8692FF]Mejorado[-]
armorCommandoBootsImpDesc,items,Clothes,,"Medium Armor\nAn upgraded version of the Special Forces boots. These boots are suitable for the most difficult obstacle course. Increases the safe fall height. It is much easier for you to maintain your balance during melee attacks.\n\nSet Bonus: Available [FF6666]Melee Weapon Enhancement[-] (installed in gloves). Increases damage dealt by automatic weapons.\n\n[DECEA3]Requires an improved repair kit for repairs.[-]","Средняя броня\nУлучшенная версия спецназовских ботинок. Эта обувь подойдет для самой сложной полосы препятствий. Увеличивает безопасную высоту падения. Вам намного проще удержать равновесие при атаках в ближнем бою.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый автоматическим оружием.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura Media\nUna versión mejorada de las botas de las Fuerzas Especiales. Estas botas son ideales para las carreras de obstáculos más difíciles. Aumentan la altura de caída segura. Te facilita mucho mantener el equilibrio durante los ataques cuerpo a cuerpo.\n\nBonificación de conjunto: Disponible [FF6666]Mejora de arma cuerpo a cuerpo[-] (instalada en los guantes). Aumenta el daño infligido por armas automáticas.\n\n[DECEA3]Requiere un kit de reparación mejorado para reparaciones.[-]"

buffCommandoImpSetBonus,buffs,Buff,,[8692FF]«Commando»[-],[8692FF]«Спецназ»[-],[8692FF]Comando[-]
buffCommandoImpSetBonusName,buffs,buff,,Armor Bonus,Бонус брони,Bonificación de Armadura
buffCommandoImpSetBonusTooltip,buffs,buff,,You are affected by the enhanced Commando armor bonus.,На вас действует бонус улучшенной брони «Спецназ»,Te afecta la bonificación de armadura mejorada de Comando.
buffCommandoImpSetBonusDesc,buffs,Buff,,"You have equipped a full set of [8692FF]«Commando»[-] Enhanced Armor\nAutomatic weapon damage increased by [DECEA3]{cvar(.armorCommandoImpFSBDisplay:0)}%[-]. When enhancing melee weapons: damage increased by [DECEA3]{cvar(.armorEnhancedDamageCommandoImpFSBDisplay:0)}%[-], attack speed increased by [DECEA3]{cvar(.armorEnhancedSpeedCommandoImpFSBDisplay:0)}%[-], and stamina consumption decreased by [DECEA3]{cvar(.armorEnhancedStaminaCommandoImpFSBDisplay:0)}%[-].","Вы надели полный комплект улучшенной брони [8692FF]«Спецназ»[-]\nУрон автоматического оружия увеличен на [DECEA3]{cvar(.armorCommandoImpFSBDisplay:0)}%[-]. При усилении оружия ближнего боя: урон увеличен на [DECEA3]{cvar(.armorEnhancedDamageCommandoImpFSBDisplay:0)}%[-], скорость атаки увеличена на [DECEA3]{cvar(.armorEnhancedSpeedCommandoImpFSBDisplay:0)}%[-], а расход выносливости снижен на [DECEA3]{cvar(.armorEnhancedStaminaCommandoImpFSBDisplay:0)}%[-].","Has equipado un conjunto completo de Armadura Mejorada de [8692FF]«Comando»[-]\nSe ha aumentado el daño de armas automáticas en un [DECEA3]{cvar(.armorCommandoImpFSBDisplay:0)}%[-]. Al mejorar armas cuerpo a cuerpo: se ha aumentado el daño en un [DECEA3]{cvar(.armorEnhancedDamageCommandoImpFSBDisplay:0)}%[-], se ha aumentado la velocidad de ataque en un [DECEA3]{cvar(.armorEnhancedSpeedCommandoImpFSBDisplay:0)}%[-] y se ha reducido el coste de resistencia en un [DECEA3]{cvar(.armorEnhancedStaminaCommandoImpFSBDisplay:0)}%[-]."

armorAssassinHelmetImp,items,Clothes,,Assassin Helmet [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Капюшон убийцы,Casco de asesino [8692FF]Mejorado[-]
armorAssassinHelmetImpDesc,items,Clothes,,"Medium Armor\nAn upgraded version of the Assassin Hood. They won't even notice. Increases damage while stealthed. Now you learn better in combat.\n\nSet Bonus: Available [FF6666]Melee Weapon Boost[-] (fits to gloves). Increases damage dealt by sniper rifles.\n\n[DECEA3]Requires an improved repair kit for repairs.[-]","Средняя броня\nУлучшенная версия Капюшона убийцы. Они даже ничего не заметят. Увеличивает урон в режиме скрытности. Теперь вы лучше обучаетесь в бою.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый снайперскими винтовками.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura Mediana\nUna versión mejorada del Capucha de asesino. Ni siquiera lo notarán. Aumenta el daño en sigilo. Ahora aprendes mejor en combate.\n\nBonificación de conjunto: Disponible [FF6666]Mejora de arma cuerpo a cuerpo[-] (se adapta a los guantes). Aumenta el daño infligido por los rifles de francotirador.\n\n[DECEA3]Requiere un kit de reparación mejorado para reparaciones.[-]"
armorAssassinOutfitImp,items,Clothes,,Assassin Outfit [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Одежда убийцы,Atuendo de asesino [8692FF]Mejorado[-]
armorAssassinOutfitImpDesc,items,Clothes,,"Medium Armor\nAn upgraded version of the Assassin Outfit. Be unseen, unheard, and unharmed. Increases your effectiveness while in stealth mode. You can now carry more.\n\nSet Bonus: Available [FF6666]Melee Weapon Boost[-] (installed on gloves). Increases damage dealt by sniper rifles.\n\n[DECEA3]Requires an improved repair kit for repairs.[-]","Средняя броня\nУлучшенная версия Одежды убийцы. Будьте незаметны, неслышны и невредимы. Повышает эффективность в режиме скрытности, а также вашу грузоподъёмность.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый снайперскими винтовками.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura Mediana\nUna versión mejorada del Atuendo de asesino. Mantente invisible, inaudible y ileso. Aumenta tu efectividad en modo sigiloso. Ahora puedes llevar más.\n\nBonificación de conjunto: Disponible [FF6666]Mejora de arma cuerpo a cuerpo[-] (instalado en los guantes). Aumenta el daño infligido por los rifles de francotirador.\n\n[DECEA3]Requiere un kit de reparación mejorado para reparaciones.[-]"
armorAssassinGlovesImp,items,Clothes,,Assassin Gloves [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Перчатки убийцы,Gants de asesino [8692FF]Mejorado[-]
armorAssassinGlovesImpDesc,items,Clothes,,"Medium Armor\nAn upgraded version of the Assassin Gloves. Silent - but very fast. Increases the rate of fire and reload speed of sniper rifles. You can install a boost to increase the attack speed of melee weapons.\n\nSet Bonus: Available [FF6666]Melee Weapon Boost[-] (installed on gloves). Increases the damage done by sniper rifles.\n\n[DECEA3]Requires an improved repair kit for repairs.[-]","Средняя броня\nУлучшенная версия Перчаток убийцы. Бесшумно - но очень быстро. Увеличивает скорострельность и скорость перезарядки снайперских винтовок. Вы можете установить усиление, чтобы увеличить скорость атаки оружия ближнего боя.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый снайперскими винтовками.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura Mediana\nUna versión mejorada del Gants de asesino. Silencioso, pero muy rápido. Aumenta la cadencia de fuego y la velocidad de recarga de los rifles de francotirador. Puedes instalar un potenciador para aumentar la velocidad de ataque de las armas cuerpo a cuerpo.\n\nBonificación de conjunto: Disponible [FF6666]Potenciador de armas cuerpo a cuerpo[-] (instalado en los guantes). Aumenta el daño infligido por los rifles de francotirador.\n\n[DECEA3]Requiere un kit de reparación mejorado para reparaciones.[-]"
armorAssassinBootsImp,items,Clothes,,Assassin Boots [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Обувь убийцы,Bottes de asesino [8692FF]Mejorado[-]
armorAssassinBootsImpDesc,items,Clothes,,"Medium Armor\nAn upgraded version of the Assassin Boots. Become silent but deadly. When running in stealth mode, you will not make any sounds. It is much easier for you to maintain your balance during melee attacks.\n\nSet Bonus: Available [FF6666]Melee Weapon Boost[-] (installed on gloves). Increases the damage done by sniper rifles.\n\n[DECEA3]Requires an improved repair kit for repairs.[-]","Средняя броня\nУлучшенная версия Обуви убийцы. Станьте бесшумным, но смертоносным. При беге в режиме скрытности вы не будете издавать никаких звуков. Вам намного проще удержать равновесие при атаках в ближнем бою.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый снайперскими винтовками.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura Mediana\nUna versión mejorada del Bottes de asesino. Silencioso, pero letal. Al correr en sigilo, no harás ningún ruido. Te resultará mucho más fácil mantener el equilibrio durante los ataques cuerpo a cuerpo.\n\nBonificación de conjunto: Disponible [FF6666]Potenciador de armas cuerpo a cuerpo[-] (instalado en los guantes). Aumenta el daño infligido por los rifles de francotirador.\n\n[DECEA3]Requiere un kit de reparación mejorado para reparaciones.[-]"

buffAssassinImpSetBonus,buffs,Buff,,[8692FF]«Assassin»[-],[8692FF]«Убийца»[-],[8692FF]Asesino[-]
buffAssassinImpSetBonusName,buffs,buff,,Armor Bonus,Бонус брони,Bonificación de Armadura
buffAssassinImpSetBonusTooltip,buffs,buff,,You are affected by the enhanced Assassin armor bonus.,На вас действует бонус улучшенной брони «Убийца»,Te afecta la bonificación de armadura mejorada de Asesino.
buffAssassinImpSetBonusDesc,buffs,Buff,,"You have equipped a full set of [8692FF] «Assassin»[-] Enhanced Armor\nSniper rifle damage increased by [DECEA3]{cvar(.armorAssassinImpFSBDisplay:0)}%[-]. When enhancing melee weapons: damage increased by [DECEA3]{cvar(.armorEnhancedDamageAssassinImpFSBDisplay:0)}%[-], attack speed increased by [DECEA3]{cvar(.armorEnhancedSpeedAssassinImpFSBDisplay:0)}%[-], and stamina cost decreased by [DECEA3]{cvar(.armorEnhancedStaminaAssassinImpFSBDisplay:0)}%[-].","Вы надели полный комплект улучшенной брони [8692FF]«Убийца»[-]\nУрон снайперских винтовок увеличен на [DECEA3]{cvar(.armorAssassinImpFSBDisplay:0)}%[-]. При усилении оружия ближнего боя: урон увеличен на [DECEA3]{cvar(.armorEnhancedDamageAssassinImpFSBDisplay:0)}%[-], скорость атаки увеличена на [DECEA3]{cvar(.armorEnhancedSpeedAssassinImpFSBDisplay:0)}%[-], а расход выносливости снижен на [DECEA3]{cvar(.armorEnhancedStaminaAssassinImpFSBDisplay:0)}%[-].","Has equipado un conjunto completo de Armadura Mejorada [8692FF]«Asesino»[-]\nEl daño del fusil de francotirador aumenta un [DECEA3]{cvar(.armorAssassinImpFSBDisplay:0)}%[-]. Al mejorar armas cuerpo a cuerpo: el daño aumenta un [DECEA3]{cvar(.armorEnhancedDamageAssassinImpFSBDisplay:0)}%[-], la velocidad de ataque aumenta un [DECEA3]{cvar(.armorEnhancedSpeedAssassinImpFSBDisplay:0)}%[-] y el coste de resistencia se reduce un [DECEA3]{cvar(.armorEnhancedStaminaAssassinImpFSBDisplay:0)}%[-]."

armorNomadHelmetImp,items,Clothes,,Nomad Helmet [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Шапка бродяги,Casco de nômade [8692FF]Mejorado[-]
armorNomadHelmetImpDesc,items,Clothes,,"Heavy Armor\nAn upgraded version of the Nomad Helmet. This headdress, which protects against the harsh conditions of the wasteland, allows the nomad to go on long journeys. Reduces the consumption of food and water. Now you learn better in combat.\n\nSet Bonus: Available [FF6666]Melee Weapon Boost[-] (fits to gloves). Increases damage dealt by Shotguns.\n\n[DECEA3]Requires an improved repair kit for repairs.[-]","Тяжелая броня\nУлучшенная версия Шапки бродяги. Этот головной убор защищающий от суровых условий пустоши, позволяет кочевнику отправляться в дальние странствия. Снижает расход еды и воды. Теперь вы лучше обучаетесь в бою.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый дробовиками.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura pesada\nEste tocado, que protege de las duras condiciones del páramo, permite al nómada emprender largos viajes. Reduce el consumo de comida y agua. Aumenta el daño en sigilo. Ahora aprendes mejor en combate.\n\nBonificación de conjunto: Disponible [FF6666]Mejora de arma cuerpo a cuerpo[-] (se adapta a los guantes). Aumenta el daño infligido por las escopetas.\n\n[DECEA3]Requiere un kit de reparación mejorado para reparaciones.[-]"
armorNomadOutfitImp,items,Clothes,,Nomad Outfit [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Одежда бродяги,Atuendo de nômade [8692FF]Mejorado[-]
armorNomadOutfitImpDesc,items,Clothes,,"Heavy Armor\nAn upgraded version of the Nomad Outfit. Anything can happen on any journey. The main thing is to be able to quickly recover and move on. Speeds up recovery from critical injuries. You can now carry more.\n\nSet Bonus: Available [FF6666]Melee Weapon Boost[-] (installed on gloves). Increases damage dealt by Shotguns.\n\n[DECEA3]Requires an improved repair kit for repairs.[-]","Тяжелая броня\nУлучшенная версия Одежды бродяги. В любом путешествии может случиться что угодно. Главное умение быстро восстановиться и двигаться дальше. Ускоряет восстановление после критических травм, а также вашу грузоподъёмность.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый дробовиками.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura pesada\nUna versión mejorada del Atuendo de nômade. En cualquier viaje, cualquier cosa puede pasar. Lo principal es recuperarse rápidamente y seguir adelante. Acelera la recuperación de lesiones graves. Ahora puedes llevar más.\n\nBonificación de conjunto: Disponible [FF6666]Mejora de arma cuerpo a cuerpo[-] (instalado en los guantes). Aumenta el daño infligido por las escopetas.\n\n[DECEA3]Requiere un kit de reparación mejorado para reparaciones.[-]"
armorNomadGlovesImp,items,Clothes,,Nomad Gloves [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Перчатки бродяги,Gants de nômade [8692FF]Mejorado[-]
armorNomadGlovesImpDesc,items,Clothes,,"Heavy Armor\nAn upgraded version of the Nomad Gloves. If you go into a house to spend the night, there's definitely someone there. Increases the rate of fire and reload speed of shotguns. You can install a boost to increase the attack speed of melee weapons.\n\nSet Bonus: Available [FF6666]Melee Weapon Boost[-] (installed on gloves). Increases the damage done by Shotguns.\n\n[DECEA3]Requires an improved repair kit for repairs.[-]","Тяжелая броня\nУлучшенная версия Перчаток бродяги. Если зашел в дом переночевать - там обязательно кто-то есть. Увеличивает скорострельность и скорость перезарядки дробовиков. Вы можете установить усиление, чтобы увеличить скорость атаки оружия ближнего боя.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый дробовиками.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura pesada\nSi entras en una casa a pasar la noche, seguro que hay alguien. Aumenta la cadencia de fuego y la velocidad de recarga de las escopetas. Puedes instalar un potenciador para aumentar la velocidad de ataque de las armas cuerpo a cuerpo.\n\nBonificación de conjunto: Disponible [FF6666]Potenciador de armas cuerpo a cuerpo[-] (instalado en los guantes). Aumenta el daño infligido por las escopetas.\n\n[DECEA3]Requiere un kit de reparación mejorado para reparaciones.[-]"
armorNomadBootsImp,items,Clothes,,Nomad Boots [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Обувь бродяги,Bottes de nômade [8692FF]Mejorado[-]
armorNomadBootsImpDesc,items,Clothes,,"Heavy Armor\nAn upgraded version of the Nomad Boots. When crawling on mountains, it is better not to look down. Increases the safe height of the fall. It is much easier for you to maintain your balance during melee attacks.\n\nSet Bonus: Available [FF6666]Melee Weapon Boost[-] (installed on gloves). Increases the damage done by Shotguns.\n\n[DECEA3]Requires an improved repair kit for repairs.[-]","Тяжелая броня\nУлучшенная версия Обуви бродяги. Ползая по горам лучше не смотреть вниз. Увеличивает безопасную высоту падения. Вам намного проще удержать равновесие при атаках в ближнем бою.\n\nБонус за комплект: Доступно [FF6666]Усиление[-] оружия ближнего боя (устанавливается в перчатки). Увеличивает урон наносимый дробовиками.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura pesada\nUna versión mejorada del Bottes de nômade. Al escalar montañas, es mejor no mirar hacia abajo. Esto aumenta la altura de caída segura. Te resultará mucho más fácil mantener el equilibrio durante los ataques cuerpo a cuerpo.\n\nBonificación de conjunto: Disponible [FF6666]Potenciador de armas cuerpo a cuerpo[-] (instalado en los guantes). Aumenta el daño infligido por las escopetas.\n\n[DECEA3]Requiere un kit de reparación mejorado para reparaciones.[-]"

buffNomadImpSetBonus,buffs,Buff,,[8692FF]«Nomad»[-],[8692FF]«Бродяга»[-],[8692FF]Nômade[-]
buffNomadImpSetBonusName,buffs,buff,,Armor Bonus,Бонус брони,Bonificación de Armadura
buffNomadImpSetBonusTooltip,buffs,buff,,You are affected by the enhanced Nomad armor bonus.,На вас действует бонус улучшенной брони «Бродяга»,Te afecta la bonificación de armadura mejorada de Nômade.
buffNomadImpSetBonusDesc,buffs,Buff,,"You have equipped a full set of [8692FF] «Nomad»[-] Enhanced Armor\nShotgun damage increased by [DECEA3]{cvar(.armorNomadImpFSBDisplay:0)}%[-]. When enhancing melee weapons: damage increased by [DECEA3]{cvar(.armorEnhancedDamageNomadImpFSBDisplay:0)}%[-], attack speed increased by [DECEA3]{cvar(.armorEnhancedSpeedNomadImpFSBDisplay:0)}%[-], and stamina cost decreased by [DECEA3]{cvar(.armorEnhancedStaminaNomadImpFSBDisplay:0)}%[-].","Вы надели полный комплект улучшенной брони [8692FF]«Бродяга»[-]\nУрон дробовиков увеличен на [DECEA3]{cvar(.armorNomadImpFSBDisplay:0)}%[-]. При усилении оружия ближнего боя: урон увеличен на [DECEA3]{cvar(.armorEnhancedDamageNomadImpFSBDisplay:0)}%[-], скорость атаки увеличена на [DECEA3]{cvar(.armorEnhancedSpeedNomadImpFSBDisplay:0)}%[-], а расход выносливости снижен на [DECEA3]{cvar(.armorEnhancedStaminaNomadImpFSBDisplay:0)}%[-].","Has equipado un conjunto completo de Armadura Mejorada [8692FF]«Nômade»[-]\nEl daño de la escopeta aumentó en [DECEA3]{cvar(.armorNomadImpFSBDisplay:0)}%[-]. Al mejorar armas cuerpo a cuerpo: el daño aumenta un [DECEA3]{cvar(.armorEnhancedDamageNomadImpFSBDisplay:0)}%[-], la velocidad de ataque aumenta un [DECEA3]{cvar(.armorEnhancedSpeedNomadImpFSBDisplay:0)}%[-] y el coste de resistencia se reduce un [DECEA3]{cvar(.armorEnhancedStaminaNomadImpFSBDisplay:0)}%[-]."

armorNerdHelmetImp,items,Clothes,,Nerd Glasses [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Очки ботана,Gafas de nerd [8692FF]Mejorado[-]
armorNerdHelmetImpDesc,items,Clothes,,"Heavy Armor\nAn improved version of the Nerd Goggles. This headgear allows you to learn significantly faster. You now gain more experience when killing with traps.\n\nSet Bonus: Increases the damage of your Intellect combat skills. You can mount one more turret.\n\n[DECEA3]Repairs require an Improved Repair Kit.[-]","Тяжелая броня\nУлучшенная версия Очков ботаника. Этот головной убор позволяет ботанику учиться значительно быстрее. Теперь вы получаете больше опыта при убийстве ловушками.\n\nБонус за комплект: Увеличивает урон от боевых навыков Интеллекта. Вы можете устанавливать на 1 турель больше.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura Pesada\nUna versión mejorada de las Gafas del Botánico. Este casco permite al Botánico aprender mucho más rápido. Ahora obtienes más experiencia al matar con trampas.\n\nBonificación de Conjunto: Aumenta el daño de tus habilidades de combate de Intelecto. Puedes montar una torreta más.\n\n[DECEA3]Las reparaciones requieren un Kit de Reparación Mejorado.[-]"
armorNerdOutfitImp,items,Clothes,,Nerd Outfit [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Одежда ботана,Atuendo de asaltante [8692FF]Mejorado[-]
armorNerdOutfitImpDesc,items,Clothes,,"Heavy Armor\nAn upgraded version of the Nerd Outfit. Live and learn. Increases the chance to gain additional skill points when reading magazines, as well as the chance to find books, magazines, and recipes in loot.\n\nSet Bonus: Increases the damage of Intellect combat skills. You can mount one more turret.\n\n[DECEA3]Requires an Improved Repair Kit for repairs.[-]","Тяжелая броня\nУлучшенная версия Одежды ботана. Век живи - век учись. Увеличивает шанс получения дополнительного очка навыков при чтении журналов, а также шанс найти книги, журналы и рецепты в луте.\n\nБонус за комплект: Увеличивает урон от боевых навыков Интеллекта. Вы можете устанавливать на 1 турель больше.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura pesada\nUna versión mejorada del atuendo de nerd. Vive y aprende. Aumenta la probabilidad de obtener puntos de habilidad adicionales al leer revistas, así como la de encontrar libros, revistas y recetas en el botín.\n\nBonificación de conjunto: Aumenta el daño de las habilidades de combate de intelecto. Puedes montar una torreta más.\n\n[DECEA3]Requiere un kit de reparación mejorado para reparaciones.[-]"
armorNerdGlovesImp,items,Clothes,,Nerd Gloves [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Перчатки ботана,Gants de asaltante [8692FF]Mejorado[-]
armorNerdGlovesImpDesc,items,Clothes,,"Heavy Armor\nAn upgraded version of the Nerd Gloves. Increases turret reload speed and stun wand attack speed.\n\nSet Bonus: Increases damage from Intellect-based combat skills. You can mount one more turret.\n\n[DECEA3]Requires an Advanced Repair Kit for repairs.[-]","Тяжелая броня\nУлучшенная версия Перчаток ботана. Увеличивает скорость перезарядки турелей и скорость атаки оглушающих жезлов.\n\nБонус за комплект: Увеличивает урон от боевых навыков Интеллекта. Вы можете устанавливать на 1 турель больше.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura pesada\nUna versión mejorada de los Guantes Botan. Aumenta la velocidad de recarga de la torreta y la velocidad de ataque de la varita aturdidora.\n\nBonificación de conjunto: Aumenta el daño de las habilidades de combate basadas en el intelecto. Puedes montar una torreta más.\n\n[DECEA3]Requiere un Kit de reparación avanzado para reparaciones.[-]"
armorNerdBootsImp,items,Clothes,,Nerd Boots [8692FF]«Improved»[-],[8692FF]«Улучшенная»[-] Обувь ботана,Bottes de asaltante [8692FF]Mejorado[-]
armorNerdBootsImpDesc,items,Clothes,,"Heavy Armor\nAn upgraded version of the Nerd Boots. When crawling through mountains, it's best not to look down. Increases safe fall height and running speed.\n\nSet Bonus: Increases damage from Intellect combat skills. You can mount one more turret.\n\n[DECEA3]Requires an Improved Repair Kit for repairs.[-]","Тяжелая броня\nУлучшенная версия Обуви ботана. Ползая по горам лучше не смотреть вниз. Увеличивает безопасную высоту падения и скорость бега.\n\nБонус за комплект: Увеличивает урон от боевых навыков Интеллекта. Вы можете устанавливать на 1 турель больше.\n\n[DECEA3]Для ремонта требуется улучшенный ремонтный набор.[-]","Armadura Pesada\nUna versión mejorada de las Botas de Nerd. Al arrastrarse por las montañas, es mejor no mirar hacia abajo. Aumenta la altura de caída segura y la velocidad al correr.\n\nBonificación de Conjunto: Aumenta el daño de las habilidades de combate de Intelecto. Puedes montar una torreta más.\n\n[DECEA3]Requiere un Kit de Reparación Mejorado para reparaciones.[-]"

buffNerdImpSetBonus,buffs,Buff,,[8692FF]«Nerd»[-],[8692FF]«Ботан»[-],[8692FF]Botánico[-]
buffNerdImpSetBonusName,buffs,buff,,Armor Bonus,Бонус брони,Bonificación de Armadura
buffNerdImpSetBonusTooltip,buffs,buff,,You are affected by the enhanced Nerd armor bonus.,На вас действует бонус улучшенной брони «Ботана»,Te afecta la bonificación de armadura mejorada de Botánico.
